0.001		-nan(ind)		-nan(ind)
0.184		1.673		2.00912
0.185		1.66407		1.9982
0.186		1.65524		1.98738
0.187		1.64649		1.97668
0.188		1.63784		1.96609
0.189		1.62927		1.95561
0.19		1.62079		1.94523
0.191		1.61239		1.93496
0.192		1.60408		1.9248
0.193		1.59585		1.91473
0.194		1.58771		1.90477
0.195		1.57964		1.89491
0.196		1.57166		1.88515
0.197		1.56375		1.87548
0.198		1.55592		1.86591
0.199		1.54816		1.85644
0.2		1.54048		1.84705
0.201		1.53287		1.83776
0.202		1.52534		1.82856
0.203		1.51788		1.81945
0.204		1.51049		1.81043
0.205		1.50317		1.80149
0.206		1.49592		1.79264
0.207		1.48873		1.78387
0.208		1.48162		1.77519
0.209		1.47457		1.76658
0.21		1.46758		1.75806
0.211		1.46066		1.74962
0.212		1.45381		1.74126
0.213		1.44701		1.73297
0.214		1.44028		1.72476
0.215		1.43361		1.71663
0.216		1.427		1.70857
0.217		1.42045		1.70059
0.218		1.41396		1.69268
0.219		1.40752		1.68484
0.22		1.40115		1.67707
0.221		1.39483		1.66937
0.222		1.38856		1.66174
0.223		1.38235		1.65418
0.224		1.3762		1.64668
0.225		1.37009		1.63925
0.226		1.36405		1.63189
0.227		1.35805		1.62459
0.228		1.3521		1.61736
0.229		1.34621		1.61019
0.23		1.34037		1.60308
0.231		1.33457		1.59603
0.232		1.32883		1.58905
0.233		1.32313		1.58212
0.234		1.31749		1.57526
0.235		1.31189		1.56845
0.236		1.30633		1.5617
0.237		1.30083		1.555
0.238		1.29536		1.54837
0.239		1.28995		1.54179
0.24		1.28457		1.53526
0.241		1.27925		1.52879
0.242		1.27396		1.52237
0.243		1.26872		1.51601
0.244		1.26352		1.50969
0.245		1.25836		1.50343
0.246		1.25325		1.49723
0.247		1.24817		1.49107
0.248		1.24314		1.48496
0.249		1.23815		1.4789
0.25		1.23319		1.47289
0.251		1.22828		1.46693
0.252		1.2234		1.46101
0.253		1.21856		1.45515
0.254		1.21376		1.44933
0.255		1.209		1.44355
0.256		1.20427		1.43783
0.257		1.19958		1.43214
0.258		1.19493		1.4265
0.259		1.19031		1.42091
0.26		1.18573		1.41536
0.261		1.18118		1.40985
0.262		1.17666		1.40439
0.263		1.17219		1.39896
0.264		1.16774		1.39358
0.265		1.16333		1.38824
0.266		1.15895		1.38294
0.267		1.1546		1.37768
0.268		1.15029		1.37246
0.269		1.14601		1.36728
0.27		1.14176		1.36214
0.271		1.13754		1.35704
0.272		1.13335		1.35197
0.273		1.12919		1.34695
0.274		1.12506		1.34196
0.275		1.12097		1.33701
0.276		1.1169		1.33209
0.277		1.11286		1.32721
0.278		1.10885		1.32236
0.279		1.10487		1.31756
0.28		1.10092		1.31278
0.281		1.09699		1.30804
0.282		1.0931		1.30334
0.283		1.08923		1.29867
0.284		1.08538		1.29403
0.285		1.08157		1.28942
0.286		1.07778		1.28485
0.287		1.07402		1.28031
0.288		1.07028		1.2758
0.289		1.06657		1.27133
0.29		1.06289		1.26688
0.291		1.05923		1.26247
0.292		1.0556		1.25809
0.293		1.05199		1.25374
0.294		1.0484		1.24941
0.295		1.04484		1.24512
0.296		1.04131		1.24086
0.297		1.03779		1.23663
0.298		1.03431		1.23242
0.299		1.03084		1.22825
0.3		1.0274		1.2241
0.301		1.02398		1.21998
0.302		1.02058		1.21589
0.303		1.01721		1.21183
0.304		1.01386		1.20779
0.305		1.01053		1.20378
0.306		1.00722		1.1998
0.307		1.00393		1.19585
0.308		1.00067		1.19192
0.309		0.997422		1.18801
0.31		0.994199		1.18414
0.311		0.990996		1.18028
0.312		0.987815		1.17646
0.313		0.984653		1.17265
0.314		0.981512		1.16888
0.315		0.978391		1.16512
0.316		0.97529		1.1614
0.317		0.972208		1.15769
0.318		0.969146		1.15401
0.319		0.966103		1.15035
0.32		0.963079		1.14672
0.321		0.960074		1.14311
0.322		0.957087		1.13952
0.323		0.954119		1.13596
0.324		0.95117		1.13241
0.325		0.948239		1.12889
0.326		0.945325		1.12539
0.327		0.94243		1.12192
0.328		0.939552		1.11846
0.329		0.936692		1.11503
0.33		0.93385		1.11162
0.331		0.931024		1.10823
0.332		0.928216		1.10486
0.333		0.925424		1.10151
0.334		0.922649		1.09818
0.335		0.919891		1.09487
0.336		0.917149		1.09158
0.337		0.914424		1.08831
0.338		0.911715		1.08506
0.339		0.909022		1.08183
0.34		0.906344		1.07862
0.341		0.903683		1.07543
0.342		0.901037		1.07226
0.343		0.898407		1.06911
0.344		0.895791		1.06598
0.345		0.893192		1.06286
0.346		0.890607		1.05976
0.347		0.888037		1.05668
0.348		0.885482		1.05362
0.349		0.882941		1.05058
0.35		0.880415		1.04756
0.351		0.877904		1.04455
0.352		0.875407		1.04156
0.353		0.872924		1.03859
0.354		0.870455		1.03563
0.355		0.868		1.03269
0.356		0.865559		1.02977
0.357		0.863132		1.02686
0.358		0.860718		1.02398
0.359		0.858318		1.0211
0.36		0.855931		1.01825
0.361		0.853557		1.01541
0.362		0.851196		1.01258
0.363		0.848849		1.00978
0.364		0.846514		1.00698
0.365		0.844192		1.00421
0.366		0.841883		1.00145
0.367		0.839587		0.998701
0.368		0.837303		0.995971
0.369		0.835031		0.993255
0.37		0.832772		0.990555
0.371		0.830525		0.987869
0.372		0.82829		0.985198
0.373		0.826067		0.982542
0.374		0.823856		0.9799
0.375		0.821657		0.977272
0.376		0.819469		0.974659
0.377		0.817293		0.97206
0.378		0.815129		0.969474
0.379		0.812976		0.966903
0.38		0.810834		0.964345
0.381		0.808704		0.961802
0.382		0.806585		0.959271
0.383		0.804476		0.956754
0.384		0.802379		0.954251
0.385		0.800293		0.95176
0.386		0.798218		0.949283
0.387		0.796153		0.946819
0.388		0.794099		0.944367
0.389		0.792055		0.941929
0.39		0.790022		0.939503
0.391		0.788		0.93709
0.392		0.785987		0.934689
0.393		0.783985		0.932301
0.394		0.781993		0.929925
0.395		0.780012		0.927561
0.396		0.77804		0.92521
0.397		0.776078		0.92287
0.398		0.774126		0.920542
0.399		0.772184		0.918227
0.4		0.770251		0.915922
0.401		0.768328		0.91363
0.402		0.766415		0.911349
0.403		0.764511		0.90908
0.404		0.762616		0.906822
0.405		0.760731		0.904575
0.406		0.758855		0.90234
0.407		0.756989		0.900115
0.408		0.755131		0.897902
0.409		0.753283		0.8957
0.41		0.751443		0.893508
0.411		0.749613		0.891328
0.412		0.747791		0.889158
0.413		0.745979		0.886999
0.414		0.744174		0.88485
0.415		0.742379		0.882712
0.416		0.740592		0.880584
0.417		0.738814		0.878466
0.418		0.737044		0.876359
0.419		0.735283		0.874262
0.42		0.73353		0.872175
0.421		0.731785		0.870098
0.422		0.730049		0.868031
0.423		0.728321		0.865974
0.424		0.7266		0.863927
0.425		0.724888		0.861889
0.426		0.723184		0.859861
0.427		0.721488		0.857843
0.428		0.7198		0.855834
0.429		0.71812		0.853835
0.43		0.716447		0.851845
0.431		0.714782		0.849864
0.432		0.713125		0.847893
0.433		0.711476		0.845931
0.434		0.709834		0.843978
0.435		0.708199		0.842034
0.436		0.706572		0.840099
0.437		0.704953		0.838173
0.438		0.703341		0.836256
0.439		0.701736		0.834347
0.44		0.700138		0.832448
0.441		0.698548		0.830557
0.442		0.696964		0.828675
0.443		0.695388		0.826801
0.444		0.693819		0.824936
0.445		0.692257		0.823079
0.446		0.690702		0.82123
0.447		0.689154		0.81939
0.448		0.687612		0.817558
0.449		0.686078		0.815735
0.45		0.68455		0.813919
0.451		0.683029		0.812112
0.452		0.681515		0.810313
0.453		0.680007		0.808521
0.454		0.678506		0.806738
0.455		0.677012		0.804962
0.456		0.675524		0.803195
0.457		0.674042		0.801435
0.458		0.672567		0.799683
0.459		0.671099		0.797938
0.46		0.669636		0.796201
0.461		0.66818		0.794472
0.462		0.66673		0.79275
0.463		0.665287		0.791036
0.464		0.663849		0.789329
0.465		0.662418		0.787629
0.466		0.660993		0.785937
0.467		0.659574		0.784252
0.468		0.658161		0.782574
0.469		0.656754		0.780904
0.47		0.655352		0.77924
0.471		0.653957		0.777584
0.472		0.652568		0.775935
0.473		0.651184		0.774293
0.474		0.649806		0.772657
0.475		0.648434		0.771029
0.476		0.647068		0.769407
0.477		0.645707		0.767792
0.478		0.644352		0.766184
0.479		0.643003		0.764583
0.48		0.641659		0.762988
0.481		0.640321		0.7614
0.482		0.638988		0.759819
0.483		0.637661		0.758244
0.484		0.636339		0.756676
0.485		0.635022		0.755114
0.486		0.633711		0.753558
0.487		0.632405		0.752009
0.488		0.631105		0.750467
0.489		0.62981		0.74893
0.49		0.62852		0.7474
0.491		0.627235		0.745876
0.492		0.625955		0.744359
0.493		0.624681		0.742847
0.494		0.623411		0.741342
0.495		0.622147		0.739842
0.496		0.620888		0.738349
0.497		0.619634		0.736862
0.498		0.618384		0.73538
0.499		0.61714		0.733905
0.5		0.615901		0.732435
0.501		0.614666		0.730972
0.502		0.613437		0.729514
0.503		0.612212		0.728062
0.504		0.610992		0.726615
0.505		0.609777		0.725175
0.506		0.608566		0.72374
0.507		0.60736		0.72231
0.508		0.606159		0.720887
0.509		0.604963		0.719469
0.51		0.603771		0.718056
0.511		0.602584		0.716649
0.512		0.601402		0.715247
0.513		0.600224		0.713851
0.514		0.59905		0.71246
0.515		0.597881		0.711075
0.516		0.596717		0.709695
0.517		0.595557		0.70832
0.518		0.594401		0.706951
0.519		0.59325		0.705587
0.52		0.592103		0.704228
0.521		0.59096		0.702874
0.522		0.589822		0.701526
0.523		0.588688		0.700182
0.524		0.587559		0.698844
0.525		0.586433		0.69751
0.526		0.585312		0.696182
0.527		0.584195		0.694859
0.528		0.583082		0.693541
0.529		0.581974		0.692227
0.53		0.580869		0.690919
0.531		0.579769		0.689615
0.532		0.578673		0.688317
0.533		0.57758		0.687023
0.534		0.576492		0.685734
0.535		0.575408		0.68445
0.536		0.574328		0.68317
0.537		0.573251		0.681896
0.538		0.572179		0.680626
0.539		0.571111		0.679361
0.54		0.570046		0.6781
0.541		0.568986		0.676844
0.542		0.567929		0.675592
0.543		0.566876		0.674345
0.544		0.565827		0.673103
0.545		0.564782		0.671865
0.546		0.56374		0.670632
0.547		0.562702		0.669403
0.548		0.561668		0.668179
0.549		0.560638		0.666959
0.55		0.559611		0.665743
0.551		0.558588		0.664532
0.552		0.557569		0.663325
0.553		0.556553		0.662123
0.554		0.555541		0.660925
0.555		0.554533		0.659731
0.556		0.553528		0.658541
0.557		0.552527		0.657355
0.558		0.551529		0.656174
0.559		0.550534		0.654997
0.56		0.549544		0.653824
0.561		0.548556		0.652655
0.562		0.547572		0.651491
0.563		0.546592		0.65033
0.564		0.545615		0.649174
0.565		0.544641		0.648021
0.566		0.543671		0.646873
0.567		0.542704		0.645728
0.568		0.541741		0.644588
0.569		0.540781		0.643452
0.57		0.539824		0.642319
0.571		0.53887		0.641191
0.572		0.53792		0.640066
0.573		0.536973		0.638945
0.574		0.536029		0.637828
0.575		0.535089		0.636715
0.576		0.534151		0.635606
0.577		0.533217		0.6345
0.578		0.532286		0.633398
0.579		0.531358		0.632301
0.58		0.530434		0.631206
0.581		0.529512		0.630116
0.582		0.528594		0.629029
0.583		0.527678		0.627946
0.584		0.526766		0.626866
0.585		0.525857		0.625791
0.586		0.524951		0.624719
0.587		0.524048		0.62365
0.588		0.523148		0.622585
0.589		0.522251		0.621524
0.59		0.521357		0.620466
0.591		0.520466		0.619411
0.592		0.519577		0.618361
0.593		0.518692		0.617313
0.594		0.51781		0.616269
0.595		0.516931		0.615229
0.596		0.516054		0.614192
0.597		0.515181		0.613158
0.598		0.51431		0.612128
0.599		0.513442		0.611102
0.6		0.512577		0.610078
0.601		0.511715		0.609058
0.602		0.510856		0.608042
0.603		0.509999		0.607028
0.604		0.509145		0.606018
0.605		0.508294		0.605012
0.606		0.507446		0.604008
0.607		0.506601		0.603008
0.608		0.505758		0.602011
0.609		0.504918		0.601017
0.61		0.504081		0.600027
0.611		0.503246		0.599039
0.612		0.502414		0.598055
0.613		0.501585		0.597074
0.614		0.500758		0.596097
0.615		0.499934		0.595122
0.616		0.499113		0.59415
0.617		0.498294		0.593182
0.618		0.497478		0.592216
0.619		0.496664		0.591254
0.62		0.495853		0.590295
0.621		0.495045		0.589338
0.622		0.494239		0.588385
0.623		0.493436		0.587435
0.624		0.492635		0.586488
0.625		0.491836		0.585544
0.626		0.491041		0.584602
0.627		0.490247		0.583664
0.628		0.489457		0.582729
0.629		0.488668		0.581796
0.63		0.487882		0.580867
0.631		0.487099		0.57994
0.632		0.486318		0.579016
0.633		0.485539		0.578096
0.634		0.484763		0.577178
0.635		0.483989		0.576262
0.636		0.483218		0.57535
0.637		0.482449		0.574441
0.638		0.481682		0.573534
0.639		0.480918		0.57263
0.64		0.480156		0.571729
0.641		0.479396		0.57083
0.642		0.478639		0.569935
0.643		0.477884		0.569042
0.644		0.477131		0.568152
0.645		0.476381		0.567264
0.646		0.475633		0.566379
0.647		0.474887		0.565497
0.648		0.474143		0.564618
0.649		0.473402		0.563741
0.65		0.472663		0.562867
0.651		0.471926		0.561996
0.652		0.471191		0.561127
0.653		0.470459		0.560261
0.654		0.469729		0.559397
0.655		0.469001		0.558536
0.656		0.468275		0.557677
0.657		0.467551		0.556822
0.658		0.466829		0.555968
0.659		0.46611		0.555117
0.66		0.465393		0.554269
0.661		0.464678		0.553423
0.662		0.463965		0.55258
0.663		0.463254		0.55174
0.664		0.462545		0.550901
0.665		0.461838		0.550066
0.666		0.461134		0.549232
0.667		0.460431		0.548401
0.668		0.45973		0.547573
0.669		0.459032		0.546747
0.67		0.458336		0.545923
0.671		0.457641		0.545102
0.672		0.456949		0.544284
0.673		0.456259		0.543467
0.674		0.45557		0.542653
0.675		0.454884		0.541842
0.676		0.4542		0.541032
0.677		0.453517		0.540225
0.678		0.452837		0.539421
0.679		0.452158		0.538619
0.68		0.451482		0.537819
0.681		0.450808		0.537021
0.682		0.450135		0.536226
0.683		0.449464		0.535433
0.684		0.448796		0.534642
0.685		0.448129		0.533853
0.686		0.447464		0.533067
0.687		0.446801		0.532283
0.688		0.44614		0.531501
0.689		0.445481		0.530722
0.69		0.444823		0.529944
0.691		0.444168		0.529169
0.692		0.443514		0.528396
0.693		0.442863		0.527626
0.694		0.442213		0.526857
0.695		0.441565		0.526091
0.696		0.440918		0.525326
0.697		0.440274		0.524564
0.698		0.439631		0.523804
0.699		0.43899		0.523046
0.7		0.438351		0.522291
0.701		0.437714		0.521537
0.702		0.437079		0.520786
0.703		0.436445		0.520036
0.704		0.435813		0.519289
0.705		0.435183		0.518544
0.706		0.434554		0.517801
0.707		0.433928		0.51706
0.708		0.433303		0.51632
0.709		0.43268		0.515584
0.71		0.432058		0.514849
0.711		0.431438		0.514116
0.712		0.43082		0.513385
0.713		0.430204		0.512656
0.714		0.429589		0.511929
0.715		0.428976		0.511204
0.716		0.428365		0.510481
0.717		0.427755		0.50976
0.718		0.427148		0.509041
0.719		0.426541		0.508324
0.72		0.425937		0.507609
0.721		0.425334		0.506896
0.722		0.424732		0.506185
0.723		0.424133		0.505475
0.724		0.423534		0.504768
0.725		0.422938		0.504063
0.726		0.422343		0.503359
0.727		0.42175		0.502658
0.728		0.421158		0.501958
0.729		0.420568		0.50126
0.73		0.41998		0.500564
0.731		0.419393		0.49987
0.732		0.418807		0.499178
0.733		0.418224		0.498487
0.734		0.417641		0.497799
0.735		0.417061		0.497112
0.736		0.416482		0.496427
0.737		0.415904		0.495744
0.738		0.415328		0.495063
0.739		0.414754		0.494383
0.74		0.414181		0.493706
0.741		0.413609		0.49303
0.742		0.413039		0.492356
0.743		0.412471		0.491683
0.744		0.411904		0.491013
0.745		0.411338		0.490344
0.746		0.410774		0.489677
0.747		0.410212		0.489012
0.748		0.409651		0.488348
0.749		0.409091		0.487686
0.75		0.408533		0.487026
0.751		0.407977		0.486368
0.752		0.407422		0.485711
0.753		0.406868		0.485056
0.754		0.406316		0.484403
0.755		0.405765		0.483752
0.756		0.405215		0.483102
0.757		0.404667		0.482454
0.758		0.404121		0.481807
0.759		0.403576		0.481162
0.76		0.403032		0.480519
0.761		0.40249		0.479878
0.762		0.401949		0.479238
0.763		0.401409		0.4786
0.764		0.400871		0.477963
0.765		0.400334		0.477328
0.766		0.399799		0.476695
0.767		0.399265		0.476063
0.768		0.398732		0.475433
0.769		0.398201		0.474805
0.77		0.397671		0.474178
0.771		0.397143		0.473553
0.772		0.396615		0.472929
0.773		0.396089		0.472307
0.774		0.395565		0.471686
0.775		0.395042		0.471067
0.776		0.39452		0.47045
0.777		0.393999		0.469834
0.778		0.39348		0.46922
0.779		0.392962		0.468607
0.78		0.392445		0.467996
0.781		0.39193		0.467386
0.782		0.391416		0.466778
0.783		0.390903		0.466172
0.784		0.390392		0.465566
0.785		0.389881		0.464963
0.786		0.389372		0.464361
0.787		0.388865		0.46376
0.788		0.388358		0.463161
0.789		0.387853		0.462563
0.79		0.387349		0.461967
0.791		0.386847		0.461373
0.792		0.386345		0.46078
0.793		0.385845		0.460188
0.794		0.385346		0.459598
0.795		0.384849		0.459009
0.796		0.384352		0.458421
0.797		0.383857		0.457836
0.798		0.383363		0.457251
0.799		0.38287		0.456668
0.8		0.382379		0.456087
0.801		0.381888		0.455506
0.802		0.381399		0.454928
0.803		0.380911		0.45435
0.804		0.380424		0.453774
0.805		0.379939		0.4532
0.806		0.379454		0.452627
0.807		0.378971		0.452055
0.808		0.378489		0.451485
0.809		0.378008		0.450916
0.81		0.377529		0.450348
0.811		0.37705		0.449782
0.812		0.376573		0.449217
0.813		0.376096		0.448653
0.814		0.375621		0.448091
0.815		0.375147		0.44753
0.816		0.374675		0.446971
0.817		0.374203		0.446413
0.818		0.373733		0.445856
0.819		0.373263		0.445301
0.82		0.372795		0.444747
0.821		0.372328		0.444194
0.822		0.371862		0.443642
0.823		0.371397		0.443092
0.824		0.370933		0.442543
0.825		0.37047		0.441996
0.826		0.370009		0.44145
0.827		0.369548		0.440905
0.828		0.369089		0.440361
0.829		0.368631		0.439819
0.83		0.368174		0.439278
0.831		0.367717		0.438738
0.832		0.367262		0.438199
0.833		0.366808		0.437662
0.834		0.366355		0.437126
0.835		0.365904		0.436591
0.836		0.365453		0.436058
0.837		0.365003		0.435526
0.838		0.364555		0.434995
0.839		0.364107		0.434465
0.84		0.36366		0.433937
0.841		0.363215		0.433409
0.842		0.36277		0.432883
0.843		0.362327		0.432358
0.844		0.361885		0.431835
0.845		0.361443		0.431312
0.846		0.361003		0.430791
0.847		0.360564		0.430271
0.848		0.360125		0.429753
0.849		0.359688		0.429235
0.85		0.359252		0.428719
0.851		0.358817		0.428203
0.852		0.358382		0.427689
0.853		0.357949		0.427177
0.854		0.357517		0.426665
0.855		0.357086		0.426155
0.856		0.356655		0.425645
0.857		0.356226		0.425137
0.858		0.355798		0.42463
0.859		0.355371		0.424124
0.86		0.354944		0.42362
0.861		0.354519		0.423116
0.862		0.354095		0.422614
0.863		0.353671		0.422113
0.864		0.353249		0.421613
0.865		0.352827		0.421114
0.866		0.352407		0.420616
0.867		0.351987		0.420119
0.868		0.351569		0.419624
0.869		0.351151		0.419129
0.87		0.350734		0.418636
0.871		0.350319		0.418144
0.872		0.349904		0.417653
0.873		0.34949		0.417163
0.874		0.349077		0.416674
0.875		0.348665		0.416186
0.876		0.348254		0.4157
0.877		0.347844		0.415214
0.878		0.347435		0.414729
0.879		0.347026		0.414246
0.88		0.346619		0.413764
0.881		0.346212		0.413282
0.882		0.345807		0.412802
0.883		0.345402		0.412323
0.884		0.344998		0.411845
0.885		0.344596		0.411368
0.886		0.344194		0.410892
0.887		0.343793		0.410417
0.888		0.343392		0.409943
0.889		0.342993		0.40947
0.89		0.342595		0.408999
0.891		0.342197		0.408528
0.892		0.3418		0.408058
0.893		0.341405		0.40759
0.894		0.34101		0.407122
0.895		0.340616		0.406655
0.896		0.340223		0.40619
0.897		0.33983		0.405725
0.898		0.339439		0.405262
0.899		0.339048		0.404799
0.9		0.338659		0.404338
0.901		0.33827		0.403877
0.902		0.337882		0.403418
0.903		0.337495		0.402959
0.904		0.337108		0.402502
0.905		0.336723		0.402045
0.906		0.336338		0.40159
0.907		0.335954		0.401135
0.908		0.335571		0.400682
0.909		0.335189		0.400229
0.91		0.334808		0.399778
0.911		0.334428		0.399327
0.912		0.334048		0.398877
0.913		0.333669		0.398429
0.914		0.333291		0.397981
0.915		0.332914		0.397534
0.916		0.332538		0.397089
0.917		0.332162		0.396644
0.918		0.331787		0.3962
0.919		0.331413		0.395757
0.92		0.33104		0.395315
0.921		0.330668		0.394874
0.922		0.330296		0.394434
0.923		0.329925		0.393995
0.924		0.329556		0.393557
0.925		0.329186		0.393119
0.926		0.328818		0.392683
0.927		0.32845		0.392247
0.928		0.328084		0.391813
0.929		0.327718		0.391379
0.93		0.327352		0.390947
0.931		0.326988		0.390515
0.932		0.326624		0.390084
0.933		0.326261		0.389654
0.934		0.325899		0.389225
0.935		0.325538		0.388797
0.936		0.325177		0.38837
0.937		0.324817		0.387944
0.938		0.324458		0.387518
0.939		0.3241		0.387094
0.94		0.323742		0.38667
0.941		0.323385		0.386247
0.942		0.323029		0.385825
0.943		0.322674		0.385404
0.944		0.322319		0.384984
0.945		0.321965		0.384565
0.946		0.321612		0.384147
0.947		0.32126		0.383729
0.948		0.320908		0.383313
0.949		0.320557		0.382897
0.95		0.320207		0.382482
0.951		0.319858		0.382068
0.952		0.319509		0.381655
0.953		0.319161		0.381242
0.954		0.318814		0.380831
0.955		0.318467		0.38042
0.956		0.318121		0.38001
0.957		0.317776		0.379602
0.958		0.317432		0.379193
0.959		0.317088		0.378786
0.96		0.316745		0.37838
0.961		0.316403		0.377974
0.962		0.316061		0.377569
0.963		0.31572		0.377166
0.964		0.31538		0.376762
0.965		0.315041		0.37636
0.966		0.314702		0.375959
0.967		0.314364		0.375558
0.968		0.314027		0.375158
0.969		0.31369		0.374759
0.97		0.313354		0.374361
0.971		0.313019		0.373964
0.972		0.312684		0.373567
0.973		0.31235		0.373171
0.974		0.312017		0.372776
0.975		0.311684		0.372382
0.976		0.311352		0.371989
0.977		0.311021		0.371596
0.978		0.31069		0.371204
0.979		0.31036		0.370813
0.98		0.310031		0.370423
0.981		0.309703		0.370034
0.982		0.309375		0.369645
0.983		0.309047		0.369257
0.984		0.308721		0.36887
0.985		0.308395		0.368484
0.986		0.30807		0.368098
0.987		0.307745		0.367713
0.988		0.307421		0.367329
0.989		0.307098		0.366946
0.99		0.306775		0.366564
0.991		0.306453		0.366182
0.992		0.306132		0.365801
0.993		0.305811		0.365421
0.994		0.305491		0.365041
0.995		0.305171		0.364663
0.996		0.304853		0.364285
0.997		0.304534		0.363908
