0.001		-nan(ind)		-nan(ind)
0.097		1.91382		2.33697
0.098		1.90366		2.32491
0.099		1.8936		2.31293
0.1		1.88361		2.30105
0.101		1.87371		2.28926
0.102		1.86389		2.27755
0.103		1.85416		2.26593
0.104		1.8445		2.2544
0.105		1.83492		2.24295
0.106		1.82543		2.23159
0.107		1.81601		2.22032
0.108		1.80666		2.20912
0.109		1.79739		2.19801
0.11		1.7882		2.18698
0.111		1.77908		2.17604
0.112		1.77004		2.16517
0.113		1.76107		2.15439
0.114		1.75217		2.14368
0.115		1.74334		2.13306
0.116		1.73458		2.12251
0.117		1.7259		2.11204
0.118		1.71728		2.10165
0.119		1.70873		2.09134
0.12		1.70025		2.0811
0.121		1.69184		2.07094
0.122		1.68349		2.06085
0.123		1.67521		2.05084
0.124		1.667		2.0409
0.125		1.65885		2.03104
0.126		1.65076		2.02125
0.127		1.64274		2.01153
0.128		1.63478		2.00189
0.129		1.62689		1.99231
0.13		1.61906		1.98281
0.131		1.61129		1.97338
0.132		1.60358		1.96402
0.133		1.59593		1.95473
0.134		1.58834		1.9455
0.135		1.58081		1.93635
0.136		1.57334		1.92727
0.137		1.56593		1.91825
0.138		1.55858		1.9093
0.139		1.55128		1.90042
0.14		1.54404		1.8916
0.141		1.53686		1.88285
0.142		1.52974		1.87416
0.143		1.52267		1.86554
0.144		1.51565		1.85699
0.145		1.50869		1.84849
0.146		1.50178		1.84006
0.147		1.49493		1.8317
0.148		1.48813		1.82339
0.149		1.48138		1.81515
0.15		1.47469		1.80697
0.151		1.46804		1.79885
0.152		1.46145		1.79079
0.153		1.45491		1.78279
0.154		1.44842		1.77485
0.155		1.44197		1.76697
0.156		1.43558		1.75914
0.157		1.42924		1.75138
0.158		1.42294		1.74367
0.159		1.4167		1.73602
0.16		1.4105		1.72843
0.161		1.40435		1.72089
0.162		1.39824		1.71341
0.163		1.39218		1.70598
0.164		1.38617		1.69861
0.165		1.3802		1.69129
0.166		1.37428		1.68403
0.167		1.36841		1.67682
0.168		1.36257		1.66966
0.169		1.35678		1.66256
0.17		1.35104		1.65551
0.171		1.34533		1.6485
0.172		1.33968		1.64155
0.173		1.33406		1.63466
0.174		1.32848		1.62781
0.175		1.32295		1.62101
0.176		1.31745		1.61426
0.177		1.312		1.60756
0.178		1.30659		1.60091
0.179		1.30122		1.5943
0.18		1.29589		1.58775
0.181		1.29059		1.58124
0.182		1.28534		1.57478
0.183		1.28012		1.56836
0.184		1.27495		1.56199
0.185		1.26981		1.55567
0.186		1.26471		1.54939
0.187		1.25964		1.54316
0.188		1.25461		1.53697
0.189		1.24962		1.53083
0.19		1.24466		1.52472
0.191		1.23975		1.51867
0.192		1.23486		1.51265
0.193		1.23001		1.50668
0.194		1.2252		1.50075
0.195		1.22042		1.49486
0.196		1.21567		1.48902
0.197		1.21096		1.48321
0.198		1.20628		1.47745
0.199		1.20164		1.47172
0.2		1.19702		1.46604
0.201		1.19244		1.4604
0.202		1.1879		1.45479
0.203		1.18338		1.44923
0.204		1.1789		1.4437
0.205		1.17444		1.43821
0.206		1.17002		1.43276
0.207		1.16563		1.42735
0.208		1.16127		1.42197
0.209		1.15694		1.41663
0.21		1.15264		1.41133
0.211		1.14837		1.40606
0.212		1.14413		1.40083
0.213		1.13992		1.39564
0.214		1.13574		1.39048
0.215		1.13159		1.38535
0.216		1.12746		1.38026
0.217		1.12336		1.37521
0.218		1.11929		1.37019
0.219		1.11525		1.3652
0.22		1.11124		1.36025
0.221		1.10725		1.35533
0.222		1.10329		1.35044
0.223		1.09936		1.34558
0.224		1.09545		1.34076
0.225		1.09157		1.33597
0.226		1.08771		1.33121
0.227		1.08388		1.32648
0.228		1.08008		1.32179
0.229		1.0763		1.31712
0.23		1.07254		1.31249
0.231		1.06881		1.30788
0.232		1.06511		1.30331
0.233		1.06143		1.29876
0.234		1.05777		1.29425
0.235		1.05414		1.28976
0.236		1.05053		1.28531
0.237		1.04694		1.28088
0.238		1.04338		1.27648
0.239		1.03984		1.27211
0.24		1.03632		1.26777
0.241		1.03283		1.26345
0.242		1.02936		1.25916
0.243		1.02591		1.2549
0.244		1.02248		1.25067
0.245		1.01907		1.24647
0.246		1.01569		1.24229
0.247		1.01233		1.23813
0.248		1.00898		1.23401
0.249		1.00566		1.22991
0.25		1.00236		1.22583
0.251		0.999085		1.22178
0.252		0.995827		1.21776
0.253		0.992589		1.21376
0.254		0.989371		1.20978
0.255		0.986172		1.20583
0.256		0.982994		1.20191
0.257		0.979835		1.19801
0.258		0.976696		1.19413
0.259		0.973576		1.19028
0.26		0.970475		1.18645
0.261		0.967393		1.18264
0.262		0.96433		1.17886
0.263		0.961285		1.1751
0.264		0.958259		1.17136
0.265		0.955251		1.16765
0.266		0.952262		1.16395
0.267		0.94929		1.16028
0.268		0.946336		1.15664
0.269		0.9434		1.15301
0.27		0.940481		1.14941
0.271		0.93758		1.14582
0.272		0.934696		1.14226
0.273		0.931829		1.13872
0.274		0.928979		1.1352
0.275		0.926146		1.1317
0.276		0.923329		1.12822
0.277		0.920529		1.12477
0.278		0.917745		1.12133
0.279		0.914978		1.11791
0.28		0.912226		1.11452
0.281		0.909491		1.11114
0.282		0.906771		1.10778
0.283		0.904068		1.10444
0.284		0.901379		1.10112
0.285		0.898706		1.09782
0.286		0.896049		1.09454
0.287		0.893407		1.09128
0.288		0.890779		1.08804
0.289		0.888167		1.08481
0.29		0.885569		1.0816
0.291		0.882987		1.07841
0.292		0.880418		1.07524
0.293		0.877865		1.07209
0.294		0.875325		1.06896
0.295		0.8728		1.06584
0.296		0.870289		1.06274
0.297		0.867792		1.05966
0.298		0.865308		1.05659
0.299		0.862839		1.05354
0.3		0.860383		1.05051
0.301		0.857941		1.0475
0.302		0.855512		1.0445
0.303		0.853096		1.04152
0.304		0.850694		1.03856
0.305		0.848305		1.03561
0.306		0.845929		1.03267
0.307		0.843565		1.02976
0.308		0.841215		1.02686
0.309		0.838877		1.02397
0.31		0.836552		1.0211
0.311		0.834239		1.01825
0.312		0.831939		1.01541
0.313		0.829651		1.01259
0.314		0.827375		1.00978
0.315		0.825111		1.00699
0.316		0.82286		1.00421
0.317		0.82062		1.00145
0.318		0.818392		0.998701
0.319		0.816176		0.995967
0.32		0.813972		0.993248
0.321		0.811779		0.990543
0.322		0.809597		0.987853
0.323		0.807427		0.985177
0.324		0.805269		0.982514
0.325		0.803121		0.979866
0.326		0.800985		0.977231
0.327		0.798859		0.97461
0.328		0.796745		0.972003
0.329		0.794641		0.969409
0.33		0.792549		0.966828
0.331		0.790466		0.964261
0.332		0.788395		0.961707
0.333		0.786334		0.959166
0.334		0.784284		0.956638
0.335		0.782244		0.954124
0.336		0.780214		0.951621
0.337		0.778195		0.949132
0.338		0.776185		0.946655
0.339		0.774186		0.944191
0.34		0.772197		0.941739
0.341		0.770217		0.939299
0.342		0.768248		0.936872
0.343		0.766288		0.934457
0.344		0.764338		0.932054
0.345		0.762398		0.929663
0.346		0.760467		0.927284
0.347		0.758546		0.924916
0.348		0.756634		0.92256
0.349		0.754732		0.920216
0.35		0.752839		0.917884
0.351		0.750955		0.915563
0.352		0.74908		0.913253
0.353		0.747215		0.910955
0.354		0.745358		0.908668
0.355		0.74351		0.906392
0.356		0.741672		0.904127
0.357		0.739842		0.901873
0.358		0.73802		0.89963
0.359		0.736208		0.897397
0.36		0.734404		0.895176
0.361		0.732609		0.892965
0.362		0.730822		0.890765
0.363		0.729044		0.888575
0.364		0.727274		0.886396
0.365		0.725513		0.884227
0.366		0.72376		0.882068
0.367		0.722015		0.87992
0.368		0.720278		0.877781
0.369		0.718549		0.875653
0.37		0.716829		0.873535
0.371		0.715116		0.871427
0.372		0.713411		0.869328
0.373		0.711715		0.86724
0.374		0.710026		0.865161
0.375		0.708344		0.863092
0.376		0.706671		0.861032
0.377		0.705005		0.858982
0.378		0.703347		0.856941
0.379		0.701697		0.85491
0.38		0.700054		0.852888
0.381		0.698418		0.850876
0.382		0.69679		0.848872
0.383		0.695169		0.846878
0.384		0.693556		0.844893
0.385		0.691949		0.842917
0.386		0.69035		0.84095
0.387		0.688759		0.838992
0.388		0.687174		0.837042
0.389		0.685596		0.835102
0.39		0.684026		0.83317
0.391		0.682462		0.831247
0.392		0.680905		0.829332
0.393		0.679356		0.827426
0.394		0.677813		0.825528
0.395		0.676276		0.823639
0.396		0.674747		0.821759
0.397		0.673224		0.819886
0.398		0.671708		0.818022
0.399		0.670199		0.816166
0.4		0.668696		0.814318
0.401		0.6672		0.812479
0.402		0.66571		0.810647
0.403		0.664226		0.808823
0.404		0.662749		0.807008
0.405		0.661279		0.8052
0.406		0.659814		0.8034
0.407		0.658356		0.801608
0.408		0.656905		0.799824
0.409		0.655459		0.798047
0.41		0.65402		0.796278
0.411		0.652586		0.794517
0.412		0.651159		0.792763
0.413		0.649738		0.791016
0.414		0.648323		0.789278
0.415		0.646914		0.787546
0.416		0.64551		0.785822
0.417		0.644113		0.784105
0.418		0.642721		0.782395
0.419		0.641336		0.780693
0.42		0.639956		0.778998
0.421		0.638582		0.77731
0.422		0.637213		0.775629
0.423		0.63585		0.773955
0.424		0.634493		0.772288
0.425		0.633142		0.770628
0.426		0.631796		0.768975
0.427		0.630455		0.767329
0.428		0.62912		0.765689
0.429		0.627791		0.764057
0.43		0.626467		0.762431
0.431		0.625148		0.760812
0.432		0.623835		0.759199
0.433		0.622527		0.757593
0.434		0.621224		0.755994
0.435		0.619927		0.754401
0.436		0.618635		0.752815
0.437		0.617348		0.751235
0.438		0.616066		0.749662
0.439		0.614789		0.748095
0.44		0.613518		0.746534
0.441		0.612251		0.744979
0.442		0.61099		0.743431
0.443		0.609733		0.741889
0.444		0.608482		0.740354
0.445		0.607236		0.738824
0.446		0.605994		0.7373
0.447		0.604758		0.735783
0.448		0.603526		0.734272
0.449		0.602299		0.732766
0.45		0.601077		0.731267
0.451		0.599859		0.729773
0.452		0.598647		0.728286
0.453		0.597439		0.726804
0.454		0.596236		0.725328
0.455		0.595038		0.723858
0.456		0.593844		0.722393
0.457		0.592655		0.720935
0.458		0.59147		0.719482
0.459		0.59029		0.718034
0.46		0.589115		0.716593
0.461		0.587944		0.715157
0.462		0.586777		0.713726
0.463		0.585615		0.712301
0.464		0.584457		0.710882
0.465		0.583304		0.709468
0.466		0.582155		0.708059
0.467		0.581011		0.706656
0.468		0.579871		0.705258
0.469		0.578735		0.703865
0.47		0.577604		0.702478
0.471		0.576476		0.701096
0.472		0.575353		0.699719
0.473		0.574235		0.698348
0.474		0.57312		0.696982
0.475		0.57201		0.695621
0.476		0.570903		0.694265
0.477		0.569801		0.692914
0.478		0.568703		0.691568
0.479		0.567609		0.690227
0.48		0.566519		0.688891
0.481		0.565433		0.68756
0.482		0.564351		0.686235
0.483		0.563273		0.684914
0.484		0.562199		0.683598
0.485		0.561129		0.682286
0.486		0.560063		0.68098
0.487		0.559001		0.679679
0.488		0.557942		0.678382
0.489		0.556888		0.67709
0.49		0.555837		0.675803
0.491		0.55479		0.674521
0.492		0.553747		0.673243
0.493		0.552708		0.67197
0.494		0.551672		0.670701
0.495		0.550641		0.669437
0.496		0.549613		0.668178
0.497		0.548588		0.666923
0.498		0.547567		0.665673
0.499		0.54655		0.664428
0.5		0.545537		0.663186
0.501		0.544527		0.66195
0.502		0.543521		0.660717
0.503		0.542518		0.65949
0.504		0.541519		0.658266
0.505		0.540523		0.657047
0.506		0.539531		0.655832
0.507		0.538542		0.654622
0.508		0.537557		0.653416
0.509		0.536576		0.652214
0.51		0.535597		0.651016
0.511		0.534623		0.649823
0.512		0.533651		0.648634
0.513		0.532683		0.647449
0.514		0.531718		0.646268
0.515		0.530757		0.645092
0.516		0.529799		0.643919
0.517		0.528845		0.642751
0.518		0.527893		0.641586
0.519		0.526945		0.640426
0.52		0.526		0.63927
0.521		0.525059		0.638117
0.522		0.524121		0.636969
0.523		0.523185		0.635825
0.524		0.522254		0.634685
0.525		0.521325		0.633548
0.526		0.520399		0.632416
0.527		0.519477		0.631287
0.528		0.518558		0.630162
0.529		0.517641		0.629041
0.53		0.516728		0.627924
0.531		0.515818		0.626811
0.532		0.514912		0.625702
0.533		0.514008		0.624596
0.534		0.513107		0.623494
0.535		0.512209		0.622396
0.536		0.511314		0.621302
0.537		0.510423		0.620211
0.538		0.509534		0.619124
0.539		0.508648		0.61804
0.54		0.507765		0.61696
0.541		0.506885		0.615884
0.542		0.506008		0.614812
0.543		0.505134		0.613743
0.544		0.504263		0.612677
0.545		0.503395		0.611615
0.546		0.502529		0.610557
0.547		0.501666		0.609502
0.548		0.500807		0.608451
0.549		0.49995		0.607403
0.55		0.499096		0.606359
0.551		0.498244		0.605318
0.552		0.497396		0.60428
0.553		0.49655		0.603246
0.554		0.495707		0.602216
0.555		0.494866		0.601188
0.556		0.494029		0.600164
0.557		0.493194		0.599144
0.558		0.492362		0.598126
0.559		0.491532		0.597113
0.56		0.490705		0.596102
0.561		0.489881		0.595094
0.562		0.48906		0.59409
0.563		0.488241		0.59309
0.564		0.487424		0.592092
0.565		0.486611		0.591097
0.566		0.4858		0.590106
0.567		0.484991		0.589118
0.568		0.484185		0.588133
0.569		0.483382		0.587152
0.57		0.482581		0.586173
0.571		0.481783		0.585198
0.572		0.480987		0.584225
0.573		0.480194		0.583256
0.574		0.479403		0.58229
0.575		0.478615		0.581327
0.576		0.477829		0.580367
0.577		0.477046		0.57941
0.578		0.476265		0.578456
0.579		0.475487		0.577505
0.58		0.474711		0.576557
0.581		0.473937		0.575612
0.582		0.473166		0.57467
0.583		0.472397		0.573731
0.584		0.471631		0.572795
0.585		0.470867		0.571862
0.586		0.470105		0.570931
0.587		0.469346		0.570004
0.588		0.468589		0.56908
0.589		0.467834		0.568158
0.59		0.467082		0.567239
0.591		0.466332		0.566323
0.592		0.465585		0.56541
0.593		0.464839		0.5645
0.594		0.464096		0.563592
0.595		0.463355		0.562688
0.596		0.462617		0.561786
0.597		0.46188		0.560887
0.598		0.461146		0.55999
0.599		0.460415		0.559097
0.6		0.459685		0.558206
0.601		0.458957		0.557318
0.602		0.458232		0.556432
0.603		0.457509		0.55555
0.604		0.456788		0.554669
0.605		0.45607		0.553792
0.606		0.455353		0.552917
0.607		0.454639		0.552045
0.608		0.453927		0.551176
0.609		0.453216		0.550309
0.61		0.452508		0.549444
0.611		0.451803		0.548583
0.612		0.451099		0.547724
0.613		0.450397		0.546867
0.614		0.449697		0.546013
0.615		0.449		0.545162
0.616		0.448304		0.544313
0.617		0.447611		0.543467
0.618		0.44692		0.542623
0.619		0.44623		0.541782
0.62		0.445543		0.540943
0.621		0.444858		0.540106
0.622		0.444174		0.539273
0.623		0.443493		0.538441
0.624		0.442814		0.537612
0.625		0.442137		0.536786
0.626		0.441461		0.535962
0.627		0.440788		0.53514
0.628		0.440117		0.534321
0.629		0.439447		0.533504
0.63		0.43878		0.53269
0.631		0.438114		0.531877
0.632		0.43745		0.531068
0.633		0.436789		0.53026
0.634		0.436129		0.529455
0.635		0.435471		0.528653
0.636		0.434815		0.527852
0.637		0.434161		0.527054
0.638		0.433509		0.526259
0.639		0.432858		0.525465
0.64		0.43221		0.524674
0.641		0.431563		0.523885
0.642		0.430918		0.523099
0.643		0.430275		0.522314
0.644		0.429634		0.521532
0.645		0.428995		0.520752
0.646		0.428357		0.519975
0.647		0.427721		0.519199
0.648		0.427088		0.518426
0.649		0.426455		0.517655
0.65		0.425825		0.516886
0.651		0.425196		0.51612
0.652		0.42457		0.515355
0.653		0.423945		0.514593
0.654		0.423321		0.513833
0.655		0.4227		0.513075
0.656		0.42208		0.512319
0.657		0.421462		0.511565
0.658		0.420846		0.510814
0.659		0.420231		0.510064
0.66		0.419618		0.509317
0.661		0.419007		0.508572
0.662		0.418397		0.507828
0.663		0.417789		0.507087
0.664		0.417183		0.506348
0.665		0.416579		0.505611
0.666		0.415976		0.504876
0.667		0.415375		0.504143
0.668		0.414775		0.503412
0.669		0.414178		0.502683
0.67		0.413581		0.501957
0.671		0.412987		0.501232
0.672		0.412394		0.500509
0.673		0.411803		0.499788
0.674		0.411213		0.499069
0.675		0.410625		0.498352
0.676		0.410038		0.497637
0.677		0.409454		0.496924
0.678		0.40887		0.496213
0.679		0.408289		0.495504
0.68		0.407708		0.494797
0.681		0.40713		0.494092
0.682		0.406553		0.493389
0.683		0.405978		0.492687
0.684		0.405404		0.491988
0.685		0.404831		0.49129
0.686		0.404261		0.490595
0.687		0.403691		0.489901
0.688		0.403124		0.489209
0.689		0.402557		0.488519
0.69		0.401993		0.487831
0.691		0.401429		0.487144
0.692		0.400868		0.48646
0.693		0.400308		0.485777
0.694		0.399749		0.485096
0.695		0.399192		0.484417
0.696		0.398636		0.48374
0.697		0.398082		0.483065
0.698		0.397529		0.482391
0.699		0.396978		0.481719
0.7		0.396428		0.481049
0.701		0.395879		0.480381
0.702		0.395332		0.479714
0.703		0.394787		0.47905
0.704		0.394243		0.478387
0.705		0.3937		0.477726
0.706		0.393159		0.477066
0.707		0.392619		0.476408
0.708		0.392081		0.475752
0.709		0.391544		0.475098
0.71		0.391008		0.474446
0.711		0.390474		0.473795
0.712		0.389941		0.473146
0.713		0.389409		0.472498
0.714		0.388879		0.471853
0.715		0.388351		0.471208
0.716		0.387823		0.470566
0.717		0.387298		0.469925
0.718		0.386773		0.469286
0.719		0.38625		0.468649
0.72		0.385728		0.468013
0.721		0.385207		0.467379
0.722		0.384688		0.466747
0.723		0.38417		0.466116
0.724		0.383654		0.465487
0.725		0.383138		0.464859
0.726		0.382625		0.464233
0.727		0.382112		0.463609
0.728		0.381601		0.462986
0.729		0.381091		0.462365
0.73		0.380582		0.461746
0.731		0.380075		0.461128
0.732		0.379569		0.460511
0.733		0.379064		0.459897
0.734		0.37856		0.459283
0.735		0.378058		0.458672
0.736		0.377557		0.458062
0.737		0.377057		0.457453
0.738		0.376559		0.456846
0.739		0.376062		0.45624
0.74		0.375566		0.455636
0.741		0.375071		0.455034
0.742		0.374578		0.454433
0.743		0.374085		0.453834
0.744		0.373594		0.453236
0.745		0.373105		0.45264
0.746		0.372616		0.452045
0.747		0.372129		0.451451
0.748		0.371643		0.450859
0.749		0.371158		0.450269
0.75		0.370674		0.44968
0.751		0.370191		0.449093
0.752		0.36971		0.448507
0.753		0.36923		0.447922
0.754		0.368751		0.447339
0.755		0.368273		0.446757
0.756		0.367797		0.446177
0.757		0.367322		0.445598
0.758		0.366847		0.445021
0.759		0.366374		0.444445
0.76		0.365902		0.443871
0.761		0.365432		0.443298
0.762		0.364962		0.442726
0.763		0.364494		0.442156
0.764		0.364026		0.441587
0.765		0.36356		0.441019
0.766		0.363095		0.440453
0.767		0.362631		0.439889
0.768		0.362169		0.439325
0.769		0.361707		0.438763
0.77		0.361247		0.438203
0.771		0.360787		0.437644
0.772		0.360329		0.437086
0.773		0.359872		0.43653
0.774		0.359416		0.435974
0.775		0.358961		0.435421
0.776		0.358507		0.434868
0.777		0.358054		0.434317
0.778		0.357603		0.433768
0.779		0.357152		0.433219
0.78		0.356703		0.432672
0.781		0.356254		0.432126
0.782		0.355807		0.431582
0.783		0.355361		0.431039
0.784		0.354916		0.430497
0.785		0.354471		0.429956
0.786		0.354028		0.429417
0.787		0.353586		0.428879
0.788		0.353145		0.428343
0.789		0.352705		0.427807
0.79		0.352267		0.427273
0.791		0.351829		0.42674
0.792		0.351392		0.426209
0.793		0.350956		0.425679
0.794		0.350522		0.42515
0.795		0.350088		0.424622
0.796		0.349655		0.424095
0.797		0.349224		0.42357
0.798		0.348793		0.423046
0.799		0.348363		0.422523
0.8		0.347935		0.422002
0.801		0.347507		0.421481
0.802		0.34708		0.420962
0.803		0.346655		0.420444
0.804		0.34623		0.419928
0.805		0.345807		0.419412
0.806		0.345384		0.418898
0.807		0.344962		0.418385
0.808		0.344542		0.417873
0.809		0.344122		0.417362
0.81		0.343703		0.416853
0.811		0.343286		0.416345
0.812		0.342869		0.415838
0.813		0.342453		0.415332
0.814		0.342038		0.414827
0.815		0.341624		0.414324
0.816		0.341211		0.413821
0.817		0.340799		0.41332
0.818		0.340388		0.41282
0.819		0.339978		0.412321
0.82		0.339569		0.411823
0.821		0.339161		0.411327
0.822		0.338754		0.410831
0.823		0.338347		0.410337
0.824		0.337942		0.409844
0.825		0.337537		0.409352
0.826		0.337134		0.408861
0.827		0.336731		0.408371
0.828		0.33633		0.407882
0.829		0.335929		0.407395
0.83		0.335529		0.406908
0.831		0.33513		0.406423
0.832		0.334732		0.405939
0.833		0.334335		0.405456
0.834		0.333938		0.404974
0.835		0.333543		0.404493
0.836		0.333149		0.404013
0.837		0.332755		0.403534
0.838		0.332362		0.403056
0.839		0.33197		0.40258
0.84		0.33158		0.402104
0.841		0.331189		0.40163
0.842		0.3308		0.401157
0.843		0.330412		0.400684
0.844		0.330025		0.400213
0.845		0.329638		0.399743
0.846		0.329252		0.399274
0.847		0.328867		0.398806
0.848		0.328483		0.398339
0.849		0.3281		0.397873
0.85		0.327718		0.397408
0.851		0.327337		0.396944
0.852		0.326956		0.396481
0.853		0.326576		0.396019
0.854		0.326197		0.395558
0.855		0.325819		0.395099
0.856		0.325442		0.39464
0.857		0.325066		0.394182
0.858		0.32469		0.393725
0.859		0.324315		0.39327
0.86		0.323942		0.392815
0.861		0.323569		0.392361
0.862		0.323196		0.391909
0.863		0.322825		0.391457
0.864		0.322454		0.391006
0.865		0.322084		0.390557
0.866		0.321715		0.390108
0.867		0.321347		0.38966
0.868		0.32098		0.389213
0.869		0.320613		0.388768
0.87		0.320247		0.388323
0.871		0.319882		0.387879
0.872		0.319518		0.387436
0.873		0.319155		0.386994
0.874		0.318792		0.386553
0.875		0.31843		0.386113
0.876		0.318069		0.385674
0.877		0.317709		0.385236
0.878		0.31735		0.384799
0.879		0.316991		0.384363
0.88		0.316633		0.383928
0.881		0.316276		0.383494
0.882		0.31592		0.38306
0.883		0.315564		0.382628
0.884		0.315209		0.382197
0.885		0.314855		0.381766
0.886		0.314502		0.381336
0.887		0.314149		0.380908
0.888		0.313797		0.38048
0.889		0.313446		0.380053
0.89		0.313096		0.379627
0.891		0.312746		0.379202
0.892		0.312398		0.378778
0.893		0.312049		0.378355
0.894		0.311702		0.377933
0.895		0.311356		0.377511
0.896		0.31101		0.377091
0.897		0.310665		0.376671
0.898		0.31032		0.376253
0.899		0.309977		0.375835
0.9		0.309634		0.375418
0.901		0.309291		0.375002
0.902		0.30895		0.374587
0.903		0.308609		0.374173
0.904		0.308269		0.373759
0.905		0.30793		0.373347
0.906		0.307591		0.372935
0.907		0.307253		0.372524
0.908		0.306916		0.372114
0.909		0.30658		0.371705
0.91		0.306244		0.371297
0.911		0.305909		0.37089
0.912		0.305574		0.370484
0.913		0.305241		0.370078
0.914		0.304908		0.369673
0.915		0.304575		0.369269
0.916		0.304244		0.368866
0.917		0.303913		0.368464
0.918		0.303583		0.368063
0.919		0.303253		0.367662
0.92		0.302924		0.367262
0.921		0.302596		0.366863
0.922		0.302269		0.366465
0.923		0.301942		0.366068
0.924		0.301616		0.365672
0.925		0.30129		0.365276
0.926		0.300966		0.364881
0.927		0.300642		0.364488
0.928		0.300318		0.364094
0.929		0.299995		0.363702
0.93		0.299673		0.363311
0.931		0.299352		0.36292
0.932		0.299031		0.36253
0.933		0.298711		0.362141
0.934		0.298391		0.361753
0.935		0.298073		0.361365
0.936		0.297754		0.360978
0.937		0.297437		0.360593
0.938		0.29712		0.360207
0.939		0.296804		0.359823
0.94		0.296488		0.35944
0.941		0.296173		0.359057
0.942		0.295859		0.358675
0.943		0.295545		0.358294
0.944		0.295232		0.357913
0.945		0.29492		0.357534
0.946		0.294608		0.357155
0.947		0.294297		0.356777
0.948		0.293987		0.356399
0.949		0.293677		0.356023
0.95		0.293367		0.355647
0.951		0.293059		0.355272
0.952		0.292751		0.354898
0.953		0.292443		0.354524
0.954		0.292137		0.354151
0.955		0.291831		0.353779
0.956		0.291525		0.353408
0.957		0.29122		0.353037
0.958		0.290916		0.352668
0.959		0.290612		0.352299
0.96		0.290309		0.35193
0.961		0.290007		0.351563
0.962		0.289705		0.351196
0.963		0.289403		0.35083
0.964		0.289103		0.350464
0.965		0.288803		0.3501
0.966		0.288503		0.349736
0.967		0.288204		0.349373
0.968		0.287906		0.34901
0.969		0.287608		0.348648
0.97		0.287311		0.348287
0.971		0.287015		0.347927
0.972		0.286719		0.347567
0.973		0.286423		0.347209
0.974		0.286129		0.34685
0.975		0.285834		0.346493
0.976		0.285541		0.346136
0.977		0.285248		0.34578
0.978		0.284955		0.345425
0.979		0.284664		0.34507
0.98		0.284372		0.344716
0.981		0.284081		0.344363
0.982		0.283791		0.34401
0.983		0.283502		0.343659
0.984		0.283213		0.343307
0.985		0.282924		0.342957
0.986		0.282636		0.342607
0.987		0.282349		0.342258
0.988		0.282062		0.34191
0.989		0.281776		0.341562
0.99		0.28149		0.341215
0.991		0.281205		0.340868
0.992		0.280921		0.340523
0.993		0.280637		0.340178
0.994		0.280353		0.339833
0.995		0.28007		0.339489
0.996		0.279788		0.339146
0.997		0.279506		0.338804
0.998		0.279225		0.338462
