0.001		-nan(ind)		-nan(ind)
0.17		0.175536		0.0157966
0.171		0.176637		0.0158885
0.172		0.177733		0.0159786
0.173		0.178827		0.0160668
0.174		0.179917		0.0161533
0.175		0.181002		0.0162378
0.176		0.182084		0.0163206
0.177		0.183162		0.0164014
0.178		0.184236		0.0164805
0.179		0.185305		0.0165576
0.18		0.18637		0.0166329
0.181		0.18743		0.0167064
0.182		0.188486		0.0167779
0.183		0.189536		0.0168476
0.184		0.190582		0.0169155
0.185		0.191622		0.0169815
0.186		0.192658		0.0170457
0.187		0.193687		0.017108
0.188		0.194712		0.0171684
0.189		0.195731		0.0172271
0.19		0.196744		0.0172839
0.191		0.197752		0.0173389
0.192		0.198754		0.0173921
0.193		0.19975		0.0174435
0.194		0.20074		0.017493
0.195		0.201723		0.0175409
0.196		0.202701		0.0175869
0.197		0.203673		0.0176312
0.198		0.204638		0.0176738
0.199		0.205597		0.0177146
0.2		0.206549		0.0177537
0.201		0.207495		0.0177911
0.202		0.208434		0.0178268
0.203		0.209367		0.0178608
0.204		0.210293		0.0178932
0.205		0.211212		0.0179239
0.206		0.212125		0.017953
0.207		0.213031		0.0179805
0.208		0.21393		0.0180064
0.209		0.214822		0.0180307
0.21		0.215707		0.0180535
0.211		0.216585		0.0180747
0.212		0.217456		0.0180943
0.213		0.218319		0.0181125
0.214		0.219176		0.0181292
0.215		0.220026		0.0181444
0.216		0.220868		0.0181581
0.217		0.221704		0.0181704
0.218		0.222532		0.0181813
0.219		0.223353		0.0181908
0.22		0.224166		0.0181989
0.221		0.224973		0.0182056
0.222		0.225772		0.018211
0.223		0.226564		0.0182151
0.224		0.227348		0.0182179
0.225		0.228125		0.0182193
0.226		0.228895		0.0182195
0.227		0.229658		0.0182185
0.228		0.230413		0.0182162
0.229		0.231161		0.0182127
0.23		0.231901		0.0182081
0.231		0.232634		0.0182022
0.232		0.23336		0.0181952
0.233		0.234078		0.0181871
0.234		0.234789		0.0181779
0.235		0.235493		0.0181675
0.236		0.236189		0.0181561
0.237		0.236878		0.0181436
0.238		0.23756		0.0181301
0.239		0.238234		0.0181156
0.24		0.238901		0.0181001
0.241		0.239561		0.0180836
0.242		0.240214		0.0180661
0.243		0.240859		0.0180476
0.244		0.241497		0.0180283
0.245		0.242128		0.018008
0.246		0.242751		0.0179869
0.247		0.243367		0.0179648
0.248		0.243976		0.017942
0.249		0.244578		0.0179182
0.25		0.245173		0.0178937
0.251		0.245761		0.0178683
0.252		0.246341		0.0178422
0.253		0.246915		0.0178153
0.254		0.247481		0.0177876
0.255		0.248041		0.0177592
0.256		0.248593		0.0177301
0.257		0.249138		0.0177003
0.258		0.249677		0.0176698
0.259		0.250208		0.0176386
0.26		0.250733		0.0176068
0.261		0.25125		0.0175743
0.262		0.251761		0.0175412
0.263		0.252265		0.0175075
0.264		0.252763		0.0174732
0.265		0.253253		0.0174383
0.266		0.253737		0.0174029
0.267		0.254214		0.0173669
0.268		0.254684		0.0173303
0.269		0.255148		0.0172933
0.27		0.255605		0.0172557
0.271		0.256056		0.0172177
0.272		0.2565		0.0171792
0.273		0.256938		0.0171402
0.274		0.257369		0.0171007
0.275		0.257794		0.0170608
0.276		0.258212		0.0170205
0.277		0.258624		0.0169798
0.278		0.259029		0.0169387
0.279		0.259429		0.0168971
0.28		0.259822		0.0168552
0.281		0.260209		0.016813
0.282		0.26059		0.0167704
0.283		0.260964		0.0167274
0.284		0.261333		0.0166842
0.285		0.261695		0.0166406
0.286		0.262051		0.0165967
0.287		0.262402		0.0165525
0.288		0.262746		0.016508
0.289		0.263085		0.0164632
0.29		0.263417		0.0164182
0.291		0.263744		0.0163729
0.292		0.264065		0.0163274
0.293		0.26438		0.0162816
0.294		0.26469		0.0162357
0.295		0.264994		0.0161895
0.296		0.265292		0.0161431
0.297		0.265584		0.0160965
0.298		0.265871		0.0160497
0.299		0.266153		0.0160028
0.3		0.266429		0.0159557
0.301		0.266699		0.0159084
0.302		0.266964		0.015861
0.303		0.267224		0.0158134
0.304		0.267478		0.0157657
0.305		0.267727		0.0157178
0.306		0.267971		0.0156699
0.307		0.26821		0.0156218
0.308		0.268443		0.0155737
0.309		0.268671		0.0155254
0.31		0.268894		0.015477
0.311		0.269112		0.0154286
0.312		0.269325		0.0153801
0.313		0.269533		0.0153315
0.314		0.269737		0.0152829
0.315		0.269935		0.0152342
0.316		0.270128		0.0151855
0.317		0.270316		0.0151367
0.318		0.2705		0.0150879
0.319		0.270679		0.0150391
0.32		0.270853		0.0149902
0.321		0.271023		0.0149413
0.322		0.271187		0.0148924
0.323		0.271348		0.0148435
0.324		0.271503		0.0147946
0.325		0.271654		0.0147457
0.326		0.271801		0.0146969
0.327		0.271943		0.014648
0.328		0.272081		0.0145991
0.329		0.272214		0.0145503
0.33		0.272343		0.0145015
0.331		0.272467		0.0144528
0.332		0.272588		0.0144041
0.333		0.272704		0.0143554
0.334		0.272816		0.0143068
0.335		0.272923		0.0142582
0.336		0.273027		0.0142097
0.337		0.273126		0.0141612
0.338		0.273222		0.0141129
0.339		0.273313		0.0140645
0.34		0.273401		0.0140163
0.341		0.273484		0.0139681
0.342		0.273564		0.01392
0.343		0.273639		0.013872
0.344		0.273711		0.0138241
0.345		0.273779		0.0137763
0.346		0.273843		0.0137285
0.347		0.273903		0.0136809
0.348		0.27396		0.0136333
0.349		0.274013		0.0135859
0.35		0.274062		0.0135386
0.351		0.274108		0.0134913
0.352		0.27415		0.0134442
0.353		0.274188		0.0133972
0.354		0.274223		0.0133503
0.355		0.274255		0.0133036
0.356		0.274283		0.0132569
0.357		0.274308		0.0132104
0.358		0.274329		0.013164
0.359		0.274347		0.0131178
0.36		0.274361		0.0130716
0.361		0.274373		0.0130256
0.362		0.274381		0.0129797
0.363		0.274385		0.012934
0.364		0.274387		0.0128884
0.365		0.274385		0.012843
0.366		0.274381		0.0127976
0.367		0.274373		0.0127525
0.368		0.274362		0.0127074
0.369		0.274348		0.0126626
0.37		0.274331		0.0126178
0.371		0.274311		0.0125733
0.372		0.274288		0.0125288
0.373		0.274262		0.0124846
0.374		0.274233		0.0124404
0.375		0.274201		0.0123965
0.376		0.274167		0.0123527
0.377		0.274129		0.012309
0.378		0.274089		0.0122655
0.379		0.274046		0.0122222
0.38		0.274		0.012179
0.381		0.273952		0.012136
0.382		0.273901		0.0120932
0.383		0.273847		0.0120505
0.384		0.273791		0.012008
0.385		0.273732		0.0119656
0.386		0.27367		0.0119234
0.387		0.273606		0.0118814
0.388		0.27354		0.0118396
0.389		0.273471		0.0117979
0.39		0.273399		0.0117564
0.391		0.273325		0.0117151
0.392		0.273248		0.0116739
0.393		0.27317		0.0116329
0.394		0.273088		0.0115921
0.395		0.273005		0.0115514
0.396		0.272919		0.0115109
0.397		0.272831		0.0114706
0.398		0.272741		0.0114305
0.399		0.272648		0.0113905
0.4		0.272553		0.0113508
0.401		0.272456		0.0113111
0.402		0.272357		0.0112717
0.403		0.272255		0.0112324
0.404		0.272152		0.0111934
0.405		0.272046		0.0111544
0.406		0.271938		0.0111157
0.407		0.271829		0.0110771
0.408		0.271717		0.0110388
0.409		0.271603		0.0110005
0.41		0.271487		0.0109625
0.411		0.271369		0.0109246
0.412		0.27125		0.010887
0.413		0.271128		0.0108494
0.414		0.271005		0.0108121
0.415		0.270879		0.010775
0.416		0.270752		0.010738
0.417		0.270623		0.0107012
0.418		0.270492		0.0106645
0.419		0.270359		0.0106281
0.42		0.270225		0.0105918
0.421		0.270088		0.0105557
0.422		0.26995		0.0105197
0.423		0.269811		0.010484
0.424		0.269669		0.0104484
0.425		0.269526		0.0104129
0.426		0.269382		0.0103777
0.427		0.269235		0.0103426
0.428		0.269087		0.0103077
0.429		0.268938		0.010273
0.43		0.268787		0.0102384
0.431		0.268634		0.0102041
0.432		0.26848		0.0101698
0.433		0.268324		0.0101358
0.434		0.268167		0.0101019
0.435		0.268008		0.0100682
0.436		0.267848		0.0100347
0.437		0.267686		0.0100013
0.438		0.267523		0.00996811
0.439		0.267358		0.00993508
0.44		0.267192		0.00990221
0.441		0.267025		0.00986952
0.442		0.266857		0.00983698
0.443		0.266687		0.00980462
0.444		0.266515		0.00977242
0.445		0.266343		0.00974038
0.446		0.266169		0.00970851
0.447		0.265994		0.0096768
0.448		0.265817		0.00964526
0.449		0.265639		0.00961387
0.45		0.26546		0.00958265
0.451		0.26528		0.00955159
0.452		0.265099		0.00952069
0.453		0.264916		0.00948995
0.454		0.264733		0.00945937
0.455		0.264548		0.00942895
0.456		0.264362		0.00939869
0.457		0.264175		0.00936859
0.458		0.263987		0.00933864
0.459		0.263797		0.00930885
0.46		0.263607		0.00927921
0.461		0.263416		0.00924973
0.462		0.263223		0.0092204
0.463		0.26303		0.00919123
0.464		0.262835		0.00916221
0.465		0.26264		0.00913334
0.466		0.262443		0.00910463
0.467		0.262246		0.00907606
0.468		0.262047		0.00904765
0.469		0.261848		0.00901938
0.47		0.261647		0.00899127
0.471		0.261446		0.0089633
0.472		0.261244		0.00893548
0.473		0.261041		0.00890781
0.474		0.260837		0.00888028
0.475		0.260632		0.0088529
0.476		0.260426		0.00882567
0.477		0.26022		0.00879857
0.478		0.260013		0.00877163
0.479		0.259804		0.00874482
0.48		0.259595		0.00871816
0.481		0.259386		0.00869163
0.482		0.259175		0.00866525
0.483		0.258964		0.00863901
0.484		0.258752		0.00861291
0.485		0.258539		0.00858694
0.486		0.258325		0.00856112
0.487		0.258111		0.00853543
0.488		0.257896		0.00850987
0.489		0.25768		0.00848445
0.49		0.257464		0.00845917
0.491		0.257247		0.00843402
0.492		0.257029		0.00840901
0.493		0.256811		0.00838412
0.494		0.256592		0.00835937
0.495		0.256372		0.00833475
0.496		0.256152		0.00831026
0.497		0.255931		0.0082859
0.498		0.255709		0.00826167
0.499		0.255487		0.00823757
0.5		0.255264		0.00821359
0.501		0.255041		0.00818974
0.502		0.254817		0.00816602
0.503		0.254593		0.00814243
0.504		0.254368		0.00811895
0.505		0.254142		0.00809561
0.506		0.253916		0.00807238
0.507		0.25369		0.00804928
0.508		0.253463		0.0080263
0.509		0.253235		0.00800344
0.51		0.253007		0.0079807
0.511		0.252779		0.00795808
0.512		0.25255		0.00793558
0.513		0.25232		0.0079132
0.514		0.252091		0.00789094
0.515		0.25186		0.00786879
0.516		0.251629		0.00784676
0.517		0.251398		0.00782485
0.518		0.251167		0.00780305
0.519		0.250935		0.00778136
0.52		0.250702		0.00775979
0.521		0.25047		0.00773833
0.522		0.250236		0.00771698
0.523		0.250003		0.00769574
0.524		0.249769		0.00767462
0.525		0.249535		0.0076536
0.526		0.2493		0.00763269
0.527		0.249065		0.0076119
0.528		0.24883		0.00759121
0.529		0.248594		0.00757062
0.53		0.248358		0.00755015
0.531		0.248122		0.00752978
0.532		0.247885		0.00750951
0.533		0.247648		0.00748935
0.534		0.247411		0.0074693
0.535		0.247174		0.00744935
0.536		0.246936		0.0074295
0.537		0.246698		0.00740975
0.538		0.24646		0.0073901
0.539		0.246221		0.00737056
0.54		0.245982		0.00735111
0.541		0.245743		0.00733177
0.542		0.245504		0.00731252
0.543		0.245264		0.00729337
0.544		0.245025		0.00727432
0.545		0.244785		0.00725537
0.546		0.244545		0.00723651
0.547		0.244304		0.00721775
0.548		0.244064		0.00719908
0.549		0.243823		0.00718051
0.55		0.243582		0.00716204
0.551		0.243341		0.00714365
0.552		0.2431		0.00712536
0.553		0.242858		0.00710716
0.554		0.242617		0.00708905
0.555		0.242375		0.00707103
0.556		0.242133		0.00705311
0.557		0.241891		0.00703527
0.558		0.241649		0.00701752
0.559		0.241406		0.00699986
0.56		0.241164		0.00698229
0.561		0.240921		0.00696481
0.562		0.240679		0.00694741
0.563		0.240436		0.0069301
0.564		0.240193		0.00691288
0.565		0.23995		0.00689574
0.566		0.239707		0.00687868
0.567		0.239464		0.00686171
0.568		0.23922		0.00684482
0.569		0.238977		0.00682802
0.57		0.238734		0.0068113
0.571		0.23849		0.00679466
0.572		0.238246		0.0067781
0.573		0.238003		0.00676162
0.574		0.237759		0.00674522
0.575		0.237515		0.00672891
0.576		0.237272		0.00671267
0.577		0.237028		0.00669651
0.578		0.236784		0.00668043
0.579		0.23654		0.00666442
0.58		0.236296		0.0066485
0.581		0.236052		0.00663265
0.582		0.235808		0.00661687
0.583		0.235564		0.00660117
0.584		0.23532		0.00658555
0.585		0.235076		0.00657
0.586		0.234832		0.00655453
0.587		0.234588		0.00653913
0.588		0.234344		0.0065238
0.589		0.2341		0.00650855
0.59		0.233856		0.00649336
0.591		0.233612		0.00647825
0.592		0.233368		0.00646321
0.593		0.233124		0.00644825
0.594		0.23288		0.00643335
0.595		0.232636		0.00641852
0.596		0.232392		0.00640376
0.597		0.232149		0.00638907
0.598		0.231905		0.00637445
0.599		0.231661		0.0063599
0.6		0.231417		0.00634541
0.601		0.231174		0.00633099
0.602		0.23093		0.00631664
0.603		0.230687		0.00630236
0.604		0.230443		0.00628814
0.605		0.2302		0.00627398
0.606		0.229957		0.00625989
0.607		0.229713		0.00624587
0.608		0.22947		0.00623191
0.609		0.229227		0.00621801
0.61		0.228984		0.00620418
0.611		0.228741		0.00619041
0.612		0.228498		0.0061767
0.613		0.228256		0.00616306
0.614		0.228013		0.00614947
0.615		0.22777		0.00613595
0.616		0.227528		0.00612249
0.617		0.227286		0.00610909
0.618		0.227043		0.00609575
0.619		0.226801		0.00608247
0.62		0.226559		0.00606925
0.621		0.226317		0.00605608
0.622		0.226076		0.00604298
0.623		0.225834		0.00602993
0.624		0.225592		0.00601694
0.625		0.225351		0.00600401
0.626		0.22511		0.00599114
0.627		0.224868		0.00597832
0.628		0.224627		0.00596556
0.629		0.224386		0.00595285
0.63		0.224146		0.0059402
0.631		0.223905		0.00592761
0.632		0.223665		0.00591507
0.633		0.223424		0.00590259
0.634		0.223184		0.00589016
0.635		0.222944		0.00587778
0.636		0.222704		0.00586546
0.637		0.222464		0.00585319
0.638		0.222225		0.00584097
0.639		0.221985		0.0058288
0.64		0.221746		0.00581669
0.641		0.221507		0.00580463
0.642		0.221268		0.00579262
0.643		0.221029		0.00578066
0.644		0.220791		0.00576875
0.645		0.220552		0.0057569
0.646		0.220314		0.00574509
0.647		0.220076		0.00573333
0.648		0.219838		0.00572163
0.649		0.2196		0.00570997
0.65		0.219362		0.00569836
0.651		0.219125		0.0056868
0.652		0.218888		0.00567529
0.653		0.218651		0.00566382
0.654		0.218414		0.00565241
0.655		0.218177		0.00564104
0.656		0.217941		0.00562972
0.657		0.217705		0.00561844
0.658		0.217469		0.00560721
0.659		0.217233		0.00559603
0.66		0.216997		0.00558489
0.661		0.216761		0.0055738
0.662		0.216526		0.00556276
0.663		0.216291		0.00555176
0.664		0.216056		0.0055408
0.665		0.215821		0.00552989
0.666		0.215587		0.00551902
0.667		0.215353		0.0055082
0.668		0.215119		0.00549742
0.669		0.214885		0.00548669
0.67		0.214651		0.005476
0.671		0.214418		0.00546535
0.672		0.214184		0.00545474
0.673		0.213951		0.00544418
0.674		0.213718		0.00543366
0.675		0.213486		0.00542318
0.676		0.213254		0.00541274
0.677		0.213021		0.00540234
0.678		0.212789		0.00539199
0.679		0.212558		0.00538167
0.68		0.212326		0.0053714
0.681		0.212095		0.00536116
0.682		0.211864		0.00535097
0.683		0.211633		0.00534082
0.684		0.211403		0.0053307
0.685		0.211172		0.00532063
0.686		0.210942		0.00531059
0.687		0.210712		0.0053006
0.688		0.210482		0.00529064
0.689		0.210253		0.00528072
0.69		0.210024		0.00527084
0.691		0.209795		0.005261
0.692		0.209566		0.0052512
0.693		0.209338		0.00524143
0.694		0.209109		0.0052317
0.695		0.208881		0.00522201
0.696		0.208654		0.00521235
0.697		0.208426		0.00520273
0.698		0.208199		0.00519315
0.699		0.207972		0.00518361
0.7		0.207745		0.0051741
0.701		0.207518		0.00516462
0.702		0.207292		0.00515519
0.703		0.207066		0.00514578
0.704		0.20684		0.00513642
0.705		0.206614		0.00512709
0.706		0.206389		0.00511779
0.707		0.206164		0.00510853
0.708		0.205939		0.0050993
0.709		0.205715		0.00509011
0.71		0.20549		0.00508095
0.711		0.205266		0.00507182
0.712		0.205042		0.00506273
0.713		0.204819		0.00505367
0.714		0.204595		0.00504465
0.715		0.204372		0.00503566
0.716		0.204149		0.0050267
0.717		0.203927		0.00501777
0.718		0.203704		0.00500888
0.719		0.203482		0.00500002
0.72		0.20326		0.00499119
0.721		0.203039		0.0049824
0.722		0.202818		0.00497363
0.723		0.202597		0.0049649
0.724		0.202376		0.0049562
0.725		0.202155		0.00494753
0.726		0.201935		0.00493889
0.727		0.201715		0.00493028
0.728		0.201495		0.00492171
0.729		0.201276		0.00491316
0.73		0.201056		0.00490464
0.731		0.200837		0.00489616
0.732		0.200619		0.0048877
0.733		0.2004		0.00487928
0.734		0.200182		0.00487088
0.735		0.199964		0.00486252
0.736		0.199747		0.00485418
0.737		0.199529		0.00484588
0.738		0.199312		0.0048376
0.739		0.199095		0.00482935
0.74		0.198879		0.00482113
0.741		0.198662		0.00481294
0.742		0.198446		0.00480478
0.743		0.19823		0.00479665
0.744		0.198015		0.00478854
0.745		0.197799		0.00478047
0.746		0.197584		0.00477242
0.747		0.19737		0.0047644
0.748		0.197155		0.0047564
0.749		0.196941		0.00474844
0.75		0.196727		0.0047405
0.751		0.196513		0.00473259
0.752		0.1963		0.0047247
0.753		0.196087		0.00471685
0.754		0.195874		0.00470902
0.755		0.195661		0.00470121
0.756		0.195449		0.00469344
0.757		0.195237		0.00468569
0.758		0.195025		0.00467796
0.759		0.194814		0.00467026
0.76		0.194602		0.00466259
0.761		0.194391		0.00465495
0.762		0.194181		0.00464733
0.763		0.19397		0.00463973
0.764		0.19376		0.00463216
0.765		0.19355		0.00462462
0.766		0.19334		0.0046171
0.767		0.193131		0.00460961
0.768		0.192922		0.00460214
0.769		0.192713		0.00459469
0.77		0.192505		0.00458727
0.771		0.192296		0.00457988
0.772		0.192088		0.00457251
0.773		0.191881		0.00456517
0.774		0.191673		0.00455784
0.775		0.191466		0.00455055
0.776		0.191259		0.00454327
0.777		0.191052		0.00453603
0.778		0.190846		0.0045288
0.779		0.19064		0.0045216
0.78		0.190434		0.00451442
0.781		0.190228		0.00450727
0.782		0.190023		0.00450013
0.783		0.189818		0.00449303
0.784		0.189613		0.00448594
0.785		0.189409		0.00447888
0.786		0.189204		0.00447184
0.787		0.189		0.00446482
0.788		0.188797		0.00445783
0.789		0.188593		0.00445086
0.79		0.18839		0.00444391
0.791		0.188187		0.00443698
0.792		0.187985		0.00443008
0.793		0.187782		0.00442319
0.794		0.18758		0.00441633
0.795		0.187378		0.00440949
0.796		0.187177		0.00440268
0.797		0.186976		0.00439588
0.798		0.186775		0.00438911
0.799		0.186574		0.00438235
0.8		0.186373		0.00437562
0.801		0.186173		0.00436891
0.802		0.185973		0.00436223
0.803		0.185774		0.00435556
0.804		0.185574		0.00434891
0.805		0.185375		0.00434229
0.806		0.185176		0.00433568
0.807		0.184978		0.0043291
0.808		0.18478		0.00432253
0.809		0.184582		0.00431599
0.81		0.184384		0.00430947
0.811		0.184186		0.00430296
0.812		0.183989		0.00429648
0.813		0.183792		0.00429002
0.814		0.183595		0.00428358
0.815		0.183399		0.00427715
0.816		0.183203		0.00427075
0.817		0.183007		0.00426437
0.818		0.182811		0.004258
0.819		0.182616		0.00425166
0.82		0.182421		0.00424534
0.821		0.182226		0.00423903
0.822		0.182032		0.00423275
0.823		0.181837		0.00422648
0.824		0.181643		0.00422023
0.825		0.18145		0.004214
0.826		0.181256		0.00420779
0.827		0.181063		0.0042016
0.828		0.18087		0.00419543
0.829		0.180677		0.00418928
0.83		0.180485		0.00418314
0.831		0.180293		0.00417703
0.832		0.180101		0.00417093
0.833		0.179909		0.00416485
0.834		0.179718		0.00415879
0.835		0.179527		0.00415274
0.836		0.179336		0.00414672
0.837		0.179145		0.00414071
0.838		0.178955		0.00413472
0.839		0.178765		0.00412875
0.84		0.178575		0.0041228
0.841		0.178386		0.00411686
0.842		0.178197		0.00411094
0.843		0.178008		0.00410504
0.844		0.177819		0.00409916
0.845		0.17763		0.00409329
0.846		0.177442		0.00408745
0.847		0.177254		0.00408161
0.848		0.177067		0.0040758
0.849		0.176879		0.00407
0.85		0.176692		0.00406422
0.851		0.176505		0.00405846
0.852		0.176318		0.00405271
0.853		0.176132		0.00404698
0.854		0.175946		0.00404127
0.855		0.17576		0.00403558
0.856		0.175574		0.0040299
0.857		0.175389		0.00402423
0.858		0.175204		0.00401859
0.859		0.175019		0.00401296
0.86		0.174835		0.00400734
0.861		0.17465		0.00400174
0.862		0.174466		0.00399616
0.863		0.174282		0.0039906
0.864		0.174099		0.00398505
0.865		0.173916		0.00397951
0.866		0.173733		0.00397399
0.867		0.17355		0.00396849
0.868		0.173367		0.00396301
0.869		0.173185		0.00395753
0.87		0.173003		0.00395208
0.871		0.172821		0.00394664
0.872		0.17264		0.00394122
0.873		0.172459		0.00393581
0.874		0.172278		0.00393041
0.875		0.172097		0.00392504
0.876		0.171916		0.00391967
0.877		0.171736		0.00391432
0.878		0.171556		0.00390899
0.879		0.171376		0.00390367
0.88		0.171197		0.00389837
0.881		0.171018		0.00389308
0.882		0.170839		0.00388781
0.883		0.17066		0.00388255
0.884		0.170482		0.00387731
0.885		0.170303		0.00387208
0.886		0.170125		0.00386686
0.887		0.169948		0.00386166
0.888		0.16977		0.00385648
0.889		0.169593		0.00385131
0.89		0.169416		0.00384615
0.891		0.169239		0.00384101
0.892		0.169063		0.00383588
0.893		0.168887		0.00383077
0.894		0.168711		0.00382567
0.895		0.168535		0.00382058
0.896		0.168359		0.00381551
0.897		0.168184		0.00381045
0.898		0.168009		0.00380541
0.899		0.167834		0.00380038
0.9		0.16766		0.00379536
0.901		0.167486		0.00379036
0.902		0.167312		0.00378537
0.903		0.167138		0.00378039
0.904		0.166964		0.00377543
0.905		0.166791		0.00377048
0.906		0.166618		0.00376555
0.907		0.166445		0.00376063
0.908		0.166273		0.00375572
0.909		0.1661		0.00375082
0.91		0.165928		0.00374594
0.911		0.165756		0.00374107
0.912		0.165585		0.00373622
0.913		0.165413		0.00373137
0.914		0.165242		0.00372654
0.915		0.165071		0.00372173
0.916		0.164901		0.00371692
0.917		0.16473		0.00371213
0.918		0.16456		0.00370735
0.919		0.16439		0.00370259
0.92		0.164221		0.00369784
0.921		0.164051		0.0036931
0.922		0.163882		0.00368837
0.923		0.163713		0.00368365
0.924		0.163544		0.00367895
0.925		0.163376		0.00367426
0.926		0.163208		0.00366958
0.927		0.16304		0.00366492
0.928		0.162872		0.00366027
0.929		0.162704		0.00365563
0.93		0.162537		0.003651
0.931		0.16237		0.00364638
