0.005		0
0.006		-6.16791e-12
0.007		0
0.008		0
0.009		0
0.01		0
0.011		0
0.012		0
0.013		-1.31387e-12
0.014		0
0.015		0
0.016		0
0.017		0
0.018		2.05597e-12
0.019		3.69049e-12
0.02		8.88178e-12
0.021		3.52452e-11
0.022		1.24785e-10
0.023		3.85745e-10
0.024		1.08555e-09
0.025		2.80416e-09
0.026		6.70929e-09
0.027		1.50034e-08
0.028		3.15949e-08
0.029		6.3052e-08
0.03		1.19885e-07
0.031		2.18219e-07
0.032		3.81849e-07
0.033		6.44673e-07
0.034		1.0535e-06
0.035		1.67113e-06
0.036		2.57967e-06
0.037		3.88396e-06
0.038		5.71498e-06
0.039		8.23318e-06
0.04		1.16315e-05
0.041		1.61382e-05
0.042		2.20191e-05
0.043		2.95794e-05
0.044		3.91645e-05
0.045		5.11614e-05
0.046		6.59977e-05
0.047		8.41416e-05
0.048		0.0001061
0.049		0.000132417
0.05		0.000163672
0.051		0.000200475
0.052		0.000243464
0.053		0.000293303
0.054		0.000350676
0.055		0.000416283
0.056		0.000490838
0.057		0.00057506
0.058		0.000669674
0.059		0.000775404
0.06		0.00089297
0.061		0.00102308
0.062		0.00116644
0.063		0.00132372
0.064		0.00149559
0.065		0.00168269
0.066		0.00188564
0.067		0.00210503
0.068		0.00234142
0.069		0.00259535
0.07		0.0028673
0.071		0.00315776
0.072		0.00346714
0.073		0.00379586
0.074		0.00414427
0.075		0.0045127
0.076		0.00490145
0.077		0.00531078
0.078		0.0057409
0.079		0.00619203
0.08		0.00666431
0.081		0.00715787
0.082		0.00767281
0.083		0.0082092
0.084		0.00876709
0.085		0.00934647
0.086		0.00994734
0.087		0.0105697
0.088		0.0112134
0.089		0.0118784
0.09		0.0125645
0.091		0.0132718
0.092		0.014
0.093		0.0147489
0.094		0.0155184
0.095		0.0163083
0.096		0.0171184
0.097		0.0179485
0.098		0.0187982
0.099		0.0196675
0.1		0.0205559
0.101		0.0214633
0.102		0.0223895
0.103		0.023334
0.104		0.0242966
0.105		0.0252771
0.106		0.0262751
0.107		0.0272904
0.108		0.0283225
0.109		0.0293713
0.11		0.0304364
0.111		0.0315175
0.112		0.0326143
0.113		0.0337264
0.114		0.0348536
0.115		0.0359955
0.116		0.0371518
0.117		0.0383221
0.118		0.0395062
0.119		0.0407038
0.12		0.0419144
0.121		0.0431378
0.122		0.0443737
0.123		0.0456218
0.124		0.0468816
0.125		0.048153
0.126		0.0494356
0.127		0.0507291
0.128		0.0520331
0.129		0.0533474
0.13		0.0546717
0.131		0.0560056
0.132		0.0573488
0.133		0.0587011
0.134		0.0600621
0.135		0.0614315
0.136		0.0628091
0.137		0.0641945
0.138		0.0655875
0.139		0.0669877
0.14		0.0683949
0.141		0.0698087
0.142		0.071229
0.143		0.0726553
0.144		0.0740875
0.145		0.0755253
0.146		0.0769683
0.147		0.0784163
0.148		0.079869
0.149		0.0813262
0.15		0.0827875
0.151		0.0842528
0.152		0.0857218
0.153		0.0871941
0.154		0.0886696
0.155		0.0901479
0.156		0.0916289
0.157		0.0931123
0.158		0.0945978
0.159		0.0960851
0.16		0.0975741
0.161		0.0990645
0.162		0.100556
0.163		0.102049
0.164		0.103542
0.165		0.105035
0.166		0.106529
0.167		0.108023
0.168		0.109516
0.169		0.11101
0.17		0.112502
0.171		0.113994
0.172		0.115484
0.173		0.116973
0.174		0.118461
0.175		0.119947
0.176		0.12143
0.177		0.122912
0.178		0.124392
0.179		0.125868
0.18		0.127343
0.181		0.128814
0.182		0.130282
0.183		0.131747
0.184		0.133208
0.185		0.134666
0.186		0.13612
0.187		0.137569
0.188		0.139015
0.189		0.140456
0.19		0.141893
0.191		0.143325
0.192		0.144752
0.193		0.146174
0.194		0.147592
0.195		0.149003
0.196		0.15041
0.197		0.15181
0.198		0.153205
0.199		0.154594
0.2		0.155977
0.201		0.157354
0.202		0.158725
0.203		0.160089
0.204		0.161446
0.205		0.162797
0.206		0.164141
0.207		0.165478
0.208		0.166809
0.209		0.168132
0.21		0.169447
0.211		0.170756
0.212		0.172057
0.213		0.17335
0.214		0.174635
0.215		0.175913
0.216		0.177183
0.217		0.178445
0.218		0.179699
0.219		0.180945
0.22		0.182183
0.221		0.183412
0.222		0.184633
0.223		0.185846
0.224		0.187049
0.225		0.188245
0.226		0.189432
0.227		0.190609
0.228		0.191779
0.229		0.192939
0.23		0.19409
0.231		0.195233
0.232		0.196366
0.233		0.19749
0.234		0.198605
0.235		0.199711
0.236		0.200808
0.237		0.201896
0.238		0.202974
0.239		0.204042
0.24		0.205102
0.241		0.206152
0.242		0.207192
0.243		0.208223
0.244		0.209245
0.245		0.210257
0.246		0.211259
0.247		0.212252
0.248		0.213235
0.249		0.214209
0.25		0.215173
0.251		0.216127
0.252		0.217072
0.253		0.218007
0.254		0.218932
0.255		0.219848
0.256		0.220754
0.257		0.22165
0.258		0.222536
0.259		0.223413
0.26		0.22428
0.261		0.225137
0.262		0.225985
0.263		0.226823
0.264		0.227651
0.265		0.228469
0.266		0.229278
0.267		0.230077
0.268		0.230867
0.269		0.231646
0.27		0.232417
0.271		0.233177
0.272		0.233928
0.273		0.234669
0.274		0.235401
0.275		0.236124
0.276		0.236836
0.277		0.23754
0.278		0.238233
0.279		0.238918
0.28		0.239593
0.281		0.240258
0.282		0.240915
0.283		0.241561
0.284		0.242199
0.285		0.242827
0.286		0.243446
0.287		0.244056
0.288		0.244657
0.289		0.245248
0.29		0.245831
0.291		0.246404
0.292		0.246968
0.293		0.247524
0.294		0.24807
0.295		0.248608
0.296		0.249136
