0.001		-nan(ind)		-nan(ind)
0.184		1.64133		2.0386
0.185		1.6328		2.02777
0.186		1.62435		2.01706
0.187		1.61598		2.00644
0.188		1.60769		1.99594
0.189		1.59949		1.98553
0.19		1.59137		1.97523
0.191		1.58333		1.96503
0.192		1.57536		1.95493
0.193		1.56747		1.94493
0.194		1.55966		1.93502
0.195		1.55192		1.92521
0.196		1.54426		1.91549
0.197		1.53667		1.90587
0.198		1.52915		1.89634
0.199		1.5217		1.88689
0.2		1.51432		1.87754
0.201		1.50701		1.86828
0.202		1.49977		1.8591
0.203		1.4926		1.85
0.204		1.48549		1.841
0.205		1.47845		1.83207
0.206		1.47147		1.82323
0.207		1.46456		1.81447
0.208		1.45771		1.80579
0.209		1.45092		1.79718
0.21		1.44419		1.78866
0.211		1.43752		1.78021
0.212		1.43091		1.77184
0.213		1.42436		1.76355
0.214		1.41787		1.75532
0.215		1.41144		1.74717
0.216		1.40506		1.7391
0.217		1.39874		1.73109
0.218		1.39247		1.72316
0.219		1.38626		1.71529
0.22		1.3801		1.7075
0.221		1.374		1.69977
0.222		1.36794		1.69211
0.223		1.36194		1.68451
0.224		1.35599		1.67698
0.225		1.3501		1.66952
0.226		1.34425		1.66211
0.227		1.33845		1.65478
0.228		1.3327		1.6475
0.229		1.32699		1.64028
0.23		1.32134		1.63313
0.231		1.31573		1.62604
0.232		1.31017		1.619
0.233		1.30465		1.61202
0.234		1.29918		1.60511
0.235		1.29376		1.59824
0.236		1.28838		1.59144
0.237		1.28304		1.58469
0.238		1.27774		1.578
0.239		1.27249		1.57136
0.24		1.26728		1.56477
0.241		1.26211		1.55824
0.242		1.25699		1.55176
0.243		1.2519		1.54533
0.244		1.24685		1.53896
0.245		1.24185		1.53263
0.246		1.23688		1.52636
0.247		1.23195		1.52013
0.248		1.22706		1.51396
0.249		1.22221		1.50783
0.25		1.2174		1.50175
0.251		1.21262		1.49572
0.252		1.20788		1.48974
0.253		1.20318		1.4838
0.254		1.19851		1.47791
0.255		1.19388		1.47206
0.256		1.18928		1.46626
0.257		1.18472		1.4605
0.258		1.1802		1.45479
0.259		1.1757		1.44912
0.26		1.17124		1.44349
0.261		1.16681		1.4379
0.262		1.16242		1.43236
0.263		1.15806		1.42686
0.264		1.15373		1.4214
0.265		1.14943		1.41598
0.266		1.14517		1.4106
0.267		1.14093		1.40526
0.268		1.13673		1.39996
0.269		1.13256		1.3947
0.27		1.12841		1.38948
0.271		1.1243		1.3843
0.272		1.12022		1.37915
0.273		1.11616		1.37404
0.274		1.11214		1.36897
0.275		1.10814		1.36393
0.276		1.10417		1.35894
0.277		1.10023		1.35397
0.278		1.09632		1.34904
0.279		1.09243		1.34415
0.28		1.08857		1.33929
0.281		1.08474		1.33447
0.282		1.08094		1.32968
0.283		1.07716		1.32492
0.284		1.07341		1.3202
0.285		1.06968		1.31551
0.286		1.06598		1.31086
0.287		1.06231		1.30623
0.288		1.05865		1.30164
0.289		1.05503		1.29708
0.29		1.05143		1.29255
0.291		1.04785		1.28805
0.292		1.0443		1.28358
0.293		1.04077		1.27914
0.294		1.03726		1.27474
0.295		1.03378		1.27036
0.296		1.03032		1.26601
0.297		1.02689		1.26169
0.298		1.02347		1.2574
0.299		1.02008		1.25314
0.3		1.01671		1.24891
0.301		1.01337		1.2447
0.302		1.01004		1.24053
0.303		1.00674		1.23638
0.304		1.00346		1.23226
0.305		1.0002		1.22816
0.306		0.996958		1.22409
0.307		0.993739		1.22005
0.308		0.99054		1.21604
0.309		0.987362		1.21205
0.31		0.984205		1.20808
0.311		0.981067		1.20415
0.312		0.977949		1.20023
0.313		0.974851		1.19635
0.314		0.971772		1.19248
0.315		0.968713		1.18864
0.316		0.965672		1.18483
0.317		0.962651		1.18104
0.318		0.959648		1.17728
0.319		0.956664		1.17353
0.32		0.953698		1.16982
0.321		0.95075		1.16612
0.322		0.947821		1.16245
0.323		0.944909		1.1588
0.324		0.942015		1.15517
0.325		0.939139		1.15157
0.326		0.93628		1.14798
0.327		0.933439		1.14442
0.328		0.930614		1.14089
0.329		0.927807		1.13737
0.33		0.925016		1.13387
0.331		0.922242		1.1304
0.332		0.919484		1.12695
0.333		0.916743		1.12351
0.334		0.914018		1.1201
0.335		0.911309		1.11671
0.336		0.908616		1.11334
0.337		0.905939		1.10999
0.338		0.903277		1.10666
0.339		0.900631		1.10335
0.34		0.898		1.10006
0.341		0.895385		1.09679
0.342		0.892784		1.09353
0.343		0.890199		1.0903
0.344		0.887629		1.08709
0.345		0.885073		1.08389
0.346		0.882532		1.08071
0.347		0.880005		1.07755
0.348		0.877493		1.07441
0.349		0.874994		1.07129
0.35		0.87251		1.06819
0.351		0.87004		1.0651
0.352		0.867584		1.06203
0.353		0.865142		1.05898
0.354		0.862713		1.05594
0.355		0.860298		1.05293
0.356		0.857896		1.04993
0.357		0.855508		1.04694
0.358		0.853132		1.04398
0.359		0.85077		1.04103
0.36		0.848421		1.0381
0.361		0.846084		1.03518
0.362		0.843761		1.03228
0.363		0.84145		1.02939
0.364		0.839151		1.02653
0.365		0.836865		1.02367
0.366		0.834592		1.02084
0.367		0.83233		1.01802
0.368		0.830081		1.01521
0.369		0.827844		1.01242
0.37		0.825619		1.00964
0.371		0.823406		1.00688
0.372		0.821204		1.00414
0.373		0.819014		1.00141
0.374		0.816836		0.998693
0.375		0.814669		0.995992
0.376		0.812514		0.993305
0.377		0.810369		0.990633
0.378		0.808236		0.987975
0.379		0.806115		0.985331
0.38		0.804004		0.982701
0.381		0.801904		0.980086
0.382		0.799815		0.977483
0.383		0.797737		0.974895
0.384		0.79567		0.97232
0.385		0.793613		0.969759
0.386		0.791566		0.967211
0.387		0.789531		0.964676
0.388		0.787505		0.962155
0.389		0.78549		0.959646
0.39		0.783485		0.957151
0.391		0.78149		0.954668
0.392		0.779505		0.952198
0.393		0.777531		0.949741
0.394		0.775566		0.947296
0.395		0.773611		0.944864
0.396		0.771665		0.942444
0.397		0.76973		0.940037
0.398		0.767804		0.937641
0.399		0.765887		0.935258
0.4		0.76398		0.932887
0.401		0.762083		0.930527
0.402		0.760195		0.92818
0.403		0.758315		0.925844
0.404		0.756446		0.92352
0.405		0.754585		0.921207
0.406		0.752733		0.918906
0.407		0.750891		0.916616
0.408		0.749057		0.914338
0.409		0.747232		0.912071
0.41		0.745416		0.909815
0.411		0.743609		0.90757
0.412		0.74181		0.905336
0.413		0.74002		0.903112
0.414		0.738238		0.9009
0.415		0.736465		0.898699
0.416		0.734701		0.896508
0.417		0.732944		0.894327
0.418		0.731196		0.892157
0.419		0.729456		0.889998
0.42		0.727725		0.887849
0.421		0.726001		0.88571
0.422		0.724286		0.883581
0.423		0.722579		0.881463
0.424		0.720879		0.879354
0.425		0.719188		0.877256
0.426		0.717504		0.875167
0.427		0.715828		0.873089
0.428		0.71416		0.87102
0.429		0.712499		0.86896
0.43		0.710846		0.866911
0.431		0.709201		0.864871
0.432		0.707563		0.86284
0.433		0.705933		0.860819
0.434		0.70431		0.858807
0.435		0.702694		0.856805
0.436		0.701086		0.854812
0.437		0.699485		0.852828
0.438		0.697891		0.850853
0.439		0.696304		0.848887
0.44		0.694725		0.84693
0.441		0.693152		0.844982
0.442		0.691587		0.843043
0.443		0.690028		0.841113
0.444		0.688477		0.839191
0.445		0.686932		0.837278
0.446		0.685394		0.835374
0.447		0.683863		0.833478
0.448		0.682339		0.831591
0.449		0.680821		0.829712
0.45		0.67931		0.827842
0.451		0.677805		0.82598
0.452		0.676308		0.824126
0.453		0.674816		0.82228
0.454		0.673331		0.820443
0.455		0.671853		0.818614
0.456		0.670381		0.816792
0.457		0.668915		0.814979
0.458		0.667456		0.813174
0.459		0.666003		0.811376
0.46		0.664556		0.809587
0.461		0.663115		0.807805
0.462		0.66168		0.806031
0.463		0.660252		0.804265
0.464		0.658829		0.802506
0.465		0.657413		0.800755
0.466		0.656003		0.799011
0.467		0.654598		0.797275
0.468		0.6532		0.795547
0.469		0.651807		0.793825
0.47		0.65042		0.792112
0.471		0.649039		0.790405
0.472		0.647664		0.788706
0.473		0.646294		0.787013
0.474		0.64493		0.785329
0.475		0.643572		0.783651
0.476		0.642219		0.78198
0.477		0.640872		0.780316
0.478		0.639531		0.778659
0.479		0.638195		0.777009
0.48		0.636864		0.775366
0.481		0.635539		0.77373
0.482		0.63422		0.772101
0.483		0.632905		0.770478
0.484		0.631596		0.768863
0.485		0.630293		0.767253
0.486		0.628994		0.765651
0.487		0.627701		0.764055
0.488		0.626413		0.762466
0.489		0.625131		0.760883
0.49		0.623853		0.759306
0.491		0.622581		0.757736
0.492		0.621313		0.756173
0.493		0.620051		0.754615
0.494		0.618794		0.753065
0.495		0.617541		0.75152
0.496		0.616294		0.749981
0.497		0.615052		0.748449
0.498		0.613814		0.746923
0.499		0.612581		0.745403
0.5		0.611354		0.743889
0.501		0.610131		0.742382
0.502		0.608913		0.74088
0.503		0.607699		0.739384
0.504		0.60649		0.737894
0.505		0.605286		0.73641
0.506		0.604087		0.734932
0.507		0.602892		0.73346
0.508		0.601702		0.731993
0.509		0.600517		0.730532
0.51		0.599336		0.729077
0.511		0.59816		0.727628
0.512		0.596988		0.726184
0.513		0.595821		0.724746
0.514		0.594658		0.723314
0.515		0.593499		0.721887
0.516		0.592345		0.720466
0.517		0.591196		0.71905
0.518		0.59005		0.717639
0.519		0.588909		0.716234
0.52		0.587773		0.714835
0.521		0.58664		0.713441
0.522		0.585512		0.712052
0.523		0.584388		0.710668
0.524		0.583269		0.70929
0.525		0.582153		0.707917
0.526		0.581042		0.706549
0.527		0.579935		0.705187
0.528		0.578832		0.703829
0.529		0.577733		0.702477
0.53		0.576638		0.701129
0.531		0.575547		0.699787
0.532		0.57446		0.69845
0.533		0.573377		0.697118
0.534		0.572298		0.695791
0.535		0.571224		0.694469
0.536		0.570153		0.693151
0.537		0.569086		0.691839
0.538		0.568022		0.690531
0.539		0.566963		0.689229
0.54		0.565908		0.687931
0.541		0.564856		0.686638
0.542		0.563808		0.685349
0.543		0.562764		0.684066
0.544		0.561724		0.682787
0.545		0.560687		0.681513
0.546		0.559655		0.680243
0.547		0.558626		0.678978
0.548		0.5576		0.677718
0.549		0.556578		0.676462
0.55		0.55556		0.675211
0.551		0.554546		0.673964
0.552		0.553535		0.672722
0.553		0.552528		0.671484
0.554		0.551524		0.670251
0.555		0.550524		0.669022
0.556		0.549527		0.667798
0.557		0.548534		0.666578
0.558		0.547545		0.665362
0.559		0.546558		0.664151
0.56		0.545576		0.662944
0.561		0.544596		0.661741
0.562		0.54362		0.660543
0.563		0.542648		0.659349
0.564		0.541679		0.658159
0.565		0.540713		0.656973
0.566		0.539751		0.655791
0.567		0.538792		0.654614
0.568		0.537836		0.653441
0.569		0.536884		0.652271
0.57		0.535934		0.651106
0.571		0.534988		0.649945
0.572		0.534046		0.648788
0.573		0.533106		0.647635
0.574		0.53217		0.646486
0.575		0.531237		0.645341
0.576		0.530307		0.6442
0.577		0.52938		0.643063
0.578		0.528457		0.641929
0.579		0.527536		0.6408
0.58		0.526619		0.639675
0.581		0.525705		0.638553
0.582		0.524794		0.637435
0.583		0.523886		0.636321
0.584		0.52298		0.635211
0.585		0.522078		0.634105
0.586		0.521179		0.633002
0.587		0.520283		0.631903
0.588		0.51939		0.630808
0.589		0.5185		0.629717
0.59		0.517613		0.628629
0.591		0.516729		0.627545
0.592		0.515848		0.626464
0.593		0.51497		0.625388
0.594		0.514094		0.624314
0.595		0.513222		0.623245
0.596		0.512352		0.622179
0.597		0.511485		0.621116
0.598		0.510621		0.620057
0.599		0.50976		0.619002
0.6		0.508902		0.61795
0.601		0.508046		0.616901
0.602		0.507193		0.615856
0.603		0.506343		0.614814
0.604		0.505496		0.613776
0.605		0.504652		0.612741
0.606		0.50381		0.61171
0.607		0.502971		0.610682
0.608		0.502134		0.609657
0.609		0.501301		0.608636
0.61		0.50047		0.607618
0.611		0.499641		0.606604
0.612		0.498816		0.605592
0.613		0.497993		0.604584
0.614		0.497172		0.603579
0.615		0.496355		0.602578
0.616		0.495539		0.60158
0.617		0.494727		0.600584
0.618		0.493917		0.599593
0.619		0.493109		0.598604
0.62		0.492304		0.597618
0.621		0.491502		0.596636
0.622		0.490702		0.595657
0.623		0.489905		0.59468
0.624		0.48911		0.593707
0.625		0.488318		0.592737
0.626		0.487528		0.591771
0.627		0.48674		0.590807
0.628		0.485955		0.589846
0.629		0.485173		0.588888
0.63		0.484393		0.587934
0.631		0.483615		0.586982
0.632		0.48284		0.586033
0.633		0.482067		0.585088
0.634		0.481297		0.584145
0.635		0.480529		0.583205
0.636		0.479763		0.582268
0.637		0.479		0.581334
0.638		0.478239		0.580403
0.639		0.47748		0.579475
0.64		0.476724		0.57855
0.641		0.47597		0.577627
0.642		0.475218		0.576708
0.643		0.474468		0.575791
0.644		0.473721		0.574877
0.645		0.472976		0.573966
0.646		0.472234		0.573058
0.647		0.471493		0.572152
0.648		0.470755		0.57125
0.649		0.470019		0.57035
0.65		0.469285		0.569452
0.651		0.468554		0.568558
0.652		0.467825		0.567666
0.653		0.467098		0.566777
0.654		0.466373		0.565891
0.655		0.46565		0.565007
0.656		0.464929		0.564126
0.657		0.464211		0.563248
0.658		0.463494		0.562372
0.659		0.46278		0.561499
0.66		0.462068		0.560629
0.661		0.461358		0.559761
0.662		0.46065		0.558896
0.663		0.459944		0.558033
0.664		0.459241		0.557173
0.665		0.458539		0.556316
0.666		0.45784		0.555461
0.667		0.457142		0.554608
0.668		0.456447		0.553759
0.669		0.455753		0.552911
0.67		0.455062		0.552067
0.671		0.454372		0.551224
0.672		0.453685		0.550384
0.673		0.453		0.549547
0.674		0.452316		0.548712
0.675		0.451635		0.54788
0.676		0.450956		0.54705
0.677		0.450278		0.546222
0.678		0.449603		0.545397
0.679		0.448929		0.544574
0.68		0.448257		0.543754
0.681		0.447588		0.542936
0.682		0.44692		0.542121
0.683		0.446254		0.541308
0.684		0.44559		0.540497
0.685		0.444928		0.539688
0.686		0.444268		0.538882
0.687		0.44361		0.538078
0.688		0.442954		0.537277
0.689		0.442299		0.536478
0.69		0.441646		0.535681
0.691		0.440996		0.534886
0.692		0.440347		0.534094
0.693		0.439699		0.533304
0.694		0.439054		0.532516
0.695		0.438411		0.531731
0.696		0.437769		0.530947
0.697		0.437129		0.530166
0.698		0.436491		0.529387
0.699		0.435855		0.528611
0.7		0.43522		0.527836
0.701		0.434588		0.527064
0.702		0.433957		0.526294
0.703		0.433328		0.525526
0.704		0.4327		0.52476
0.705		0.432074		0.523997
0.706		0.43145		0.523235
0.707		0.430828		0.522476
0.708		0.430208		0.521719
0.709		0.429589		0.520964
0.71		0.428972		0.520211
0.711		0.428356		0.51946
0.712		0.427743		0.518711
0.713		0.427131		0.517965
0.714		0.42652		0.51722
0.715		0.425912		0.516478
0.716		0.425305		0.515737
0.717		0.4247		0.514999
0.718		0.424096		0.514262
0.719		0.423494		0.513528
0.72		0.422894		0.512796
0.721		0.422295		0.512065
0.722		0.421698		0.511337
0.723		0.421102		0.510611
0.724		0.420508		0.509887
0.725		0.419916		0.509164
0.726		0.419325		0.508444
0.727		0.418736		0.507725
0.728		0.418149		0.507009
0.729		0.417563		0.506295
0.73		0.416979		0.505582
0.731		0.416396		0.504871
0.732		0.415815		0.504163
0.733		0.415235		0.503456
0.734		0.414657		0.502751
0.735		0.41408		0.502048
0.736		0.413505		0.501347
0.737		0.412932		0.500648
0.738		0.41236		0.499951
0.739		0.411789		0.499255
0.74		0.41122		0.498562
0.741		0.410653		0.49787
0.742		0.410087		0.49718
0.743		0.409523		0.496492
0.744		0.40896		0.495806
0.745		0.408398		0.495122
0.746		0.407838		0.494439
0.747		0.40728		0.493758
0.748		0.406723		0.493079
0.749		0.406167		0.492402
0.75		0.405613		0.491727
0.751		0.40506		0.491053
0.752		0.404509		0.490382
0.753		0.403959		0.489712
0.754		0.403411		0.489043
0.755		0.402864		0.488377
0.756		0.402318		0.487712
0.757		0.401774		0.487049
0.758		0.401232		0.486388
0.759		0.40069		0.485728
0.76		0.40015		0.485071
0.761		0.399612		0.484415
0.762		0.399075		0.48376
0.763		0.398539		0.483108
0.764		0.398005		0.482457
0.765		0.397472		0.481807
0.766		0.39694		0.48116
0.767		0.39641		0.480514
0.768		0.395881		0.479869
0.769		0.395353		0.479227
0.77		0.394827		0.478586
0.771		0.394302		0.477947
0.772		0.393779		0.477309
0.773		0.393257		0.476673
0.774		0.392736		0.476039
0.775		0.392216		0.475406
0.776		0.391698		0.474775
0.777		0.391181		0.474145
0.778		0.390665		0.473517
0.779		0.390151		0.472891
0.78		0.389638		0.472266
0.781		0.389126		0.471643
0.782		0.388616		0.471021
0.783		0.388107		0.470401
0.784		0.387599		0.469783
0.785		0.387092		0.469166
0.786		0.386587		0.468551
0.787		0.386083		0.467937
0.788		0.38558		0.467325
0.789		0.385078		0.466714
0.79		0.384578		0.466105
0.791		0.384079		0.465497
0.792		0.383581		0.464891
0.793		0.383084		0.464287
0.794		0.382589		0.463684
0.795		0.382095		0.463082
0.796		0.381602		0.462482
0.797		0.38111		0.461884
0.798		0.38062		0.461287
0.799		0.38013		0.460691
0.8		0.379642		0.460097
0.801		0.379156		0.459504
0.802		0.37867		0.458913
0.803		0.378185		0.458323
0.804		0.377702		0.457735
0.805		0.37722		0.457148
0.806		0.376739		0.456563
0.807		0.376259		0.455979
0.808		0.37578		0.455397
0.809		0.375303		0.454816
0.81		0.374827		0.454236
0.811		0.374352		0.453658
0.812		0.373878		0.453081
0.813		0.373405		0.452506
0.814		0.372933		0.451932
0.815		0.372462		0.451359
0.816		0.371993		0.450788
0.817		0.371525		0.450218
0.818		0.371058		0.44965
0.819		0.370591		0.449083
0.82		0.370127		0.448517
0.821		0.369663		0.447953
0.822		0.3692		0.44739
0.823		0.368738		0.446828
0.824		0.368278		0.446268
0.825		0.367819		0.445709
0.826		0.36736		0.445152
0.827		0.366903		0.444595
0.828		0.366447		0.44404
0.829		0.365992		0.443487
0.83		0.365538		0.442935
0.831		0.365085		0.442384
0.832		0.364633		0.441834
0.833		0.364183		0.441286
0.834		0.363733		0.440739
0.835		0.363284		0.440193
0.836		0.362837		0.439649
0.837		0.36239		0.439106
0.838		0.361945		0.438564
0.839		0.3615		0.438024
0.84		0.361057		0.437485
0.841		0.360615		0.436947
0.842		0.360173		0.43641
0.843		0.359733		0.435875
0.844		0.359294		0.435341
0.845		0.358856		0.434808
0.846		0.358419		0.434276
0.847		0.357982		0.433746
0.848		0.357547		0.433217
0.849		0.357113		0.432689
0.85		0.35668		0.432162
0.851		0.356248		0.431637
0.852		0.355817		0.431112
0.853		0.355387		0.430589
0.854		0.354957		0.430068
0.855		0.354529		0.429547
0.856		0.354102		0.429028
0.857		0.353676		0.42851
0.858		0.353251		0.427993
0.859		0.352827		0.427477
0.86		0.352403		0.426962
0.861		0.351981		0.426449
0.862		0.35156		0.425937
0.863		0.351139		0.425426
0.864		0.35072		0.424916
0.865		0.350302		0.424407
0.866		0.349884		0.4239
0.867		0.349468		0.423393
0.868		0.349052		0.422888
0.869		0.348637		0.422384
0.87		0.348224		0.421881
0.871		0.347811		0.42138
0.872		0.347399		0.420879
0.873		0.346988		0.42038
0.874		0.346578		0.419881
0.875		0.346169		0.419384
0.876		0.345761		0.418888
0.877		0.345354		0.418393
0.878		0.344948		0.4179
0.879		0.344542		0.417407
0.88		0.344138		0.416915
0.881		0.343734		0.416425
0.882		0.343332		0.415936
0.883		0.34293		0.415447
0.884		0.342529		0.41496
0.885		0.342129		0.414474
0.886		0.34173		0.413989
0.887		0.341332		0.413505
0.888		0.340934		0.413023
0.889		0.340538		0.412541
0.89		0.340143		0.41206
0.891		0.339748		0.411581
0.892		0.339354		0.411102
0.893		0.338961		0.410625
0.894		0.338569		0.410149
0.895		0.338178		0.409673
0.896		0.337788		0.409199
0.897		0.337398		0.408726
0.898		0.33701		0.408254
0.899		0.336622		0.407783
0.9		0.336235		0.407313
0.901		0.335849		0.406844
0.902		0.335464		0.406376
0.903		0.33508		0.405909
0.904		0.334696		0.405443
0.905		0.334313		0.404978
0.906		0.333932		0.404514
0.907		0.333551		0.404051
0.908		0.33317		0.40359
0.909		0.332791		0.403129
0.91		0.332413		0.402669
0.911		0.332035		0.40221
0.912		0.331658		0.401753
0.913		0.331282		0.401296
0.914		0.330907		0.40084
0.915		0.330532		0.400385
0.916		0.330159		0.399931
0.917		0.329786		0.399478
0.918		0.329414		0.399027
0.919		0.329043		0.398576
0.92		0.328672		0.398126
0.921		0.328303		0.397677
0.922		0.327934		0.397229
0.923		0.327566		0.396782
0.924		0.327199		0.396336
0.925		0.326832		0.395891
0.926		0.326466		0.395447
0.927		0.326101		0.395004
0.928		0.325737		0.394562
0.929		0.325374		0.39412
0.93		0.325011		0.39368
0.931		0.32465		0.393241
0.932		0.324289		0.392802
0.933		0.323928		0.392365
0.934		0.323569		0.391928
0.935		0.32321		0.391493
0.936		0.322852		0.391058
0.937		0.322495		0.390624
0.938		0.322139		0.390191
0.939		0.321783		0.389759
0.94		0.321428		0.389328
0.941		0.321074		0.388898
0.942		0.32072		0.388469
0.943		0.320368		0.388041
0.944		0.320016		0.387614
0.945		0.319664		0.387187
0.946		0.319314		0.386761
0.947		0.318964		0.386337
0.948		0.318615		0.385913
0.949		0.318267		0.38549
0.95		0.317919		0.385068
0.951		0.317572		0.384647
0.952		0.317226		0.384227
0.953		0.316881		0.383807
0.954		0.316536		0.383389
0.955		0.316192		0.382971
0.956		0.315849		0.382555
0.957		0.315506		0.382139
0.958		0.315164		0.381724
0.959		0.314823		0.38131
0.96		0.314483		0.380896
0.961		0.314143		0.380484
0.962		0.313804		0.380072
0.963		0.313466		0.379662
0.964		0.313128		0.379252
0.965		0.312791		0.378843
0.966		0.312455		0.378435
0.967		0.312119		0.378027
0.968		0.311785		0.377621
0.969		0.31145		0.377215
0.97		0.311117		0.376811
0.971		0.310784		0.376407
0.972		0.310452		0.376003
0.973		0.31012		0.375601
0.974		0.30979		0.3752
0.975		0.30946		0.374799
0.976		0.30913		0.374399
0.977		0.308801		0.374
0.978		0.308473		0.373602
0.979		0.308146		0.373204
0.98		0.307819		0.372808
0.981		0.307493		0.372412
0.982		0.307167		0.372017
0.983		0.306843		0.371623
0.984		0.306519		0.37123
0.985		0.306195		0.370837
0.986		0.305872		0.370445
0.987		0.30555		0.370054
0.988		0.305229		0.369664
0.989		0.304908		0.369275
0.99		0.304587		0.368886
0.991		0.304268		0.368498
0.992		0.303949		0.368111
0.993		0.303631		0.367725
0.994		0.303313		0.367339
0.995		0.302996		0.366955
0.996		0.302679		0.366571
0.997		0.302364		0.366187
0.998		0.302048		0.365805
