0.001		-nan(ind)		-nan(ind)
0.319		0.598229		0.728127
0.32		0.597108		0.726733
0.321		0.595991		0.725343
0.322		0.594877		0.723958
0.323		0.593767		0.722577
0.324		0.59266		0.721201
0.325		0.591557		0.71983
0.326		0.590457		0.718463
0.327		0.58936		0.7171
0.328		0.588267		0.715742
0.329		0.587177		0.714389
0.33		0.586091		0.71304
0.331		0.585008		0.711696
0.332		0.583929		0.710356
0.333		0.582853		0.70902
0.334		0.58178		0.707689
0.335		0.58071		0.706362
0.336		0.579644		0.70504
0.337		0.578581		0.703722
0.338		0.577522		0.702408
0.339		0.576465		0.701099
0.34		0.575412		0.699794
0.341		0.574363		0.698493
0.342		0.573316		0.697196
0.343		0.572273		0.695904
0.344		0.571233		0.694616
0.345		0.570196		0.693332
0.346		0.569163		0.692053
0.347		0.568132		0.690777
0.348		0.567105		0.689506
0.349		0.566081		0.688238
0.35		0.56506		0.686975
0.351		0.564042		0.685716
0.352		0.563028		0.684462
0.353		0.562016		0.683211
0.354		0.561008		0.681964
0.355		0.560003		0.680721
0.356		0.559001		0.679482
0.357		0.558002		0.678248
0.358		0.557006		0.677017
0.359		0.556013		0.67579
0.36		0.555023		0.674567
0.361		0.554036		0.673349
0.362		0.553053		0.672134
0.363		0.552072		0.670923
0.364		0.551094		0.669715
0.365		0.550119		0.668512
0.366		0.549148		0.667313
0.367		0.548179		0.666117
0.368		0.547213		0.664925
0.369		0.54625		0.663737
0.37		0.54529		0.662553
0.371		0.544333		0.661373
0.372		0.543379		0.660196
0.373		0.542428		0.659023
0.374		0.54148		0.657854
0.375		0.540534		0.656688
0.376		0.539592		0.655526
0.377		0.538652		0.654368
0.378		0.537715		0.653214
0.379		0.536781		0.652063
0.38		0.53585		0.650916
0.381		0.534922		0.649772
0.382		0.533996		0.648632
0.383		0.533073		0.647496
0.384		0.532153		0.646363
0.385		0.531236		0.645233
0.386		0.530322		0.644108
0.387		0.52941		0.642985
0.388		0.528501		0.641867
0.389		0.527595		0.640751
0.39		0.526691		0.63964
0.391		0.525791		0.638531
0.392		0.524893		0.637426
0.393		0.523997		0.636325
0.394		0.523105		0.635227
0.395		0.522215		0.634132
0.396		0.521327		0.633041
0.397		0.520442		0.631953
0.398		0.51956		0.630869
0.399		0.518681		0.629788
0.4		0.517804		0.62871
0.401		0.51693		0.627635
0.402		0.516058		0.626564
0.403		0.515189		0.625496
0.404		0.514323		0.624432
0.405		0.513459		0.62337
0.406		0.512597		0.622312
0.407		0.511739		0.621257
0.408		0.510882		0.620206
0.409		0.510029		0.619157
0.41		0.509177		0.618112
0.411		0.508329		0.61707
0.412		0.507482		0.616031
0.413		0.506639		0.614995
0.414		0.505797		0.613963
0.415		0.504959		0.612933
0.416		0.504122		0.611907
0.417		0.503288		0.610884
0.418		0.502457		0.609864
0.419		0.501628		0.608847
0.42		0.500801		0.607833
0.421		0.499977		0.606822
0.422		0.499156		0.605814
0.423		0.498336		0.604809
0.424		0.497519		0.603807
0.425		0.496705		0.602808
0.426		0.495892		0.601812
0.427		0.495082		0.600819
0.428		0.494275		0.599829
0.429		0.49347		0.598842
0.43		0.492667		0.597858
0.431		0.491866		0.596877
0.432		0.491068		0.595898
0.433		0.490272		0.594923
0.434		0.489478		0.593951
0.435		0.488687		0.592981
0.436		0.487898		0.592014
0.437		0.487111		0.59105
0.438		0.486326		0.590089
0.439		0.485544		0.589131
0.44		0.484764		0.588176
0.441		0.483986		0.587223
0.442		0.48321		0.586274
0.443		0.482437		0.585327
0.444		0.481666		0.584382
0.445		0.480897		0.583441
0.446		0.48013		0.582502
0.447		0.479365		0.581566
0.448		0.478603		0.580633
0.449		0.477842		0.579702
0.45		0.477084		0.578775
0.451		0.476328		0.577849
0.452		0.475574		0.576927
0.453		0.474823		0.576007
0.454		0.474073		0.57509
0.455		0.473326		0.574176
0.456		0.47258		0.573264
0.457		0.471837		0.572355
0.458		0.471096		0.571448
0.459		0.470356		0.570544
0.46		0.469619		0.569643
0.461		0.468884		0.568744
0.462		0.468151		0.567848
0.463		0.46742		0.566954
0.464		0.466692		0.566063
0.465		0.465965		0.565174
0.466		0.46524		0.564288
0.467		0.464517		0.563405
0.468		0.463796		0.562524
0.469		0.463078		0.561645
0.47		0.462361		0.560769
0.471		0.461646		0.559896
0.472		0.460933		0.559025
0.473		0.460222		0.558156
0.474		0.459514		0.55729
0.475		0.458807		0.556426
0.476		0.458102		0.555565
0.477		0.457399		0.554706
0.478		0.456698		0.55385
0.479		0.455998		0.552996
0.48		0.455301		0.552144
0.481		0.454606		0.551295
0.482		0.453912		0.550448
0.483		0.453221		0.549604
0.484		0.452531		0.548762
0.485		0.451844		0.547922
0.486		0.451158		0.547085
0.487		0.450474		0.54625
0.488		0.449792		0.545417
0.489		0.449111		0.544587
0.49		0.448433		0.543758
0.491		0.447756		0.542933
0.492		0.447082		0.542109
0.493		0.446409		0.541288
0.494		0.445738		0.540469
0.495		0.445068		0.539652
0.496		0.444401		0.538837
0.497		0.443735		0.538025
0.498		0.443071		0.537215
0.499		0.442409		0.536407
0.5		0.441749		0.535602
0.501		0.44109		0.534798
0.502		0.440434		0.533997
0.503		0.439779		0.533198
0.504		0.439125		0.532401
0.505		0.438474		0.531607
0.506		0.437824		0.530814
0.507		0.437176		0.530024
0.508		0.43653		0.529236
0.509		0.435885		0.52845
0.51		0.435242		0.527666
0.511		0.434601		0.526884
0.512		0.433962		0.526104
0.513		0.433324		0.525327
0.514		0.432688		0.524551
0.515		0.432054		0.523778
0.516		0.431421		0.523007
0.517		0.43079		0.522237
0.518		0.430161		0.52147
0.519		0.429533		0.520705
0.52		0.428907		0.519942
0.521		0.428283		0.519181
0.522		0.42766		0.518422
0.523		0.427039		0.517665
0.524		0.426419		0.51691
0.525		0.425802		0.516157
0.526		0.425185		0.515407
0.527		0.424571		0.514658
0.528		0.423958		0.513911
0.529		0.423346		0.513166
0.53		0.422737		0.512423
0.531		0.422128		0.511682
0.532		0.421522		0.510943
0.533		0.420917		0.510206
0.534		0.420313		0.509471
0.535		0.419711		0.508738
0.536		0.419111		0.508006
0.537		0.418512		0.507277
0.538		0.417915		0.50655
0.539		0.417319		0.505824
0.54		0.416725		0.5051
0.541		0.416133		0.504379
0.542		0.415541		0.503659
0.543		0.414952		0.502941
0.544		0.414364		0.502225
0.545		0.413777		0.501511
0.546		0.413192		0.500798
0.547		0.412609		0.500088
0.548		0.412027		0.499379
0.549		0.411446		0.498673
0.55		0.410867		0.497968
0.551		0.410289		0.497264
0.552		0.409713		0.496563
0.553		0.409139		0.495864
0.554		0.408566		0.495166
0.555		0.407994		0.49447
0.556		0.407424		0.493776
0.557		0.406855		0.493084
0.558		0.406287		0.492393
0.559		0.405721		0.491704
0.56		0.405157		0.491017
0.561		0.404594		0.490332
0.562		0.404032		0.489649
0.563		0.403472		0.488967
0.564		0.402913		0.488287
0.565		0.402356		0.487609
0.566		0.4018		0.486932
0.567		0.401245		0.486257
0.568		0.400692		0.485584
0.569		0.40014		0.484913
0.57		0.39959		0.484243
0.571		0.399041		0.483575
0.572		0.398493		0.482909
0.573		0.397947		0.482244
0.574		0.397402		0.481582
0.575		0.396858		0.48092
0.576		0.396316		0.480261
0.577		0.395775		0.479603
0.578		0.395235		0.478947
0.579		0.394697		0.478292
0.58		0.39416		0.477639
0.581		0.393625		0.476988
0.582		0.39309		0.476338
0.583		0.392558		0.47569
0.584		0.392026		0.475044
0.585		0.391496		0.474399
0.586		0.390967		0.473755
0.587		0.390439		0.473114
0.588		0.389913		0.472474
0.589		0.389388		0.471835
0.59		0.388864		0.471199
0.591		0.388341		0.470563
0.592		0.38782		0.46993
0.593		0.3873		0.469298
0.594		0.386782		0.468667
0.595		0.386264		0.468038
0.596		0.385748		0.467411
0.597		0.385233		0.466785
0.598		0.38472		0.46616
0.599		0.384207		0.465538
0.6		0.383696		0.464916
0.601		0.383186		0.464297
0.602		0.382678		0.463678
0.603		0.38217		0.463062
0.604		0.381664		0.462447
0.605		0.381159		0.461833
0.606		0.380656		0.461221
0.607		0.380153		0.46061
0.608		0.379652		0.460001
0.609		0.379152		0.459393
0.61		0.378653		0.458787
0.611		0.378155		0.458182
0.612		0.377659		0.457579
0.613		0.377164		0.456977
0.614		0.37667		0.456377
0.615		0.376177		0.455778
0.616		0.375685		0.45518
0.617		0.375194		0.454584
0.618		0.374705		0.45399
0.619		0.374217		0.453397
0.62		0.37373		0.452805
0.621		0.373244		0.452215
0.622		0.372759		0.451626
0.623		0.372276		0.451038
0.624		0.371793		0.450452
0.625		0.371312		0.449868
0.626		0.370832		0.449285
0.627		0.370353		0.448703
0.628		0.369875		0.448122
0.629		0.369399		0.447543
0.63		0.368923		0.446966
0.631		0.368449		0.446389
0.632		0.367975		0.445814
0.633		0.367503		0.445241
0.634		0.367032		0.444669
0.635		0.366562		0.444098
0.636		0.366093		0.443528
0.637		0.365625		0.44296
0.638		0.365159		0.442393
0.639		0.364693		0.441828
0.64		0.364229		0.441264
0.641		0.363765		0.440701
0.642		0.363303		0.44014
0.643		0.362842		0.43958
0.644		0.362381		0.439021
0.645		0.361922		0.438463
0.646		0.361464		0.437907
0.647		0.361007		0.437352
0.648		0.360551		0.436799
0.649		0.360097		0.436246
0.65		0.359643		0.435695
0.651		0.35919		0.435146
0.652		0.358738		0.434597
0.653		0.358288		0.43405
0.654		0.357838		0.433504
0.655		0.35739		0.43296
0.656		0.356942		0.432416
0.657		0.356496		0.431874
0.658		0.35605		0.431334
0.659		0.355606		0.430794
0.66		0.355162		0.430256
0.661		0.35472		0.429719
0.662		0.354279		0.429183
0.663		0.353838		0.428648
0.664		0.353399		0.428115
0.665		0.352961		0.427583
0.666		0.352523		0.427052
0.667		0.352087		0.426522
0.668		0.351652		0.425994
0.669		0.351217		0.425467
0.67		0.350784		0.424941
0.671		0.350351		0.424416
0.672		0.34992		0.423892
0.673		0.34949		0.42337
0.674		0.34906		0.422849
0.675		0.348632		0.422329
0.676		0.348204		0.42181
0.677		0.347778		0.421292
0.678		0.347352		0.420776
0.679		0.346928		0.420261
0.68		0.346504		0.419746
0.681		0.346081		0.419233
0.682		0.34566		0.418722
0.683		0.345239		0.418211
0.684		0.344819		0.417702
0.685		0.3444		0.417193
0.686		0.343982		0.416686
0.687		0.343565		0.41618
0.688		0.343149		0.415675
0.689		0.342734		0.415171
0.69		0.34232		0.414669
0.691		0.341906		0.414167
0.692		0.341494		0.413667
0.693		0.341083		0.413168
0.694		0.340672		0.41267
0.695		0.340263		0.412173
0.696		0.339854		0.411677
0.697		0.339446		0.411182
0.698		0.339039		0.410688
0.699		0.338633		0.410196
0.7		0.338228		0.409704
0.701		0.337824		0.409214
0.702		0.337421		0.408725
0.703		0.337018		0.408237
0.704		0.336617		0.407749
0.705		0.336216		0.407263
0.706		0.335816		0.406778
0.707		0.335418		0.406295
0.708		0.33502		0.405812
0.709		0.334623		0.40533
0.71		0.334226		0.404849
0.711		0.333831		0.40437
0.712		0.333436		0.403891
0.713		0.333043		0.403414
0.714		0.33265		0.402937
0.715		0.332258		0.402462
0.716		0.331867		0.401988
0.717		0.331477		0.401514
0.718		0.331088		0.401042
0.719		0.330699		0.400571
0.72		0.330311		0.400101
0.721		0.329925		0.399631
0.722		0.329539		0.399163
0.723		0.329154		0.398696
0.724		0.328769		0.39823
0.725		0.328386		0.397765
0.726		0.328003		0.397301
0.727		0.327621		0.396838
0.728		0.32724		0.396376
0.729		0.32686		0.395915
0.73		0.326481		0.395455
0.731		0.326103		0.394996
0.732		0.325725		0.394538
0.733		0.325348		0.394081
0.734		0.324972		0.393624
0.735		0.324597		0.393169
0.736		0.324222		0.392715
0.737		0.323849		0.392262
0.738		0.323476		0.39181
0.739		0.323104		0.391359
0.74		0.322732		0.390909
0.741		0.322362		0.390459
0.742		0.321992		0.390011
0.743		0.321623		0.389564
0.744		0.321255		0.389117
0.745		0.320888		0.388672
0.746		0.320521		0.388228
0.747		0.320156		0.387784
0.748		0.319791		0.387341
0.749		0.319427		0.3869
0.75		0.319063		0.386459
0.751		0.318701		0.386019
0.752		0.318339		0.385581
0.753		0.317978		0.385143
0.754		0.317617		0.384706
0.755		0.317258		0.38427
0.756		0.316899		0.383835
0.757		0.316541		0.383401
0.758		0.316183		0.382967
0.759		0.315827		0.382535
0.76		0.315471		0.382104
0.761		0.315116		0.381673
0.762		0.314762		0.381244
0.763		0.314408		0.380815
0.764		0.314055		0.380387
0.765		0.313703		0.37996
0.766		0.313352		0.379534
0.767		0.313001		0.379109
0.768		0.312651		0.378685
0.769		0.312302		0.378262
0.77		0.311954		0.377839
0.771		0.311606		0.377418
0.772		0.311259		0.376997
0.773		0.310913		0.376577
0.774		0.310567		0.376158
0.775		0.310222		0.37574
0.776		0.309878		0.375323
0.777		0.309535		0.374907
0.778		0.309192		0.374491
0.779		0.30885		0.374077
0.78		0.308509		0.373663
0.781		0.308168		0.37325
0.782		0.307828		0.372838
0.783		0.307489		0.372427
0.784		0.307151		0.372017
0.785		0.306813		0.371607
0.786		0.306476		0.371199
0.787		0.30614		0.370791
0.788		0.305804		0.370384
0.789		0.305469		0.369978
0.79		0.305135		0.369573
0.791		0.304801		0.369168
0.792		0.304468		0.368765
0.793		0.304136		0.368362
0.794		0.303804		0.36796
0.795		0.303473		0.367559
0.796		0.303143		0.367159
0.797		0.302813		0.366759
0.798		0.302485		0.36636
0.799		0.302156		0.365963
0.8		0.301829		0.365566
0.801		0.301502		0.365169
0.802		0.301176		0.364774
0.803		0.30085		0.364379
0.804		0.300525		0.363986
0.805		0.300201		0.363593
0.806		0.299877		0.3632
0.807		0.299554		0.362809
0.808		0.299232		0.362418
0.809		0.298911		0.362028
0.81		0.29859		0.361639
0.811		0.298269		0.361251
0.812		0.29795		0.360864
0.813		0.297631		0.360477
0.814		0.297312		0.360091
0.815		0.296994		0.359706
0.816		0.296677		0.359322
0.817		0.296361		0.358938
0.818		0.296045		0.358555
0.819		0.29573		0.358173
0.82		0.295415		0.357792
0.821		0.295101		0.357411
0.822		0.294788		0.357032
0.823		0.294475		0.356653
0.824		0.294163		0.356274
0.825		0.293851		0.355897
0.826		0.293541		0.35552
0.827		0.29323		0.355144
0.828		0.292921		0.354769
0.829		0.292612		0.354394
0.83		0.292303		0.354021
0.831		0.291995		0.353648
0.832		0.291688		0.353275
0.833		0.291382		0.352904
0.834		0.291076		0.352533
0.835		0.29077		0.352163
0.836		0.290466		0.351794
0.837		0.290161		0.351425
0.838		0.289858		0.351057
0.839		0.289555		0.35069
0.84		0.289253		0.350324
0.841		0.288951		0.349958
0.842		0.28865		0.349593
0.843		0.288349		0.349229
0.844		0.288049		0.348865
0.845		0.28775		0.348503
0.846		0.287451		0.34814
0.847		0.287153		0.347779
0.848		0.286855		0.347418
0.849		0.286558		0.347058
0.85		0.286261		0.346699
0.851		0.285965		0.34634
0.852		0.28567		0.345983
0.853		0.285375		0.345625
0.854		0.285081		0.345269
0.855		0.284787		0.344913
0.856		0.284494		0.344558
0.857		0.284202		0.344204
0.858		0.28391		0.34385
0.859		0.283619		0.343497
0.86		0.283328		0.343144
0.861		0.283038		0.342793
0.862		0.282748		0.342442
0.863		0.282459		0.342091
0.864		0.28217		0.341742
0.865		0.281882		0.341393
0.866		0.281595		0.341045
0.867		0.281308		0.340697
0.868		0.281022		0.34035
0.869		0.280736		0.340004
0.87		0.280451		0.339658
0.871		0.280166		0.339313
0.872		0.279882		0.338969
0.873		0.279598		0.338625
0.874		0.279315		0.338282
0.875		0.279032		0.33794
0.876		0.27875		0.337598
0.877		0.278469		0.337257
0.878		0.278188		0.336917
0.879		0.277908		0.336577
0.88		0.277628		0.336238
0.881		0.277349		0.3359
0.882		0.27707		0.335562
0.883		0.276792		0.335225
0.884		0.276514		0.334888
0.885		0.276237		0.334552
0.886		0.27596		0.334217
0.887		0.275684		0.333883
0.888		0.275408		0.333549
0.889		0.275133		0.333215
0.89		0.274859		0.332883
0.891		0.274584		0.332551
0.892		0.274311		0.332219
0.893		0.274038		0.331888
0.894		0.273765		0.331558
0.895		0.273493		0.331229
0.896		0.273222		0.3309
0.897		0.272951		0.330572
0.898		0.27268		0.330244
0.899		0.27241		0.329917
0.9		0.272141		0.32959
0.901		0.271872		0.329264
0.902		0.271603		0.328939
0.903		0.271336		0.328615
0.904		0.271068		0.328291
0.905		0.270801		0.327967
0.906		0.270535		0.327644
0.907		0.270269		0.327322
0.908		0.270003		0.327
0.909		0.269738		0.326679
0.91		0.269474		0.326359
0.911		0.26921		0.326039
0.912		0.268946		0.32572
0.913		0.268683		0.325401
0.914		0.268421		0.325083
0.915		0.268159		0.324766
0.916		0.267897		0.324449
0.917		0.267636		0.324133
0.918		0.267375		0.323817
0.919		0.267115		0.323502
0.92		0.266856		0.323187
0.921		0.266597		0.322873
0.922		0.266338		0.32256
0.923		0.26608		0.322247
0.924		0.265822		0.321935
0.925		0.265565		0.321623
0.926		0.265308		0.321312
0.927		0.265052		0.321002
0.928		0.264796		0.320692
0.929		0.26454		0.320382
0.93		0.264285		0.320074
0.931		0.264031		0.319765
0.932		0.263777		0.319458
0.933		0.263523		0.319151
0.934		0.26327		0.318844
0.935		0.263018		0.318538
0.936		0.262766		0.318233
0.937		0.262514		0.317928
0.938		0.262263		0.317623
0.939		0.262012		0.31732
0.94		0.261762		0.317016
0.941		0.261512		0.316714
0.942		0.261263		0.316412
0.943		0.261014		0.31611
0.944		0.260765		0.315809
0.945		0.260517		0.315509
0.946		0.260269		0.315209
0.947		0.260022		0.314909
0.948		0.259776		0.31461
0.949		0.259529		0.314312
0.95		0.259284		0.314014
0.951		0.259038		0.313717
0.952		0.258793		0.31342
0.953		0.258549		0.313124
0.954		0.258305		0.312829
0.955		0.258061		0.312534
0.956		0.257818		0.312239
0.957		0.257575		0.311945
0.958		0.257333		0.311651
0.959		0.257091		0.311358
0.96		0.256849		0.311066
0.961		0.256608		0.310774
0.962		0.256368		0.310483
0.963		0.256128		0.310192
0.964		0.255888		0.309901
0.965		0.255649		0.309611
0.966		0.25541		0.309322
0.967		0.255171		0.309033
0.968		0.254933		0.308745
0.969		0.254696		0.308457
0.97		0.254459		0.30817
0.971		0.254222		0.307883
0.972		0.253985		0.307597
0.973		0.25375		0.307311
0.974		0.253514		0.307026
0.975		0.253279		0.306741
0.976		0.253044		0.306457
0.977		0.25281		0.306173
0.978		0.252576		0.30589
0.979		0.252343		0.305607
0.98		0.25211		0.305324
0.981		0.251877		0.305043
0.982		0.251645		0.304761
0.983		0.251413		0.304481
0.984		0.251182		0.3042
0.985		0.250951		0.303921
0.986		0.25072		0.303641
0.987		0.25049		0.303362
0.988		0.25026		0.303084
0.989		0.250031		0.302806
0.99		0.249802		0.302529
0.991		0.249573		0.302252
0.992		0.249345		0.301976
0.993		0.249117		0.3017
