0.001		-nan(ind)		-nan(ind)
0.17		0.177783		0.0148214
0.171		0.178883		0.0149074
0.172		0.179979		0.0149916
0.173		0.181071		0.015074
0.174		0.182159		0.0151545
0.175		0.183244		0.0152331
0.176		0.184324		0.01531
0.177		0.185399		0.0153849
0.178		0.18647		0.015458
0.179		0.187537		0.0155293
0.18		0.188598		0.0155987
0.181		0.189655		0.0156663
0.182		0.190707		0.015732
0.183		0.191753		0.0157959
0.184		0.192794		0.0158579
0.185		0.19383		0.0159181
0.186		0.19486		0.0159765
0.187		0.195885		0.0160331
0.188		0.196904		0.0160879
0.189		0.197917		0.0161409
0.19		0.198924		0.016192
0.191		0.199925		0.0162415
0.192		0.20092		0.0162891
0.193		0.201908		0.016335
0.194		0.20289		0.0163791
0.195		0.203866		0.0164216
0.196		0.204836		0.0164623
0.197		0.205799		0.0165013
0.198		0.206755		0.0165386
0.199		0.207705		0.0165742
0.2		0.208647		0.0166082
0.201		0.209583		0.0166406
0.202		0.210513		0.0166713
0.203		0.211435		0.0167004
0.204		0.21235		0.0167279
0.205		0.213258		0.0167539
0.206		0.214159		0.0167783
0.207		0.215053		0.0168011
0.208		0.21594		0.0168225
0.209		0.216819		0.0168423
0.21		0.217692		0.0168607
0.211		0.218557		0.0168775
0.212		0.219414		0.016893
0.213		0.220264		0.016907
0.214		0.221107		0.0169196
0.215		0.221943		0.0169308
0.216		0.222771		0.0169406
0.217		0.223591		0.0169491
0.218		0.224404		0.0169563
0.219		0.22521		0.0169621
0.22		0.226008		0.0169667
0.221		0.226798		0.01697
0.222		0.227581		0.016972
0.223		0.228356		0.0169728
0.224		0.229124		0.0169724
0.225		0.229884		0.0169708
0.226		0.230637		0.016968
0.227		0.231382		0.0169641
0.228		0.232119		0.016959
0.229		0.232849		0.0169529
0.23		0.233571		0.0169456
0.231		0.234286		0.0169372
0.232		0.234993		0.0169278
0.233		0.235693		0.0169174
0.234		0.236385		0.0169059
0.235		0.237069		0.0168935
0.236		0.237746		0.01688
0.237		0.238415		0.0168656
0.238		0.239077		0.0168503
0.239		0.239731		0.016834
0.24		0.240378		0.0168169
0.241		0.241017		0.0167988
0.242		0.241649		0.0167799
0.243		0.242273		0.0167601
0.244		0.24289		0.0167395
0.245		0.243499		0.0167181
0.246		0.244101		0.0166959
0.247		0.244696		0.0166729
0.248		0.245283		0.0166491
0.249		0.245863		0.0166246
0.25		0.246436		0.0165993
0.251		0.247002		0.0165734
0.252		0.24756		0.0165467
0.253		0.248111		0.0165194
0.254		0.248655		0.0164914
0.255		0.249191		0.0164628
0.256		0.249721		0.0164335
0.257		0.250244		0.0164036
0.258		0.250759		0.0163731
0.259		0.251267		0.0163421
0.26		0.251769		0.0163104
0.261		0.252263		0.0162782
0.262		0.252751		0.0162455
0.263		0.253231		0.0162122
0.264		0.253705		0.0161784
0.265		0.254172		0.0161441
0.266		0.254632		0.0161094
0.267		0.255085		0.0160741
0.268		0.255532		0.0160384
0.269		0.255972		0.0160023
0.27		0.256405		0.0159657
0.271		0.256832		0.0159287
0.272		0.257252		0.0158913
0.273		0.257665		0.0158535
0.274		0.258072		0.0158153
0.275		0.258473		0.0157768
0.276		0.258867		0.0157379
0.277		0.259255		0.0156986
0.278		0.259636		0.015659
0.279		0.260012		0.0156191
0.28		0.260381		0.0155789
0.281		0.260743		0.0155384
0.282		0.2611		0.0154975
0.283		0.26145		0.0154564
0.284		0.261794		0.0154151
0.285		0.262133		0.0153734
0.286		0.262465		0.0153315
0.287		0.262791		0.0152894
0.288		0.263111		0.0152471
0.289		0.263426		0.0152045
0.29		0.263734		0.0151617
0.291		0.264037		0.0151187
0.292		0.264334		0.0150755
0.293		0.264625		0.0150322
0.294		0.264911		0.0149886
0.295		0.265191		0.0149449
0.296		0.265465		0.014901
0.297		0.265734		0.014857
0.298		0.265997		0.0148129
0.299		0.266255		0.0147686
0.3		0.266508		0.0147241
0.301		0.266755		0.0146796
0.302		0.266996		0.0146349
0.303		0.267232		0.0145901
0.304		0.267463		0.0145453
0.305		0.267689		0.0145003
0.306		0.26791		0.0144553
0.307		0.268125		0.0144102
0.308		0.268336		0.014365
0.309		0.268541		0.0143197
0.31		0.268741		0.0142744
0.311		0.268937		0.014229
0.312		0.269127		0.0141836
0.313		0.269313		0.0141381
0.314		0.269493		0.0140926
0.315		0.269669		0.0140471
0.316		0.26984		0.0140016
0.317		0.270007		0.013956
0.318		0.270168		0.0139104
0.319		0.270325		0.0138649
0.32		0.270477		0.0138193
0.321		0.270625		0.0137737
0.322		0.270768		0.0137281
0.323		0.270907		0.0136825
0.324		0.271041		0.013637
0.325		0.271171		0.0135915
0.326		0.271297		0.013546
0.327		0.271418		0.0135005
0.328		0.271535		0.013455
0.329		0.271647		0.0134096
0.33		0.271756		0.0133643
0.331		0.27186		0.013319
0.332		0.27196		0.0132737
0.333		0.272056		0.0132285
0.334		0.272148		0.0131833
0.335		0.272235		0.0131382
0.336		0.272319		0.0130932
0.337		0.272399		0.0130483
0.338		0.272475		0.0130034
0.339		0.272547		0.0129585
0.34		0.272615		0.0129138
0.341		0.272679		0.0128691
0.342		0.27274		0.0128246
0.343		0.272797		0.0127801
0.344		0.27285		0.0127357
0.345		0.272899		0.0126914
0.346		0.272945		0.0126472
0.347		0.272987		0.012603
0.348		0.273026		0.012559
0.349		0.273061		0.0125151
0.35		0.273092		0.0124713
0.351		0.27312		0.0124276
0.352		0.273145		0.012384
0.353		0.273166		0.0123405
0.354		0.273184		0.0122972
0.355		0.273198		0.0122539
0.356		0.27321		0.0122108
0.357		0.273217		0.0121677
0.358		0.273222		0.0121249
0.359		0.273224		0.0120821
0.36		0.273222		0.0120394
0.361		0.273217		0.0119969
0.362		0.273209		0.0119545
0.363		0.273198		0.0119123
0.364		0.273184		0.0118701
0.365		0.273167		0.0118281
0.366		0.273147		0.0117863
0.367		0.273124		0.0117445
0.368		0.273098		0.011703
0.369		0.273069		0.0116615
0.37		0.273037		0.0116202
0.371		0.273003		0.011579
0.372		0.272965		0.011538
0.373		0.272925		0.0114971
0.374		0.272882		0.0114564
0.375		0.272836		0.0114158
0.376		0.272788		0.0113754
0.377		0.272737		0.0113351
0.378		0.272683		0.0112949
0.379		0.272627		0.0112549
0.38		0.272568		0.0112151
0.381		0.272507		0.0111754
0.382		0.272443		0.0111358
0.383		0.272376		0.0110965
0.384		0.272308		0.0110572
0.385		0.272236		0.0110181
0.386		0.272162		0.0109792
0.387		0.272086		0.0109404
0.388		0.272008		0.0109018
0.389		0.271927		0.0108634
0.39		0.271844		0.0108251
0.391		0.271758		0.0107869
0.392		0.27167		0.0107489
0.393		0.27158		0.0107111
0.394		0.271488		0.0106735
0.395		0.271394		0.0106359
0.396		0.271297		0.0105986
0.397		0.271198		0.0105614
0.398		0.271098		0.0105244
0.399		0.270995		0.0104875
0.4		0.27089		0.0104508
0.401		0.270783		0.0104143
0.402		0.270673		0.0103779
0.403		0.270562		0.0103417
0.404		0.270449		0.0103056
0.405		0.270334		0.0102697
0.406		0.270217		0.010234
0.407		0.270098		0.0101984
0.408		0.269978		0.010163
0.409		0.269855		0.0101278
0.41		0.26973		0.0100927
0.411		0.269604		0.0100578
0.412		0.269476		0.010023
0.413		0.269346		0.00998842
0.414		0.269214		0.00995398
0.415		0.269081		0.00991971
0.416		0.268946		0.0098856
0.417		0.268809		0.00985165
0.418		0.26867		0.00981786
0.419		0.26853		0.00978424
0.42		0.268388		0.00975077
0.421		0.268245		0.00971747
0.422		0.2681		0.00968433
0.423		0.267953		0.00965135
0.424		0.267805		0.00961853
0.425		0.267655		0.00958587
0.426		0.267504		0.00955337
0.427		0.267351		0.00952103
0.428		0.267197		0.00948885
0.429		0.267041		0.00945683
0.43		0.266884		0.00942497
0.431		0.266725		0.00939327
0.432		0.266565		0.00936173
0.433		0.266404		0.00933034
0.434		0.266241		0.00929911
0.435		0.266077		0.00926804
0.436		0.265911		0.00923713
0.437		0.265744		0.00920637
0.438		0.265576		0.00917577
0.439		0.265407		0.00914533
0.44		0.265236		0.00911504
0.441		0.265064		0.0090849
0.442		0.264891		0.00905492
0.443		0.264716		0.0090251
0.444		0.264541		0.00899543
0.445		0.264364		0.00896591
0.446		0.264186		0.00893654
0.447		0.264007		0.00890733
0.448		0.263826		0.00887826
0.449		0.263645		0.00884935
0.45		0.263462		0.00882059
0.451		0.263278		0.00879198
0.452		0.263094		0.00876352
0.453		0.262908		0.00873521
0.454		0.262721		0.00870705
0.455		0.262533		0.00867904
0.456		0.262344		0.00865117
0.457		0.262154		0.00862345
0.458		0.261963		0.00859588
0.459		0.261771		0.00856846
0.46		0.261578		0.00854118
0.461		0.261384		0.00851404
0.462		0.261189		0.00848705
0.463		0.260993		0.0084602
0.464		0.260796		0.00843349
0.465		0.260599		0.00840693
0.466		0.2604		0.00838051
0.467		0.260201		0.00835423
0.468		0.26		0.0083281
0.469		0.259799		0.0083021
0.47		0.259597		0.00827624
0.471		0.259394		0.00825052
0.472		0.259191		0.00822494
0.473		0.258986		0.00819949
0.474		0.258781		0.00817419
0.475		0.258575		0.00814902
0.476		0.258368		0.00812398
0.477		0.258161		0.00809908
0.478		0.257952		0.00807432
0.479		0.257743		0.00804969
0.48		0.257534		0.00802519
0.481		0.257323		0.00800083
0.482		0.257112		0.0079766
0.483		0.2569		0.00795249
0.484		0.256688		0.00792852
0.485		0.256475		0.00790468
0.486		0.256261		0.00788097
0.487		0.256046		0.00785739
0.488		0.255831		0.00783394
0.489		0.255616		0.00781061
0.49		0.255399		0.00778741
0.491		0.255182		0.00776434
0.492		0.254965		0.00774139
0.493		0.254747		0.00771857
0.494		0.254528		0.00769587
0.495		0.254309		0.00767329
0.496		0.254089		0.00765084
0.497		0.253869		0.00762851
0.498		0.253648		0.0076063
0.499		0.253426		0.00758421
0.5		0.253205		0.00756225
0.501		0.252982		0.0075404
0.502		0.252759		0.00751867
0.503		0.252536		0.00749706
0.504		0.252312		0.00747557
0.505		0.252088		0.00745419
0.506		0.251863		0.00743293
0.507		0.251638		0.00741178
0.508		0.251412		0.00739076
0.509		0.251186		0.00736984
0.51		0.25096		0.00734904
0.511		0.250733		0.00732835
0.512		0.250505		0.00730778
0.513		0.250278		0.00728731
0.514		0.25005		0.00726696
0.515		0.249821		0.00724672
0.516		0.249592		0.00722658
0.517		0.249363		0.00720656
0.518		0.249133		0.00718664
0.519		0.248903		0.00716684
0.52		0.248673		0.00714714
0.521		0.248443		0.00712754
0.522		0.248212		0.00710805
0.523		0.24798		0.00708867
0.524		0.247749		0.00706939
0.525		0.247517		0.00705022
0.526		0.247285		0.00703115
0.527		0.247052		0.00701218
0.528		0.24682		0.00699332
0.529		0.246587		0.00697455
0.53		0.246353		0.00695589
0.531		0.24612		0.00693732
0.532		0.245886		0.00691886
0.533		0.245652		0.00690049
0.534		0.245418		0.00688223
0.535		0.245183		0.00686406
0.536		0.244948		0.00684599
0.537		0.244713		0.00682801
0.538		0.244478		0.00681013
0.539		0.244243		0.00679235
0.54		0.244007		0.00677466
0.541		0.243771		0.00675706
0.542		0.243536		0.00673956
0.543		0.243299		0.00672215
0.544		0.243063		0.00670483
0.545		0.242827		0.00668761
0.546		0.24259		0.00667047
0.547		0.242353		0.00665343
0.548		0.242116		0.00663647
0.549		0.241879		0.00661961
0.55		0.241642		0.00660283
0.551		0.241404		0.00658615
0.552		0.241167		0.00656954
0.553		0.240929		0.00655303
0.554		0.240691		0.0065366
0.555		0.240453		0.00652026
0.556		0.240215		0.00650401
0.557		0.239977		0.00648783
0.558		0.239739		0.00647175
0.559		0.239501		0.00645574
0.56		0.239262		0.00643982
0.561		0.239024		0.00642398
0.562		0.238785		0.00640823
0.563		0.238547		0.00639255
0.564		0.238308		0.00637696
0.565		0.238069		0.00636144
0.566		0.23783		0.00634601
0.567		0.237591		0.00633065
0.568		0.237353		0.00631538
0.569		0.237114		0.00630018
0.57		0.236875		0.00628506
0.571		0.236636		0.00627002
0.572		0.236396		0.00625505
0.573		0.236157		0.00624016
0.574		0.235918		0.00622534
0.575		0.235679		0.0062106
0.576		0.23544		0.00619593
0.577		0.235201		0.00618134
0.578		0.234962		0.00616682
0.579		0.234722		0.00615238
0.58		0.234483		0.006138
0.581		0.234244		0.0061237
0.582		0.234005		0.00610947
0.583		0.233766		0.00609531
0.584		0.233526		0.00608123
0.585		0.233287		0.00606721
0.586		0.233048		0.00605326
0.587		0.232809		0.00603938
0.588		0.23257		0.00602557
0.589		0.232331		0.00601182
0.59		0.232092		0.00599815
0.591		0.231853		0.00598454
0.592		0.231614		0.005971
0.593		0.231376		0.00595752
0.594		0.231137		0.00594411
0.595		0.230898		0.00593077
0.596		0.230659		0.00591749
0.597		0.230421		0.00590428
0.598		0.230182		0.00589113
0.599		0.229944		0.00587804
0.6		0.229706		0.00586501
0.601		0.229467		0.00585205
0.602		0.229229		0.00583915
0.603		0.228991		0.00582632
0.604		0.228753		0.00581354
0.605		0.228515		0.00580082
0.606		0.228277		0.00578817
0.607		0.228039		0.00577558
0.608		0.227802		0.00576304
0.609		0.227564		0.00575057
0.61		0.227327		0.00573815
0.611		0.227089		0.00572579
0.612		0.226852		0.00571349
0.613		0.226615		0.00570125
0.614		0.226378		0.00568906
0.615		0.226141		0.00567693
0.616		0.225904		0.00566486
0.617		0.225667		0.00565285
0.618		0.225431		0.00564089
0.619		0.225194		0.00562898
0.62		0.224958		0.00561713
0.621		0.224722		0.00560534
0.622		0.224486		0.0055936
0.623		0.22425		0.00558191
0.624		0.224014		0.00557027
0.625		0.223779		0.00555869
0.626		0.223543		0.00554716
0.627		0.223308		0.00553569
0.628		0.223073		0.00552426
0.629		0.222838		0.00551289
0.63		0.222603		0.00550157
0.631		0.222368		0.0054903
0.632		0.222134		0.00547908
0.633		0.221899		0.00546791
0.634		0.221665		0.00545679
0.635		0.221431		0.00544572
0.636		0.221197		0.0054347
0.637		0.220963		0.00542373
0.638		0.22073		0.0054128
0.639		0.220496		0.00540193
0.64		0.220263		0.0053911
0.641		0.22003		0.00538032
0.642		0.219797		0.00536959
0.643		0.219564		0.0053589
0.644		0.219332		0.00534826
0.645		0.2191		0.00533767
0.646		0.218867		0.00532712
0.647		0.218636		0.00531662
0.648		0.218404		0.00530616
0.649		0.218172		0.00529575
0.65		0.217941		0.00528538
0.651		0.21771		0.00527506
0.652		0.217479		0.00526478
0.653		0.217248		0.00525455
0.654		0.217017		0.00524436
0.655		0.216787		0.00523421
0.656		0.216557		0.0052241
0.657		0.216326		0.00521404
0.658		0.216097		0.00520402
0.659		0.215867		0.00519404
0.66		0.215638		0.0051841
0.661		0.215408		0.00517421
0.662		0.21518		0.00516436
0.663		0.214951		0.00515454
0.664		0.214722		0.00514477
0.665		0.214494		0.00513504
0.666		0.214266		0.00512535
0.667		0.214038		0.00511569
0.668		0.21381		0.00510608
0.669		0.213583		0.00509651
0.67		0.213355		0.00508697
0.671		0.213128		0.00507748
0.672		0.212901		0.00506802
0.673		0.212675		0.0050586
0.674		0.212448		0.00504922
0.675		0.212222		0.00503988
0.676		0.211996		0.00503058
0.677		0.211771		0.00502131
0.678		0.211545		0.00501208
0.679		0.21132		0.00500288
0.68		0.211095		0.00499373
0.681		0.21087		0.0049846
0.682		0.210646		0.00497552
0.683		0.210421		0.00496647
0.684		0.210197		0.00495746
0.685		0.209973		0.00494848
0.686		0.20975		0.00493954
0.687		0.209526		0.00493063
0.688		0.209303		0.00492176
0.689		0.20908		0.00491292
0.69		0.208858		0.00490411
0.691		0.208635		0.00489534
0.692		0.208413		0.00488661
0.693		0.208191		0.0048779
0.694		0.20797		0.00486923
0.695		0.207748		0.0048606
0.696		0.207527		0.00485199
0.697		0.207306		0.00484342
0.698		0.207085		0.00483489
0.699		0.206865		0.00482638
0.7		0.206645		0.00481791
0.701		0.206425		0.00480947
0.702		0.206205		0.00480106
0.703		0.205985		0.00479268
0.704		0.205766		0.00478433
0.705		0.205547		0.00477602
0.706		0.205328		0.00476773
0.707		0.20511		0.00475948
0.708		0.204892		0.00475125
0.709		0.204674		0.00474306
0.71		0.204456		0.0047349
0.711		0.204239		0.00472677
0.712		0.204021		0.00471866
0.713		0.203805		0.00471059
0.714		0.203588		0.00470255
0.715		0.203371		0.00469454
0.716		0.203155		0.00468655
0.717		0.202939		0.00467859
0.718		0.202724		0.00467067
0.719		0.202508		0.00466277
0.72		0.202293		0.0046549
0.721		0.202078		0.00464706
0.722		0.201864		0.00463924
0.723		0.201649		0.00463146
0.724		0.201435		0.0046237
0.725		0.201221		0.00461597
0.726		0.201008		0.00460827
0.727		0.200794		0.00460059
0.728		0.200581		0.00459294
0.729		0.200369		0.00458532
0.73		0.200156		0.00457773
0.731		0.199944		0.00457016
0.732		0.199732		0.00456262
0.733		0.19952		0.0045551
0.734		0.199309		0.00454761
0.735		0.199097		0.00454015
0.736		0.198886		0.00453272
0.737		0.198676		0.0045253
0.738		0.198465		0.00451792
0.739		0.198255		0.00451056
0.74		0.198045		0.00450322
0.741		0.197836		0.00449591
0.742		0.197626		0.00448863
0.743		0.197417		0.00448137
0.744		0.197208		0.00447413
0.745		0.197		0.00446692
0.746		0.196792		0.00445974
0.747		0.196583		0.00445258
0.748		0.196376		0.00444544
0.749		0.196168		0.00443832
0.75		0.195961		0.00443124
0.751		0.195754		0.00442417
0.752		0.195547		0.00441713
0.753		0.195341		0.00441011
0.754		0.195135		0.00440311
0.755		0.194929		0.00439614
0.756		0.194723		0.00438919
0.757		0.194518		0.00438227
0.758		0.194313		0.00437536
0.759		0.194108		0.00436848
0.76		0.193904		0.00436162
0.761		0.193699		0.00435479
0.762		0.193495		0.00434798
0.763		0.193292		0.00434119
0.764		0.193088		0.00433442
0.765		0.192885		0.00432767
0.766		0.192682		0.00432095
0.767		0.192479		0.00431424
0.768		0.192277		0.00430756
0.769		0.192075		0.0043009
0.77		0.191873		0.00429427
0.771		0.191671		0.00428765
0.772		0.19147		0.00428105
0.773		0.191269		0.00427448
0.774		0.191068		0.00426793
0.775		0.190868		0.00426139
0.776		0.190668		0.00425488
0.777		0.190468		0.00424839
0.778		0.190268		0.00424192
0.779		0.190069		0.00423547
0.78		0.189869		0.00422904
0.781		0.18967		0.00422263
0.782		0.189472		0.00421624
0.783		0.189274		0.00420987
0.784		0.189075		0.00420352
0.785		0.188878		0.00419719
0.786		0.18868		0.00419088
0.787		0.188483		0.00418459
0.788		0.188286		0.00417832
0.789		0.188089		0.00417207
0.79		0.187893		0.00416584
0.791		0.187696		0.00415963
0.792		0.1875		0.00415343
0.793		0.187305		0.00414726
0.794		0.187109		0.0041411
0.795		0.186914		0.00413496
0.796		0.186719		0.00412885
0.797		0.186525		0.00412275
0.798		0.186331		0.00411667
0.799		0.186136		0.0041106
0.8		0.185943		0.00410456
0.801		0.185749		0.00409854
0.802		0.185556		0.00409253
0.803		0.185363		0.00408654
0.804		0.18517		0.00408057
0.805		0.184978		0.00407461
0.806		0.184786		0.00406868
0.807		0.184594		0.00406276
0.808		0.184402		0.00405686
0.809		0.184211		0.00405098
0.81		0.184019		0.00404511
0.811		0.183829		0.00403927
0.812		0.183638		0.00403344
0.813		0.183448		0.00402762
0.814		0.183258		0.00402183
0.815		0.183068		0.00401605
0.816		0.182878		0.00401029
0.817		0.182689		0.00400455
0.818		0.1825		0.00399882
0.819		0.182311		0.00399311
0.82		0.182123		0.00398741
0.821		0.181934		0.00398174
0.822		0.181746		0.00397608
0.823		0.181559		0.00397043
0.824		0.181371		0.0039648
0.825		0.181184		0.00395919
0.826		0.180997		0.0039536
0.827		0.180811		0.00394802
0.828		0.180624		0.00394245
0.829		0.180438		0.00393691
0.83		0.180252		0.00393138
0.831		0.180067		0.00392586
0.832		0.179881		0.00392036
0.833		0.179696		0.00391488
0.834		0.179511		0.00390941
0.835		0.179327		0.00390396
0.836		0.179143		0.00389852
0.837		0.178959		0.0038931
0.838		0.178775		0.0038877
0.839		0.178591		0.00388231
0.84		0.178408		0.00387693
0.841		0.178225		0.00387157
0.842		0.178042		0.00386623
0.843		0.17786		0.0038609
0.844		0.177677		0.00385558
0.845		0.177495		0.00385028
0.846		0.177314		0.003845
0.847		0.177132		0.00383973
0.848		0.176951		0.00383447
0.849		0.17677		0.00382923
0.85		0.176589		0.00382401
0.851		0.176409		0.00381879
0.852		0.176229		0.0038136
0.853		0.176049		0.00380841
0.854		0.175869		0.00380325
0.855		0.17569		0.00379809
0.856		0.175511		0.00379295
0.857		0.175332		0.00378783
0.858		0.175153		0.00378272
0.859		0.174975		0.00377762
0.86		0.174796		0.00377254
0.861		0.174619		0.00376747
0.862		0.174441		0.00376241
0.863		0.174263		0.00375737
0.864		0.174086		0.00375234
0.865		0.173909		0.00374733
0.866		0.173733		0.00374233
0.867		0.173556		0.00373734
0.868		0.17338		0.00373237
0.869		0.173204		0.00372741
0.87		0.173029		0.00372246
0.871		0.172853		0.00371753
0.872		0.172678		0.00371261
0.873		0.172503		0.0037077
0.874		0.172329		0.00370281
0.875		0.172154		0.00369793
0.876		0.17198		0.00369306
0.877		0.171806		0.00368821
0.878		0.171632		0.00368337
0.879		0.171459		0.00367854
0.88		0.171286		0.00367372
0.881		0.171113		0.00366892
0.882		0.17094		0.00366413
0.883		0.170768		0.00365935
0.884		0.170596		0.00365459
0.885		0.170424		0.00364984
0.886		0.170252		0.0036451
0.887		0.17008		0.00364037
0.888		0.169909		0.00363566
0.889		0.169738		0.00363096
0.89		0.169567		0.00362627
0.891		0.169397		0.00362159
0.892		0.169227		0.00361693
0.893		0.169057		0.00361228
0.894		0.168887		0.00360764
0.895		0.168717		0.00360301
0.896		0.168548		0.00359839
0.897		0.168379		0.00359379
0.898		0.16821		0.0035892
0.899		0.168042		0.00358462
0.9		0.167873		0.00358005
0.901		0.167705		0.00357549
0.902		0.167537		0.00357095
0.903		0.16737		0.00356642
0.904		0.167202		0.0035619
0.905		0.167035		0.00355739
0.906		0.166868		0.00355289
0.907		0.166702		0.0035484
0.908		0.166535		0.00354393
0.909		0.166369		0.00353947
0.91		0.166203		0.00353502
0.911		0.166037		0.00353058
0.912		0.165872		0.00352615
0.913		0.165707		0.00352173
0.914		0.165542		0.00351732
0.915		0.165377		0.00351293
0.916		0.165212		0.00350855
0.917		0.165048		0.00350417
0.918		0.164884		0.00349981
0.919		0.16472		0.00349546
0.92		0.164556		0.00349112
0.921		0.164393		0.0034868
0.922		0.16423		0.00348248
0.923		0.164067		0.00347817
0.924		0.163904		0.00347388
0.925		0.163742		0.00346959
0.926		0.163579		0.00346532
0.927		0.163417		0.00346105
0.928		0.163256		0.0034568
0.929		0.163094		0.00345256
0.93		0.162933		0.00344833
0.931		0.162772		0.00344411
