U/W		E_0		E_1		E_2		E_3		E_4		E_5		E_6		E_7		E_8		E_9		E_10		E_11		E_12		E_13		E_14		
1.1000000000	-1.7485253391	-1.7360941559	-1.7085872422	-1.6665368984	-1.6663132095	-1.6625493010	-1.6371580108	-1.5761011101	-1.5748240547	-1.4834087227	-1.3263573817	-1.3080699982	-1.2939230034	-1.2781210830	-1.2451433387	
1.1500000000	-1.7699457829	-1.7581825990	-1.7327836120	-1.6938336782	-1.6842037411	-1.6809307653	-1.6504477316	-1.5981704520	-1.5979214226	-1.5019720854	-1.3431480250	-1.3263842980	-1.3112379233	-1.2978527508	-1.2604766025	
1.2000000000	-1.7917388034	-1.7806521499	-1.7571725783	-1.7212482745	-1.7024124808	-1.6998571317	-1.6645647139	-1.6216790898	-1.6199896174	-1.5210226517	-1.3606452311	-1.3452126348	-1.3291037482	-1.3180434021	-1.2765054113	
1.2500000000	-1.8138592202	-1.8034459816	-1.7817285395	-1.7485697030	-1.7211238638	-1.7192752752	-1.6794391409	-1.6453366132	-1.6422836807	-1.5405136599	-1.3787920226	-1.3645071889	-1.3474778626	-1.3386438093	-1.2931773285	
1.3000000000	-1.8362698031	-1.8265193682	-1.8064300995	-1.7758087140	-1.7402991883	-1.7391385302	-1.6950072303	-1.6691311364	-1.6647845125	-1.5604044683	-1.3975338728	-1.3842259499	-1.3663208633	-1.3596134350	-1.3104416618	
1.3500000000	-1.8589393367	-1.8498363640	-1.8312592765	-1.8029744649	-1.7599016674	-1.7594057779	-1.7112111321	-1.6930520364	-1.6874753801	-1.5806595334	-1.4168195328	-1.4043318284	-1.3855964861	-1.3809177570	-1.3282510037	
1.4000000000	-1.8818412960	-1.8733675637	-1.8562008737	-1.8300748051	-1.7800406762	-1.7798970491	-1.7279985595	-1.7170897823	-1.7103415055	-1.6012475936	-1.4366014478	-1.4247919363	-1.4052714645	-1.4025267830	-1.3465616995	
1.4500000000	-1.9049529013	-1.8970885504	-1.8812419770	-1.8571165011	-1.8010110085	-1.8002538247	-1.7453223202	-1.7412357935	-1.7333697463	-1.6221410120	-1.4568358964	-1.4455769969	-1.4253153487	-1.4244141308	-1.3655270556	
1.5000000000	-1.9282544184	-1.9209787918	-1.9063715542	-1.8841054173	-1.8222881315	-1.8209432139	-1.7654823208	-1.7631398270	-1.7565483462	-1.6433152416	-1.4774829474	-1.4666608550	-1.4465564019	-1.4457003058	-1.3890897174	
1.5500000000	-1.9517286273	-1.9450208350	-1.9315801314	-1.9110466616	-1.8438465067	-1.8419390349	-1.7898223445	-1.7814126261	-1.7798667355	-1.6647483858	-1.4985063035	-1.4880200681	-1.4689327243	-1.4664009152	-1.4128427988	
1.6000000000	-1.9753604085	-1.9691997076	-1.9568595331	-1.9379447030	-1.8656633006	-1.8632175196	-1.8142494895	-1.8033153696	-1.8001059596	-1.6864208362	-1.5198730790	-1.5096335617	-1.4915243979	-1.4873939660	-1.4367675967	
1.6500000000	-1.9991364149	-1.9935024610	-1.9822026706	-1.9648034693	-1.8877180438	-1.8847571093	-1.8387579506	-1.8268855960	-1.8191883687	-1.7083149689	-1.5415535444	-1.5314823370	-1.5143146113	-1.5086582640	-1.4608476523	
1.7000000000	-2.0230448075	-2.0179178188	-2.0076033695	-1.9916264257	-1.9099923390	-1.9065382491	-1.8633424298	-1.8505695442	-1.8386313377	-1.7304148918	-1.5635208592	-1.5535492216	-1.5372882070	-1.5301744491	-1.4850684472	
1.7500000000	-2.0470750406	-2.0424358989	-2.0330562288	-2.0184166418	-1.9324696096	-1.9285431923	-1.8879980809	-1.8743600331	-1.8584089772	-1.7527062289	-1.5857508081	-1.5758186561	-1.5604314842	-1.5519248269	-1.5094171423	
1.8000000000	-2.0712176834	-2.0670479940	-2.0585565041	-2.0451768459	-1.9551348844	-1.9507558172	-1.9127204620	-1.8982504926	-1.8784977429	-1.7751759393	-1.6082215470	-1.5982765092	-1.5837320305	-1.5738932128	-1.5338823545	
1.8500000000	-2.0954642730	-2.0917463930	-2.0841000120	-2.0719094714	-1.9779746101	-1.9731614615	-1.9375054934	-1.9222348960	-1.8988761879	-1.7978121605	-1.6309133668	-1.6209099189	-1.6071785772	-1.5960647904	-1.5584539658	
1.9000000000	-2.1198071895	-2.1165242365	-2.1096830496	-2.0986166955	-2.0009764903	-1.9957467716	-1.9623494216	-1.9463077027	-1.9195247419	-1.8206040755	-1.6538084741	-1.6437071538	-1.6307608738	-1.6184259825	-1.5831229597	
1.9500000000	-2.1442395520	-2.1413753980	-2.1353023277	-2.1253004723	-2.0241293447	-2.0184995677	-1.9872487867	-1.9704638082	-1.9404255179	-1.8435417970	-1.6768907923	-1.6666574926	-1.6544695787	-1.6409643343	-1.6078812814	
2.0000000000	-2.1687551291	-2.1662943844	-2.1609549151	-2.1519625602	-2.0474229869	-2.0414087241	-2.0122003943	-1.9946985001	-1.9615621402	-1.8666162676	-1.7001457817	-1.6897511184	-1.6782961631	-1.6636684078	-1.6327217166	
2.0500000000	-2.1933482625	-2.1912762537	-2.1866381906	-2.1786045462	-2.0708481178	-2.0644640615	-2.0372012904	-2.0190074202	-1.9829195922	-1.8898191729	-1.7235602769	-1.7129790261	-1.7022328271	-1.6865276867	-1.6576377890	
2.1000000000	-2.2180138023	-2.2163165458	-2.2123498037	-2.2052278663	-2.0943962319	-2.0876562520	-2.0622487389	-2.0433865308	-2.0044840823	-1.9131428655	-1.7471223426	-1.7363329409	-1.7262724257	-1.7095324912	-1.6826236703	
2.1500000000	-2.2427470495	-2.2414112227	-2.2380876402	-2.2318338226	-2.1180595354	-2.1109767344	-2.0873402022	-2.0678320851	-2.0262429235	-1.9365802981	-1.7708211437	-1.7598052464	-1.7504084031	-1.7326739001	-1.7076741040	
2.2000000000	-2.2675437077	-2.2665566191	-2.2638497929	-2.2584235991	-2.1418308737	-2.1344176388	-2.1124733231	-2.0923406010	-2.0481844282	-1.9601249652	-1.7946468304	-1.7833889210	-1.7746347348	-1.7559436822	-1.7327843380	
2.2500000000	-2.2923998401	-2.2917493990	-2.2896345374	-2.2849982745	-2.1657036681	-2.1579717198	-2.1376459092	-2.1169088373	-2.0702978130	-1.9837708513	-1.8185904357	-1.8070774815	-1.7989458766	-1.7793342335	-1.7579500673	
2.3000000000	-2.3173118324	-2.3169865188	-2.3154403103	-2.3115588335	-2.1896718594	-2.1816322969	-2.1628559189	-2.1415337732	-2.0925731147	-2.0075123846	-1.8426437842	-1.8308649328	-1.8233367181	-1.8028385211	-1.7831673839	
2.3500000000	-2.3422763600	-2.3422651949	-2.3412656906	-2.3381061772	-2.2137298580	-2.2053932010	-2.1881014484	-2.1662125897	-2.1150011151	-2.0313443971	-1.8667994114	-1.8547457232	-1.8478025427	-1.8264500326	-1.8084327324	
2.4000000000	-2.3675828766	-2.3672903593	-2.3671093842	-2.3646411316	-2.2378724996	-2.2292487275	-2.2133807204	-2.1909426524	-2.1375732739	-2.0552620878	-1.8910504917	-1.8787147048	-1.8723389911	-1.8501627304	-1.8337428722	
2.4500000000	-2.3929702095	-2.3929372211	-2.3923510024	-2.3911644552	-2.2620950057	-2.2531935938	-2.2386920736	-2.2157214966	-2.1602816682	-2.0792609906	-1.9153907747	-1.9027670976	-1.8969420286	-1.8739710110	-1.8590948442	
2.5000000000	-2.4188470857	-2.4183260728	-2.4176768459	-2.4174556745	-2.2863929486	-2.2772229012	-2.2640339537	-2.2405468140	-2.1831189384	-2.1033369452	-1.9398145279	-1.9268984573	-1.9216079164	-1.8978696676	-1.8844859408	
2.5500000000	-2.4447390221	-2.4441789467	-2.4437474446	-2.4426019545	-2.3107622201	-2.3013321013	-2.2894049048	-2.2654164399	-2.2060782401	-2.1274860716	-1.9643164866	-1.9511046468	-1.9463331851	-1.9218538565	-1.9099136806	
2.6000000000	-2.4706713514	-2.4706451090	-2.4691995012	-2.4677875965	-2.3351990031	-2.3255169650	-2.3148035616	-2.2903283425	-2.2291532001	-2.1517047460	-1.9888918088	-1.9753818106	-1.9711146118	-1.9459190671	-1.9353757855	
2.6500000000	-2.4971546087	-2.4965645091	-2.4946805450	-2.4930105150	-2.3596997466	-2.3497735558	-2.3402286427	-2.3152806125	-2.2523378768	-2.1759895807	-2.0135360348	-1.9997263507	-1.9959491986	-1.9700610945	-1.9608701604	
2.7000000000	-2.5236292268	-2.5224964509	-2.5201890031	-2.5182687700	-2.3842611431	-2.3740982047	-2.3656789441	-2.3402714542	-2.2756267251	-2.2003374045	-2.0382450515	-2.0241349065	-2.0208341539	-1.9942760143	-1.9863948755	
2.7500000000	-2.5500956771	-2.5484402219	-2.5457234158	-2.5435605549	-2.4088801080	-2.3984874880	-2.3911533336	-2.3652991768	-2.2990145641	-2.2247452457	-2.0630150600	-2.0486043349	-2.0457668750	-2.0185601604	-2.0119481506	
2.8000000000	-2.5765543969	-2.5743951634	-2.5712824267	-2.5688841849	-2.4335537614	-2.4229382074	-2.4166507453	-2.3903621872	-2.3224965477	-2.2492103169	-2.0878425476	-2.0731316939	-2.0707449331	-2.0429101046	-2.0375283409	
2.8500000000	-2.6030057933	-2.6003606652	-2.5968647733	-2.5942380870	-2.4582794113	-2.4474473716	-2.4421701753	-2.4154589826	-2.3460681385	-2.2737300005	-2.1127242613	-2.0977142261	-2.0957660586	-2.0673226377	-2.0631339245	
2.9000000000	-2.6294502449	-2.6263361612	-2.6224692792	-2.6196207907	-2.4830545388	-2.4720121801	-2.4677106767	-2.4405881446	-2.3697250840	-2.2983018361	-2.1376571853	-2.1223493453	-2.1208281291	-2.0917947530	-2.0887634914	
2.9500000000	-2.6558881050	-2.6523211257	-2.6480948465	-2.6450309199	-2.5078767843	-2.4966300084	-2.4932713560	-2.4657483330	-2.3934633944	-2.3229235089	-2.1626385199	-2.1470346228	-2.1459291573	-2.1163236305	-2.1144157332	
3.0000000000	-2.6823197030	-2.6783150696	-2.6737404496	-2.6704671854	-2.5327439354	-2.5212983939	-2.5188513693	-2.4909382805	-2.4172793231	-2.3475928390	-2.1876656631	-2.1717677764	-2.1710672810	-2.1409066230	-2.1400894345	
