U/W		 |0>		 |1>		 |2>		 |3>		 |4>		 |5>		 |6>		 |7>		 |8>		 |9>		 |10>		 |11>		 |12>		 |13>		 |14>		
0.0500000000	0.0425143638	2.0629339818	0.0668386568	2.0574222215	0.0898177618	6.3556514651	1.4315238299	-0.8033323746	2.7148684533	1.2788638507	-0.4454058409	1.7218397852	0.0807790617	2.8943070158	2.1916705777	
0.1000000000	0.1066587264	2.1370327805	2.1561565069	0.1923561231	2.2234697713	6.4019872092	0.3524883348	1.2364774536	-1.1557713107	2.1302439362	2.3114665730	0.1643331263	6.4223555476	6.2154849336	1.1869463716	
0.1500000000	0.1755741482	2.2175102813	2.2795942949	2.2746418002	0.4405624440	0.3468661143	6.4867738117	2.4152553323	1.3266800846	6.2519225094	-1.0344788082	2.2259079249	6.4826046139	1.2299348662	-0.7856013144	
0.2000000000	0.2456279116	2.3003927822	2.3507534270	0.5457743301	2.4606232942	2.4589618742	6.6813653550	6.1983933216	0.5088879595	1.4147967236	-0.9228807393	6.5384739451	2.3538615262	1.3049859584	2.4711434475	
0.2500000000	0.3151368504	2.3827620015	2.4223581315	0.6473408626	2.8048757702	2.3359892675	6.7374071451	6.2950236173	0.6485465513	1.5035679103	6.5875527887	-0.8137406386	2.4856985706	12.8000000000	2.2494207380	
0.3000000000	0.3831704284	2.4632726892	2.4907040692	0.7371262480	2.8823235768	6.8018057335	2.4638656318	6.3895160485	6.6300240650	0.7427828002	1.5927441676	12.8000000000	-0.7024726948	6.2107399195	2.3903218009	
0.3500000000	0.4493015842	2.5415259354	2.5541641774	0.8133585340	2.9707807176	6.8894977805	2.5600749370	6.4600760505	6.6668103531	12.8000000000	1.6818517718	0.7953771977	6.1649435795	2.3922601728	-0.5890012253	
0.4000000000	0.5136054588	2.6180294320	2.6120077580	0.8760454708	3.0490071651	6.9759931001	2.6427915157	6.5229355154	6.6988718198	12.8000000000	1.7703672298	0.8264848081	6.1268860796	2.4019275755	2.4888916929	
0.4500000000	0.5768433856	2.6942869199	0.9255001423	2.6640468787	3.1103970977	7.0527314168	6.5790863942	2.7165406604	6.7270201746	12.8000000000	6.1038583477	0.8512787068	1.8577810883	2.4202712867	2.4718640447	
0.5000000000	0.6409692608	2.7729280159	0.9612266947	2.7104441639	3.1518055949	7.1170488062	6.6267539656	2.7827591288	12.8000000000	6.7519037639	6.0998392038	0.8757108151	1.9437284871	2.4456009099	2.4820925176	
0.5500000000	0.7102551108	2.8577247898	0.9804776916	2.7515744796	3.1706154068	7.1690534865	6.6653453917	12.8000000000	2.8422082360	6.7740353216	6.1147063157	0.9008754139	2.0281993065	2.4760360150	2.5063831453	
