0.001		-nan(ind)
0.002		-nan(ind)
0.003		-nan(ind)
0.004		0.0140275
0.005		0.0210892
0.006		0.0309033
0.007		0.042788
0.008		0.0556563
0.009		0.0685034
0.01		0.0805903
0.011		0.0914613
0.012		0.100901
0.013		0.108874
0.014		0.115465
0.015		0.120826
0.016		0.125141
0.017		0.128591
0.018		0.131342
0.019		0.133537
0.02		0.135289
0.021		0.136687
0.022		0.1378
0.023		0.138673
0.024		0.139342
0.025		0.13983
0.026		0.140152
0.027		0.14032
0.028		0.140341
0.029		0.140222
0.03		0.139969
0.031		0.139586
0.032		0.139082
0.033		0.138462
0.034		0.137734
0.035		0.136906
0.036		0.135987
0.037		0.134985
0.038		0.133911
0.039		0.132772
0.04		0.131578
0.041		0.130339
0.042		0.129063
0.043		0.127758
0.044		0.126433
0.045		0.125095
0.046		0.123751
0.047		0.122407
0.048		0.12107
0.049		0.119746
0.05		0.118439
0.051		0.117153
0.052		0.115894
0.053		0.114664
0.054		0.113467
0.055		0.112306
0.056		0.111182
0.057		0.110099
0.058		0.109057
0.059		0.108059
0.06		0.107106
0.061		0.106199
0.062		0.105337
0.063		0.104523
0.064		0.103757
0.065		0.103038
0.066		0.102366
0.067		0.101743
0.068		0.101167
0.069		0.100638
0.07		0.100156
0.071		0.0997209
0.072		0.0993318
0.073		0.0989881
0.074		0.0986892
0.075		0.0984347
0.076		0.0982237
0.077		0.0980555
0.078		0.0979294
0.079		0.0978446
0.08		0.0978004
0.081		0.097796
0.082		0.0978305
0.083		0.0979031
0.084		0.0980131
0.085		0.0981596
0.086		0.0983418
0.087		0.0985589
0.088		0.0988102
0.089		0.0990947
0.09		0.0994117
0.091		0.0997604
0.092		0.10014
0.093		0.10055
0.094		0.100989
0.095		0.101457
0.096		0.101953
0.097		0.102477
0.098		0.103026
0.099		0.103602
0.1		0.104203
0.101		0.104828
0.102		0.105477
0.103		0.106149
0.104		0.106844
0.105		0.107561
0.106		0.108299
0.107		0.109058
0.108		0.109837
0.109		0.110635
0.11		0.111453
0.111		0.112289
0.112		0.113143
0.113		0.114014
0.114		0.114902
0.115		0.115806
0.116		0.116727
0.117		0.117662
0.118		0.118613
0.119		0.119578
0.12		0.120557
0.121		0.121549
0.122		0.122554
0.123		0.123572
0.124		0.124602
0.125		0.125644
0.126		0.126697
0.127		0.127761
0.128		0.128835
0.129		0.12992
0.13		0.131014
0.131		0.132117
0.132		0.13323
0.133		0.134351
0.134		0.13548
0.135		0.136616
0.136		0.137761
0.137		0.138912
0.138		0.14007
0.139		0.141235
0.14		0.142405
0.141		0.143582
0.142		0.144763
0.143		0.14595
0.144		0.147142
0.145		0.148338
0.146		0.149538
0.147		0.150742
0.148		0.151949
0.149		0.15316
0.15		0.154374
0.151		0.15559
0.152		0.156809
0.153		0.158029
0.154		0.159252
0.155		0.160476
0.156		0.161701
0.157		0.162927
0.158		0.164154
0.159		0.165382
0.16		0.16661
0.161		0.167838
0.162		0.169065
0.163		0.170292
0.164		0.171518
0.165		0.172743
0.166		0.173967
0.167		0.17519
0.168		0.176411
0.169		0.17763
0.17		0.178847
0.171		0.180061
0.172		0.181273
0.173		0.182483
0.174		0.183689
0.175		0.184892
0.176		0.186092
0.177		0.187289
0.178		0.188482
0.179		0.18967
0.18		0.190855
0.181		0.192036
0.182		0.193212
0.183		0.194384
0.184		0.195551
0.185		0.196713
0.186		0.19787
0.187		0.199021
0.188		0.200168
0.189		0.201309
0.19		0.202444
0.191		0.203573
0.192		0.204697
0.193		0.205814
0.194		0.206925
0.195		0.20803
0.196		0.209129
0.197		0.210221
0.198		0.211306
0.199		0.212385
0.2		0.213456
0.201		0.214521
0.202		0.215579
0.203		0.216629
0.204		0.217672
0.205		0.218708
0.206		0.219736
0.207		0.220756
0.208		0.221769
0.209		0.222775
0.21		0.223772
0.211		0.224762
0.212		0.225743
0.213		0.226717
0.214		0.227682
0.215		0.22864
0.216		0.229589
0.217		0.23053
0.218		0.231462
0.219		0.232387
0.22		0.233302
0.221		0.23421
0.222		0.235109
0.223		0.235999
0.224		0.236881
0.225		0.237754
0.226		0.238618
0.227		0.239474
0.228		0.240321
0.229		0.24116
0.23		0.241989
0.231		0.24281
0.232		0.243622
0.233		0.244425
0.234		0.24522
0.235		0.246005
0.236		0.246782
0.237		0.24755
0.238		0.248309
0.239		0.249059
0.24		0.2498
0.241		0.250533
0.242		0.251256
0.243		0.251971
0.244		0.252677
0.245		0.253374
0.246		0.254062
0.247		0.254741
0.248		0.255412
0.249		0.256074
0.25		0.256726
0.251		0.257371
0.252		0.258006
0.253		0.258633
0.254		0.259251
0.255		0.25986
0.256		0.260461
0.257		0.261053
0.258		0.261636
0.259		0.262211
0.26		0.262777
0.261		0.263335
0.262		0.263884
0.263		0.264425
0.264		0.264957
0.265		0.265481
0.266		0.265997
0.267		0.266504
0.268		0.267003
0.269		0.267494
0.27		0.267976
0.271		0.268451
0.272		0.268917
0.273		0.269375
0.274		0.269825
0.275		0.270267
0.276		0.270701
0.277		0.271128
0.278		0.271546
0.279		0.271957
0.28		0.27236
0.281		0.272755
0.282		0.273142
0.283		0.273522
0.284		0.273894
0.285		0.274259
0.286		0.274616
0.287		0.274966
0.288		0.275308
0.289		0.275643
0.29		0.275971
0.291		0.276292
0.292		0.276605
0.293		0.276911
0.294		0.27721
0.295		0.277502
0.296		0.277788
0.297		0.278066
0.298		0.278337
0.299		0.278602
0.3		0.27886
0.301		0.279111
0.302		0.279355
0.303		0.279593
0.304		0.279824
0.305		0.280049
0.306		0.280268
0.307		0.28048
0.308		0.280685
0.309		0.280885
0.31		0.281078
0.311		0.281265
0.312		0.281446
0.313		0.281621
0.314		0.281789
0.315		0.281952
0.316		0.282109
0.317		0.28226
0.318		0.282406
0.319		0.282545
0.32		0.282679
0.321		0.282807
0.322		0.28293
0.323		0.283047
0.324		0.283159
0.325		0.283265
0.326		0.283366
0.327		0.283462
0.328		0.283552
0.329		0.283637
0.33		0.283717
0.331		0.283792
0.332		0.283862
0.333		0.283926
0.334		0.283986
0.335		0.284041
0.336		0.284091
0.337		0.284136
0.338		0.284177
0.339		0.284213
0.34		0.284244
0.341		0.28427
0.342		0.284292
0.343		0.28431
0.344		0.284323
0.345		0.284331
0.346		0.284335
0.347		0.284335
0.348		0.284331
0.349		0.284322
0.35		0.28431
0.351		0.284293
0.352		0.284272
0.353		0.284247
0.354		0.284217
0.355		0.284184
0.356		0.284148
0.357		0.284107
0.358		0.284062
0.359		0.284014
0.36		0.283962
0.361		0.283906
0.362		0.283847
0.363		0.283784
0.364		0.283717
0.365		0.283647
0.366		0.283574
0.367		0.283497
0.368		0.283416
0.369		0.283332
0.37		0.283245
0.371		0.283155
0.372		0.283062
0.373		0.282965
0.374		0.282865
0.375		0.282762
0.376		0.282656
0.377		0.282547
0.378		0.282435
0.379		0.28232
0.38		0.282202
0.381		0.282081
0.382		0.281957
0.383		0.281831
0.384		0.281702
0.385		0.28157
0.386		0.281435
0.387		0.281298
0.388		0.281157
0.389		0.281015
0.39		0.28087
0.391		0.280722
0.392		0.280572
0.393		0.280419
0.394		0.280264
0.395		0.280106
0.396		0.279947
0.397		0.279784
0.398		0.27962
0.399		0.279453
0.4		0.279284
0.401		0.279113
0.402		0.278939
0.403		0.278764
0.404		0.278586
0.405		0.278406
0.406		0.278224
0.407		0.278041
0.408		0.277855
0.409		0.277667
0.41		0.277477
0.411		0.277285
0.412		0.277092
0.413		0.276896
0.414		0.276699
0.415		0.2765
0.416		0.276299
0.417		0.276096
0.418		0.275892
0.419		0.275686
0.42		0.275478
0.421		0.275269
0.422		0.275058
0.423		0.274845
0.424		0.274631
0.425		0.274415
0.426		0.274198
0.427		0.273979
0.428		0.273758
0.429		0.273537
0.43		0.273314
0.431		0.273089
0.432		0.272863
0.433		0.272636
0.434		0.272407
0.435		0.272177
0.436		0.271946
0.437		0.271713
0.438		0.271479
0.439		0.271244
0.44		0.271008
0.441		0.27077
0.442		0.270531
0.443		0.270291
0.444		0.27005
0.445		0.269808
0.446		0.269565
0.447		0.269321
0.448		0.269075
0.449		0.268829
0.45		0.268582
0.451		0.268333
0.452		0.268084
0.453		0.267833
0.454		0.267582
0.455		0.26733
0.456		0.267076
0.457		0.266822
0.458		0.266567
0.459		0.266311
0.46		0.266055
0.461		0.265797
0.462		0.265539
0.463		0.26528
0.464		0.26502
0.465		0.264759
0.466		0.264498
0.467		0.264235
0.468		0.263972
0.469		0.263709
0.47		0.263445
0.471		0.26318
0.472		0.262914
0.473		0.262648
0.474		0.262381
0.475		0.262113
0.476		0.261845
0.477		0.261576
0.478		0.261307
0.479		0.261037
0.48		0.260766
0.481		0.260495
0.482		0.260224
0.483		0.259952
0.484		0.259679
0.485		0.259406
0.486		0.259132
0.487		0.258858
0.488		0.258584
0.489		0.258309
0.49		0.258034
0.491		0.257758
0.492		0.257482
0.493		0.257205
0.494		0.256928
0.495		0.256651
0.496		0.256373
0.497		0.256095
0.498		0.255816
0.499		0.255538
0.5		0.255259
0.501		0.254979
0.502		0.2547
0.503		0.25442
0.504		0.254139
0.505		0.253859
0.506		0.253578
0.507		0.253297
0.508		0.253016
0.509		0.252734
0.51		0.252452
0.511		0.25217
0.512		0.251888
0.513		0.251606
0.514		0.251323
0.515		0.25104
0.516		0.250758
0.517		0.250474
0.518		0.250191
0.519		0.249908
0.52		0.249624
0.521		0.24934
0.522		0.249057
0.523		0.248773
0.524		0.248489
0.525		0.248204
0.526		0.24792
0.527		0.247636
0.528		0.247351
0.529		0.247067
0.53		0.246782
0.531		0.246498
0.532		0.246213
0.533		0.245928
0.534		0.245644
0.535		0.245359
0.536		0.245074
0.537		0.244789
0.538		0.244504
0.539		0.244219
0.54		0.243935
0.541		0.24365
0.542		0.243365
0.543		0.24308
0.544		0.242795
0.545		0.24251
0.546		0.242226
0.547		0.241941
0.548		0.241656
0.549		0.241372
0.55		0.241087
0.551		0.240802
0.552		0.240518
0.553		0.240234
0.554		0.239949
0.555		0.239665
0.556		0.239381
0.557		0.239097
0.558		0.238813
0.559		0.238529
0.56		0.238245
0.561		0.237962
0.562		0.237678
0.563		0.237395
0.564		0.237111
0.565		0.236828
0.566		0.236545
0.567		0.236262
0.568		0.23598
0.569		0.235697
0.57		0.235415
0.571		0.235132
0.572		0.23485
0.573		0.234568
0.574		0.234286
0.575		0.234005
0.576		0.233723
0.577		0.233442
0.578		0.233161
0.579		0.23288
0.58		0.232599
0.581		0.232318
0.582		0.232038
0.583		0.231758
0.584		0.231478
0.585		0.231198
0.586		0.230918
0.587		0.230639
0.588		0.23036
0.589		0.230081
0.59		0.229802
0.591		0.229523
0.592		0.229245
0.593		0.228967
0.594		0.228689
0.595		0.228412
0.596		0.228134
0.597		0.227857
0.598		0.22758
0.599		0.227303
0.6		0.227027
0.601		0.226751
