0.001		-nan(ind)		-nan(ind)
0.268		1.03055		1.24063
0.269		1.02706		1.23643
0.27		1.02358		1.23226
0.271		1.02013		1.22811
0.272		1.01671		1.22399
0.273		1.0133		1.2199
0.274		1.00992		1.21584
0.275		1.00656		1.2118
0.276		1.00322		1.20779
0.277		0.999906		1.2038
0.278		0.996612		1.19984
0.279		0.993339		1.19591
0.28		0.990088		1.192
0.281		0.986857		1.18812
0.282		0.983647		1.18426
0.283		0.980458		1.18043
0.284		0.977289		1.17662
0.285		0.974141		1.17284
0.286		0.971012		1.16908
0.287		0.967904		1.16534
0.288		0.964815		1.16163
0.289		0.961745		1.15794
0.29		0.958695		1.15428
0.291		0.955664		1.15063
0.292		0.952652		1.14701
0.293		0.949658		1.14342
0.294		0.946684		1.13984
0.295		0.943727		1.13629
0.296		0.940789		1.13276
0.297		0.937869		1.12925
0.298		0.934967		1.12576
0.299		0.932083		1.12229
0.3		0.929216		1.11885
0.301		0.926367		1.11543
0.302		0.923535		1.11202
0.303		0.92072		1.10864
0.304		0.917922		1.10528
0.305		0.915141		1.10193
0.306		0.912377		1.09861
0.307		0.909629		1.09531
0.308		0.906897		1.09203
0.309		0.904182		1.08876
0.31		0.901483		1.08552
0.311		0.8988		1.0823
0.312		0.896132		1.07909
0.313		0.893481		1.0759
0.314		0.890844		1.07274
0.315		0.888224		1.06959
0.316		0.885618		1.06646
0.317		0.883028		1.06334
0.318		0.880452		1.06025
0.319		0.877892		1.05717
0.32		0.875346		1.05411
0.321		0.872815		1.05107
0.322		0.870298		1.04805
0.323		0.867796		1.04504
0.324		0.865308		1.04205
0.325		0.862834		1.03908
0.326		0.860374		1.03612
0.327		0.857928		1.03318
0.328		0.855496		1.03026
0.329		0.853077		1.02735
0.33		0.850672		1.02446
0.331		0.84828		1.02159
0.332		0.845902		1.01873
0.333		0.843537		1.01589
0.334		0.841185		1.01306
0.335		0.838846		1.01025
0.336		0.836519		1.00745
0.337		0.834206		1.00467
0.338		0.831905		1.00191
0.339		0.829617		0.999159
0.34		0.827341		0.996424
0.341		0.825078		0.993704
0.342		0.822827		0.990999
0.343		0.820588		0.988309
0.344		0.818361		0.985633
0.345		0.816146		0.982971
0.346		0.813943		0.980324
0.347		0.811751		0.977691
0.348		0.809572		0.975072
0.349		0.807404		0.972466
0.35		0.805247		0.969875
0.351		0.803102		0.967297
0.352		0.800968		0.964733
0.353		0.798845		0.962183
0.354		0.796734		0.959645
0.355		0.794633		0.957121
0.356		0.792543		0.954611
0.357		0.790465		0.952113
0.358		0.788397		0.949628
0.359		0.78634		0.947156
0.36		0.784293		0.944697
0.361		0.782257		0.94225
0.362		0.780231		0.939816
0.363		0.778216		0.937395
0.364		0.776211		0.934986
0.365		0.774216		0.932589
0.366		0.772232		0.930204
0.367		0.770257		0.927832
0.368		0.768292		0.925471
0.369		0.766338		0.923123
0.37		0.764393		0.920786
0.371		0.762458		0.918461
0.372		0.760532		0.916147
0.373		0.758616		0.913845
0.374		0.75671		0.911555
0.375		0.754813		0.909276
0.376		0.752926		0.907008
0.377		0.751048		0.904751
0.378		0.749179		0.902506
0.379		0.747319		0.900271
0.38		0.745468		0.898047
0.381		0.743627		0.895835
0.382		0.741794		0.893633
0.383		0.73997		0.891442
0.384		0.738156		0.889261
0.385		0.73635		0.887091
0.386		0.734552		0.884932
0.387		0.732763		0.882783
0.388		0.730983		0.880644
0.389		0.729212		0.878515
0.39		0.727449		0.876397
0.391		0.725694		0.874289
0.392		0.723948		0.872191
0.393		0.72221		0.870102
0.394		0.72048		0.868024
0.395		0.718758		0.865955
0.396		0.717044		0.863897
0.397		0.715339		0.861847
0.398		0.713641		0.859808
0.399		0.711952		0.857778
0.4		0.71027		0.855757
0.401		0.708596		0.853746
0.402		0.70693		0.851744
0.403		0.705271		0.849752
0.404		0.703621		0.847769
0.405		0.701977		0.845794
0.406		0.700342		0.843829
0.407		0.698714		0.841873
0.408		0.697093		0.839926
0.409		0.69548		0.837988
0.41		0.693874		0.836058
0.411		0.692275		0.834138
0.412		0.690684		0.832226
0.413		0.689099		0.830323
0.414		0.687522		0.828428
0.415		0.685952		0.826542
0.416		0.684389		0.824664
0.417		0.682833		0.822795
0.418		0.681284		0.820934
0.419		0.679742		0.819081
0.42		0.678207		0.817237
0.421		0.676679		0.8154
0.422		0.675157		0.813572
0.423		0.673642		0.811752
0.424		0.672134		0.80994
0.425		0.670632		0.808136
0.426		0.669137		0.80634
0.427		0.667649		0.804552
0.428		0.666167		0.802771
0.429		0.664691		0.800999
0.43		0.663222		0.799234
0.431		0.661759		0.797476
0.432		0.660303		0.795726
0.433		0.658853		0.793984
0.434		0.657409		0.79225
0.435		0.655971		0.790522
0.436		0.654539		0.788802
0.437		0.653114		0.78709
0.438		0.651695		0.785385
0.439		0.650281		0.783687
0.44		0.648874		0.781996
0.441		0.647473		0.780313
0.442		0.646077		0.778636
0.443		0.644688		0.776967
0.444		0.643304		0.775305
0.445		0.641926		0.773649
0.446		0.640554		0.772001
0.447		0.639188		0.77036
0.448		0.637827		0.768725
0.449		0.636472		0.767097
0.45		0.635123		0.765476
0.451		0.633779		0.763862
0.452		0.632441		0.762254
0.453		0.631108		0.760653
0.454		0.629781		0.759059
0.455		0.628459		0.757471
0.456		0.627143		0.75589
0.457		0.625832		0.754315
0.458		0.624527		0.752746
0.459		0.623227		0.751184
0.46		0.621932		0.749629
0.461		0.620642		0.748079
0.462		0.619358		0.746536
0.463		0.618078		0.745
0.464		0.616804		0.743469
0.465		0.615535		0.741944
0.466		0.614271		0.740426
0.467		0.613013		0.738914
0.468		0.611759		0.737408
0.469		0.61051		0.735907
0.47		0.609266		0.734413
0.471		0.608027		0.732925
0.472		0.606794		0.731442
0.473		0.605564		0.729966
0.474		0.60434		0.728495
0.475		0.603121		0.72703
0.476		0.601906		0.725571
0.477		0.600697		0.724118
0.478		0.599491		0.72267
0.479		0.598291		0.721228
0.48		0.597095		0.719792
0.481		0.595904		0.718361
0.482		0.594718		0.716935
0.483		0.593536		0.715516
0.484		0.592359		0.714101
0.485		0.591186		0.712693
0.486		0.590018		0.711289
0.487		0.588855		0.709891
0.488		0.587695		0.708499
0.489		0.586541		0.707111
0.49		0.58539		0.705729
0.491		0.584245		0.704353
0.492		0.583103		0.702981
0.493		0.581966		0.701615
0.494		0.580833		0.700254
0.495		0.579704		0.698898
0.496		0.57858		0.697547
0.497		0.57746		0.696202
0.498		0.576344		0.694861
0.499		0.575232		0.693525
0.5		0.574125		0.692195
0.501		0.573021		0.690869
0.502		0.571922		0.689549
0.503		0.570827		0.688233
0.504		0.569736		0.686922
0.505		0.568649		0.685616
0.506		0.567566		0.684315
0.507		0.566487		0.683018
0.508		0.565411		0.681727
0.509		0.56434		0.68044
0.51		0.563273		0.679158
0.511		0.56221		0.677881
0.512		0.561151		0.676608
0.513		0.560095		0.67534
0.514		0.559044		0.674077
0.515		0.557996		0.672818
0.516		0.556952		0.671563
0.517		0.555912		0.670314
0.518		0.554875		0.669069
0.519		0.553843		0.667828
0.52		0.552814		0.666592
0.521		0.551789		0.66536
0.522		0.550767		0.664133
0.523		0.549749		0.66291
0.524		0.548735		0.661691
0.525		0.547724		0.660477
0.526		0.546717		0.659267
0.527		0.545714		0.658062
0.528		0.544714		0.65686
0.529		0.543718		0.655663
0.53		0.542725		0.654471
0.531		0.541736		0.653282
0.532		0.54075		0.652098
0.533		0.539768		0.650917
0.534		0.538789		0.649741
0.535		0.537814		0.648569
0.536		0.536842		0.647402
0.537		0.535873		0.646238
0.538		0.534908		0.645078
0.539		0.533946		0.643923
0.54		0.532987		0.642771
0.541		0.532032		0.641623
0.542		0.53108		0.64048
0.543		0.530132		0.63934
0.544		0.529187		0.638204
0.545		0.528245		0.637072
0.546		0.527306		0.635944
0.547		0.52637		0.63482
0.548		0.525438		0.6337
0.549		0.524509		0.632584
0.55		0.523583		0.631471
0.551		0.52266		0.630362
0.552		0.52174		0.629257
0.553		0.520824		0.628156
0.554		0.51991		0.627058
0.555		0.519		0.625964
0.556		0.518093		0.624874
0.557		0.517188		0.623788
0.558		0.516287		0.622705
0.559		0.515389		0.621626
0.56		0.514494		0.62055
0.561		0.513602		0.619478
0.562		0.512713		0.61841
0.563		0.511827		0.617345
0.564		0.510943		0.616284
0.565		0.510063		0.615226
0.566		0.509186		0.614172
0.567		0.508311		0.613121
0.568		0.50744		0.612074
0.569		0.506571		0.61103
0.57		0.505705		0.60999
0.571		0.504843		0.608953
0.572		0.503982		0.607919
0.573		0.503125		0.606889
0.574		0.502271		0.605863
0.575		0.501419		0.604839
0.576		0.50057		0.603819
0.577		0.499724		0.602802
0.578		0.498881		0.601789
0.579		0.49804		0.600779
0.58		0.497202		0.599772
0.581		0.496367		0.598769
0.582		0.495535		0.597768
0.583		0.494705		0.596771
0.584		0.493878		0.595777
0.585		0.493053		0.594786
0.586		0.492232		0.593799
0.587		0.491413		0.592815
0.588		0.490596		0.591833
0.589		0.489782		0.590855
0.59		0.488971		0.58988
0.591		0.488162		0.588908
0.592		0.487356		0.58794
0.593		0.486552		0.586974
0.594		0.485751		0.586011
0.595		0.484953		0.585052
0.596		0.484157		0.584095
0.597		0.483364		0.583142
0.598		0.482573		0.582191
0.599		0.481784		0.581244
0.6		0.480998		0.580299
0.601		0.480215		0.579357
0.602		0.479434		0.578419
0.603		0.478655		0.577483
0.604		0.477879		0.57655
0.605		0.477105		0.57562
0.606		0.476334		0.574693
0.607		0.475565		0.573769
0.608		0.474798		0.572848
0.609		0.474034		0.571929
0.61		0.473272		0.571014
0.611		0.472513		0.570101
0.612		0.471755		0.569191
0.613		0.471001		0.568284
0.614		0.470248		0.56738
0.615		0.469498		0.566478
0.616		0.46875		0.565579
0.617		0.468005		0.564683
0.618		0.467261		0.56379
0.619		0.46652		0.562899
0.62		0.465781		0.562011
0.621		0.465045		0.561126
0.622		0.464311		0.560243
0.623		0.463579		0.559363
0.624		0.462849		0.558486
0.625		0.462121		0.557611
0.626		0.461396		0.556739
0.627		0.460672		0.55587
0.628		0.459951		0.555003
0.629		0.459232		0.554139
0.63		0.458515		0.553278
0.631		0.457801		0.552419
0.632		0.457088		0.551562
0.633		0.456378		0.550709
0.634		0.45567		0.549857
0.635		0.454964		0.549009
0.636		0.45426		0.548162
0.637		0.453558		0.547319
0.638		0.452858		0.546477
0.639		0.45216		0.545639
0.64		0.451464		0.544802
0.641		0.450771		0.543968
0.642		0.450079		0.543137
0.643		0.449389		0.542308
0.644		0.448702		0.541482
0.645		0.448016		0.540658
0.646		0.447333		0.539836
0.647		0.446651		0.539017
0.648		0.445972		0.5382
0.649		0.445294		0.537385
0.65		0.444618		0.536573
0.651		0.443945		0.535763
0.652		0.443273		0.534956
0.653		0.442603		0.534151
0.654		0.441936		0.533348
0.655		0.44127		0.532548
0.656		0.440606		0.531749
0.657		0.439944		0.530954
0.658		0.439284		0.53016
0.659		0.438625		0.529369
0.66		0.437969		0.52858
0.661		0.437315		0.527793
0.662		0.436662		0.527008
0.663		0.436011		0.526226
0.664		0.435363		0.525446
0.665		0.434716		0.524668
0.666		0.43407		0.523893
0.667		0.433427		0.523119
0.668		0.432786		0.522348
0.669		0.432146		0.521579
0.67		0.431508		0.520812
0.671		0.430872		0.520047
0.672		0.430238		0.519285
0.673		0.429605		0.518524
0.674		0.428974		0.517766
0.675		0.428346		0.51701
0.676		0.427718		0.516256
0.677		0.427093		0.515504
0.678		0.426469		0.514754
0.679		0.425847		0.514007
0.68		0.425227		0.513261
0.681		0.424609		0.512517
0.682		0.423992		0.511776
0.683		0.423377		0.511036
0.684		0.422764		0.510299
0.685		0.422152		0.509564
0.686		0.421542		0.50883
0.687		0.420934		0.508099
0.688		0.420327		0.50737
0.689		0.419722		0.506642
0.69		0.419119		0.505917
0.691		0.418518		0.505194
0.692		0.417918		0.504472
0.693		0.41732		0.503753
0.694		0.416723		0.503036
0.695		0.416128		0.50232
0.696		0.415535		0.501607
0.697		0.414943		0.500895
0.698		0.414353		0.500186
0.699		0.413764		0.499478
0.7		0.413177		0.498772
0.701		0.412592		0.498068
0.702		0.412008		0.497366
0.703		0.411426		0.496666
0.704		0.410845		0.495968
0.705		0.410266		0.495272
0.706		0.409689		0.494577
0.707		0.409113		0.493885
0.708		0.408539		0.493194
0.709		0.407966		0.492505
0.71		0.407394		0.491818
0.711		0.406825		0.491133
0.712		0.406256		0.49045
0.713		0.40569		0.489768
0.714		0.405124		0.489088
0.715		0.404561		0.488411
0.716		0.403998		0.487734
0.717		0.403438		0.48706
0.718		0.402879		0.486388
0.719		0.402321		0.485717
0.72		0.401765		0.485048
0.721		0.40121		0.484381
0.722		0.400656		0.483715
0.723		0.400104		0.483051
0.724		0.399554		0.48239
0.725		0.399005		0.481729
0.726		0.398458		0.481071
0.727		0.397911		0.480414
0.728		0.397367		0.479759
0.729		0.396824		0.479106
0.73		0.396282		0.478454
0.731		0.395741		0.477804
0.732		0.395202		0.477156
0.733		0.394665		0.476509
0.734		0.394128		0.475864
0.735		0.393594		0.475221
0.736		0.39306		0.474579
0.737		0.392528		0.473939
0.738		0.391997		0.473301
0.739		0.391468		0.472664
0.74		0.39094		0.472029
0.741		0.390414		0.471396
0.742		0.389888		0.470764
0.743		0.389364		0.470134
0.744		0.388842		0.469506
0.745		0.388321		0.468879
0.746		0.387801		0.468254
0.747		0.387282		0.46763
0.748		0.386765		0.467008
0.749		0.386249		0.466387
0.75		0.385735		0.465768
0.751		0.385221		0.465151
0.752		0.384709		0.464535
0.753		0.384199		0.463921
0.754		0.383689		0.463308
0.755		0.383181		0.462697
0.756		0.382675		0.462087
0.757		0.382169		0.461479
0.758		0.381665		0.460873
0.759		0.381162		0.460268
0.76		0.38066		0.459664
0.761		0.38016		0.459062
0.762		0.379661		0.458462
0.763		0.379163		0.457863
0.764		0.378666		0.457265
0.765		0.37817		0.456669
0.766		0.377676		0.456074
0.767		0.377183		0.455481
0.768		0.376692		0.45489
0.769		0.376201		0.4543
0.77		0.375712		0.453711
0.771		0.375224		0.453124
0.772		0.374737		0.452538
0.773		0.374251		0.451954
0.774		0.373767		0.451371
0.775		0.373283		0.45079
0.776		0.372801		0.45021
0.777		0.37232		0.449631
0.778		0.371841		0.449054
0.779		0.371362		0.448478
0.78		0.370885		0.447904
0.781		0.370409		0.447331
0.782		0.369934		0.44676
0.783		0.36946		0.446189
0.784		0.368987		0.445621
0.785		0.368515		0.445053
0.786		0.368045		0.444487
0.787		0.367576		0.443923
0.788		0.367108		0.44336
0.789		0.366641		0.442798
0.79		0.366175		0.442237
0.791		0.36571		0.441678
0.792		0.365247		0.44112
0.793		0.364784		0.440564
0.794		0.364323		0.440009
0.795		0.363863		0.439455
0.796		0.363404		0.438903
0.797		0.362946		0.438352
0.798		0.362489		0.437802
0.799		0.362033		0.437253
0.8		0.361578		0.436706
0.801		0.361124		0.43616
0.802		0.360672		0.435616
0.803		0.36022		0.435073
0.804		0.35977		0.434531
0.805		0.359321		0.43399
0.806		0.358873		0.433451
0.807		0.358425		0.432913
0.808		0.357979		0.432376
0.809		0.357534		0.43184
0.81		0.35709		0.431306
0.811		0.356647		0.430773
0.812		0.356205		0.430241
0.813		0.355765		0.429711
0.814		0.355325		0.429181
0.815		0.354886		0.428653
0.816		0.354448		0.428127
0.817		0.354012		0.427601
0.818		0.353576		0.427077
0.819		0.353141		0.426554
0.82		0.352708		0.426032
0.821		0.352275		0.425511
0.822		0.351843		0.424992
0.823		0.351413		0.424474
0.824		0.350983		0.423957
0.825		0.350555		0.423441
0.826		0.350127		0.422926
0.827		0.3497		0.422413
0.828		0.349275		0.421901
0.829		0.34885		0.42139
0.83		0.348427		0.42088
0.831		0.348004		0.420371
0.832		0.347582		0.419864
0.833		0.347162		0.419357
0.834		0.346742		0.418852
0.835		0.346323		0.418348
0.836		0.345905		0.417845
0.837		0.345489		0.417344
0.838		0.345073		0.416843
0.839		0.344658		0.416344
0.84		0.344244		0.415845
0.841		0.343831		0.415348
0.842		0.343419		0.414852
0.843		0.343008		0.414357
0.844		0.342597		0.413864
0.845		0.342188		0.413371
0.846		0.34178		0.41288
0.847		0.341372		0.412389
0.848		0.340966		0.4119
0.849		0.340561		0.411412
0.85		0.340156		0.410925
0.851		0.339752		0.410439
0.852		0.339349		0.409954
0.853		0.338948		0.40947
0.854		0.338547		0.408988
0.855		0.338147		0.408506
0.856		0.337747		0.408026
0.857		0.337349		0.407546
0.858		0.336952		0.407068
0.859		0.336555		0.406591
0.86		0.33616		0.406114
0.861		0.335765		0.405639
0.862		0.335371		0.405165
0.863		0.334978		0.404692
0.864		0.334586		0.40422
0.865		0.334195		0.403749
0.866		0.333805		0.40328
0.867		0.333415		0.402811
0.868		0.333027		0.402343
0.869		0.332639		0.401876
0.87		0.332252		0.401411
0.871		0.331866		0.400946
0.872		0.331481		0.400482
0.873		0.331097		0.40002
0.874		0.330713		0.399558
0.875		0.330331		0.399097
0.876		0.329949		0.398638
0.877		0.329568		0.398179
0.878		0.329188		0.397722
0.879		0.328809		0.397265
0.88		0.328431		0.39681
0.881		0.328053		0.396355
0.882		0.327676		0.395902
0.883		0.3273		0.395449
0.884		0.326925		0.394997
0.885		0.326551		0.394547
0.886		0.326178		0.394097
0.887		0.325805		0.393649
0.888		0.325433		0.393201
0.889		0.325062		0.392754
0.89		0.324692		0.392309
0.891		0.324323		0.391864
0.892		0.323954		0.39142
0.893		0.323586		0.390977
0.894		0.323219		0.390535
0.895		0.322853		0.390094
0.896		0.322488		0.389655
0.897		0.322123		0.389215
0.898		0.321759		0.388777
0.899		0.321396		0.38834
0.9		0.321034		0.387904
0.901		0.320673		0.387469
0.902		0.320312		0.387035
0.903		0.319952		0.386601
0.904		0.319593		0.386169
0.905		0.319235		0.385737
0.906		0.318877		0.385306
0.907		0.31852		0.384877
0.908		0.318164		0.384448
0.909		0.317809		0.38402
0.91		0.317454		0.383593
0.911		0.3171		0.383167
0.912		0.316747		0.382742
0.913		0.316395		0.382318
0.914		0.316043		0.381894
0.915		0.315693		0.381472
0.916		0.315342		0.38105
0.917		0.314993		0.38063
0.918		0.314645		0.38021
0.919		0.314297		0.379791
0.92		0.31395		0.379373
0.921		0.313603		0.378956
0.922		0.313258		0.378539
0.923		0.312913		0.378124
0.924		0.312568		0.377709
0.925		0.312225		0.377296
0.926		0.311882		0.376883
0.927		0.31154		0.376471
0.928		0.311199		0.37606
0.929		0.310858		0.37565
0.93		0.310518		0.37524
0.931		0.310179		0.374832
0.932		0.309841		0.374424
0.933		0.309503		0.374017
0.934		0.309166		0.373611
0.935		0.308829		0.373206
0.936		0.308494		0.372802
0.937		0.308159		0.372399
0.938		0.307824		0.371996
0.939		0.307491		0.371594
0.94		0.307158		0.371193
0.941		0.306826		0.370793
0.942		0.306494		0.370394
0.943		0.306163		0.369995
0.944		0.305833		0.369598
0.945		0.305504		0.369201
0.946		0.305175		0.368805
0.947		0.304847		0.36841
0.948		0.304519		0.368015
0.949		0.304193		0.367621
0.95		0.303867		0.367229
0.951		0.303541		0.366837
0.952		0.303216		0.366445
0.953		0.302892		0.366055
0.954		0.302569		0.365665
0.955		0.302246		0.365277
0.956		0.301924		0.364889
0.957		0.301602		0.364501
0.958		0.301282		0.364115
0.959		0.300961		0.363729
0.96		0.300642		0.363344
0.961		0.300323		0.36296
0.962		0.300005		0.362577
0.963		0.299687		0.362194
0.964		0.29937		0.361813
0.965		0.299054		0.361432
0.966		0.298738		0.361051
0.967		0.298423		0.360672
0.968		0.298109		0.360293
0.969		0.297795		0.359915
0.97		0.297482		0.359538
0.971		0.297169		0.359161
0.972		0.296858		0.358786
0.973		0.296546		0.358411
0.974		0.296236		0.358037
0.975		0.295926		0.357663
0.976		0.295616		0.35729
0.977		0.295308		0.356918
0.978		0.295		0.356547
0.979		0.294692		0.356177
0.98		0.294385		0.355807
0.981		0.294079		0.355438
0.982		0.293773		0.35507
0.983		0.293468		0.354702
0.984		0.293164		0.354335
0.985		0.29286		0.353969
0.986		0.292556		0.353604
0.987		0.292254		0.353239
0.988		0.291952		0.352875
0.989		0.29165		0.352512
0.99		0.291349		0.352149
0.991		0.291049		0.351788
0.992		0.290749		0.351426
0.993		0.29045		0.351066
0.994		0.290152		0.350706
0.995		0.289854		0.350347
0.996		0.289556		0.349989
0.997		0.28926		0.349632
0.998		0.288963		0.349275
