0.001		-nan(ind)		-nan(ind)
0.369		0.325437		0
0.37		0.325402		0
0.371		0.325364		0
0.372		0.325324		0
0.373		0.325281		0
0.374		0.325235		0
0.375		0.325186		0
0.376		0.325134		0
0.377		0.32508		0
0.378		0.325023		0
0.379		0.324964		0
0.38		0.324902		0
0.381		0.324837		0
0.382		0.324769		0
0.383		0.324699		0
0.384		0.324626		0
0.385		0.324551		0
0.386		0.324473		0
0.387		0.324392		0
0.388		0.324309		0
0.389		0.324223		0
0.39		0.324135		0
0.391		0.324044		0
0.392		0.323951		0
0.393		0.323855		0
0.394		0.323756		0
0.395		0.323655		0
0.396		0.323552		0
0.397		0.323446		0
0.398		0.323338		0
0.399		0.323228		0
0.4		0.323115		0
0.401		0.322999		0
0.402		0.322881		0
0.403		0.322761		0
0.404		0.322639		0
0.405		0.322514		0
0.406		0.322387		0
0.407		0.322257		0
0.408		0.322125		0
0.409		0.321991		0
0.41		0.321855		0
0.411		0.321717		0
0.412		0.321576		0
0.413		0.321433		0
0.414		0.321287		0
0.415		0.32114		0
0.416		0.32099		0
0.417		0.320839		0
0.418		0.320685		0
0.419		0.320529		0
0.42		0.32037		0
0.421		0.32021		0
0.422		0.320048		0
0.423		0.319883		0
0.424		0.319717		0
0.425		0.319548		0
0.426		0.319378		0
0.427		0.319205		0
0.428		0.31903		0
0.429		0.318854		0
0.43		0.318675		0
0.431		0.318495		0
0.432		0.318312		0
0.433		0.318128		0
0.434		0.317941		0
0.435		0.317753		0
0.436		0.317563		0
0.437		0.317371		0
0.438		0.317177		0
0.439		0.316981		0
0.44		0.316784		0
0.441		0.316584		0
0.442		0.316383		0
0.443		0.31618		0
0.444		0.315975		0
0.445		0.315769		0
0.446		0.31556		0
0.447		0.31535		0
0.448		0.315138		0
0.449		0.314925		0
0.45		0.31471		0
0.451		0.314493		0
0.452		0.314275		0
0.453		0.314054		0
0.454		0.313833		0
0.455		0.313609		0
0.456		0.313384		0
0.457		0.313158		0
0.458		0.312929		0
0.459		0.3127		0
0.46		0.312468		0
0.461		0.312235		0
0.462		0.312001		0
0.463		0.311765		0
0.464		0.311528		0
0.465		0.311289		0
0.466		0.311048		0
0.467		0.310806		0
0.468		0.310563		0
0.469		0.310318		0
0.47		0.310072		0
0.471		0.309825		0
0.472		0.309576		0
0.473		0.309325		0
0.474		0.309074		0
0.475		0.308821		0
0.476		0.308566		0
0.477		0.308311		0
0.478		0.308054		0
0.479		0.307795		0
0.48		0.307536		0
0.481		0.307275		0
0.482		0.307012		0
0.483		0.306749		0
0.484		0.306484		0
0.485		0.306218		0
0.486		0.305951		0
0.487		0.305683		0
0.488		0.305413		0
0.489		0.305143		0
0.49		0.304871		0
0.491		0.304598		0
0.492		0.304324		0
0.493		0.304048		0
0.494		0.303772		0
0.495		0.303494		0
0.496		0.303216		0
0.497		0.302936		0
0.498		0.302655		0
0.499		0.302374		0
0.5		0.302091		0
0.501		0.301807		0
0.502		0.301522		0
0.503		0.301236		0
0.504		0.300949		0
0.505		0.300661		0
0.506		0.300372		0
0.507		0.300082		0
0.508		0.299791		0
0.509		0.2995		0
0.51		0.299207		0
0.511		0.298913		0
0.512		0.298619		0
0.513		0.298323		0
0.514		0.298027		0
0.515		0.29773		0
0.516		0.297431		0
0.517		0.297133		0
0.518		0.296833		0
0.519		0.296532		0
0.52		0.296231		0
0.521		0.295928		0
0.522		0.295625		0
0.523		0.295321		0
0.524		0.295017		0
0.525		0.294711		0
0.526		0.294405		0
0.527		0.294098		0
0.528		0.293791		0
0.529		0.293482		0
0.53		0.293173		0
0.531		0.292863		0
0.532		0.292553		0
0.533		0.292241		0
0.534		0.291929		0
0.535		0.291617		0
0.536		0.291303		0
0.537		0.29099		0
0.538		0.290675		0
0.539		0.29036		0
0.54		0.290044		0
0.541		0.289728		0
0.542		0.28941		0
0.543		0.289093		0
0.544		0.288775		0
0.545		0.288456		0
0.546		0.288136		0
0.547		0.287816		0
0.548		0.287496		0
0.549		0.287175		0
0.55		0.286853		0
0.551		0.286531		0
0.552		0.286208		0
0.553		0.285885		0
0.554		0.285562		0
0.555		0.285238		0
0.556		0.284913		0
0.557		0.284588		0
0.558		0.284262		0
0.559		0.283936		0
0.56		0.28361		0
0.561		0.283283		0
0.562		0.282956		0
0.563		0.282628		0
0.564		0.2823		0
0.565		0.281971		0
0.566		0.281642		0
0.567		0.281313		0
0.568		0.280983		0
0.569		0.280653		0
0.57		0.280322		0
0.571		0.279991		0
0.572		0.27966		0
0.573		0.279329		0
0.574		0.278997		0
0.575		0.278664		0
0.576		0.278332		0
0.577		0.277999		0
0.578		0.277666		0
0.579		0.277332		0
0.58		0.276998		0
0.581		0.276664		0
0.582		0.27633		0
0.583		0.275995		0
0.584		0.27566		0
0.585		0.275325		0
0.586		0.27499		0
0.587		0.274654		0
0.588		0.274318		0
0.589		0.273982		0
0.59		0.273646		0
0.591		0.273309		0
0.592		0.272972		0
0.593		0.272635		0
0.594		0.272298		0
0.595		0.271961		0
0.596		0.271623		0
0.597		0.271285		0
0.598		0.270947		0
0.599		0.270609		0
0.6		0.270271		0
0.601		0.269932		0
0.602		0.269594		0
0.603		0.269255		0
0.604		0.268916		0
0.605		0.268577		0
0.606		0.268238		0
0.607		0.267899		0
0.608		0.26756		0
0.609		0.26722		0
0.61		0.266881		0
0.611		0.266541		0
0.612		0.266201		0
0.613		0.265861		0
0.614		0.265521		0
0.615		0.265181		0
0.616		0.264841		0
0.617		0.264501		0
0.618		0.264161		0
0.619		0.263821		0
0.62		0.26348		0
0.621		0.26314		0
0.622		0.2628		0
0.623		0.262459		0
0.624		0.262119		0
0.625		0.261778		0
0.626		0.261438		0
0.627		0.261098		0
0.628		0.260757		0
0.629		0.260417		0
0.63		0.260076		0
0.631		0.259736		0
0.632		0.259395		0
0.633		0.259055		0
0.634		0.258714		0
0.635		0.258374		0
0.636		0.258033		0
0.637		0.257693		0
0.638		0.257353		0
0.639		0.257013		0
0.64		0.256672		0
0.641		0.256332		0
0.642		0.255992		0
0.643		0.255652		0
0.644		0.255312		0
0.645		0.254972		0
0.646		0.254632		0
0.647		0.254293		0
0.648		0.253953		0
0.649		0.253613		0
0.65		0.253274		0
0.651		0.252935		0
0.652		0.252595		0
0.653		0.252256		0
0.654		0.251917		0
0.655		0.251578		0
0.656		0.251239		0
0.657		0.250901		0
0.658		0.250562		0
0.659		0.250223		0
0.66		0.249885		0
0.661		0.249547		0
0.662		0.249209		0
0.663		0.248871		0
0.664		0.248533		0
0.665		0.248195		0
0.666		0.247858		0
0.667		0.247521		0
0.668		0.247183		0
0.669		0.246846		0
0.67		0.24651		0
0.671		0.246173		0
0.672		0.245836		0
0.673		0.2455		0
0.674		0.245164		0
0.675		0.244828		0
0.676		0.244492		0
0.677		0.244157		0
0.678		0.243821		0
0.679		0.243486		0
0.68		0.243151		0
0.681		0.242816		0
0.682		0.242482		0
0.683		0.242147		0
0.684		0.241813		0
0.685		0.241479		0
0.686		0.241145		0
0.687		0.240812		0
0.688		0.240478		0
0.689		0.240145		0
0.69		0.239812		0
0.691		0.23948		0
0.692		0.239147		0
0.693		0.238815		0
0.694		0.238483		0
0.695		0.238151		0
0.696		0.23782		0
0.697		0.237489		0
0.698		0.237158		0
0.699		0.236827		0
0.7		0.236497		0
0.701		0.236166		0
0.702		0.235837		0
0.703		0.235507		0
0.704		0.235177		0
0.705		0.234848		0
0.706		0.234519		0
0.707		0.234191		0
0.708		0.233862		0
0.709		0.233534		0
0.71		0.233206		0
0.711		0.232879		0
0.712		0.232552		0
0.713		0.232225		0
0.714		0.231898		0
0.715		0.231572		0
0.716		0.231246		0
0.717		0.23092		0
0.718		0.230594		0
0.719		0.230269		0
0.72		0.229944		0
0.721		0.229619		0
0.722		0.229295		0
0.723		0.228971		0
0.724		0.228647		0
0.725		0.228324		0
0.726		0.228001		0
0.727		0.227678		0
0.728		0.227356		0
0.729		0.227033		0
0.73		0.226712		0
0.731		0.22639		0
0.732		0.226069		0
0.733		0.225748		0
0.734		0.225427		0
0.735		0.225107		0
0.736		0.224787		0
0.737		0.224468		0
0.738		0.224148		0
0.739		0.223829		0
0.74		0.223511		0
0.741		0.223192		0
0.742		0.222875		0
0.743		0.222557		0
0.744		0.22224		0
0.745		0.221923		0
0.746		0.221606		0
0.747		0.22129		0
0.748		0.220974		0
0.749		0.220659		0
0.75		0.220343		0
0.751		0.220028		0
0.752		0.219714		0
0.753		0.2194		0
0.754		0.219086		0
0.755		0.218773		0
0.756		0.21846		0
0.757		0.218147		0
0.758		0.217834		0
0.759		0.217522		0
0.76		0.217211		0
0.761		0.216899		0
0.762		0.216588		0
0.763		0.216278		0
0.764		0.215968		0
0.765		0.215658		0
0.766		0.215348		0
0.767		0.215039		0
0.768		0.214731		0
0.769		0.214422		0
0.77		0.214114		0
0.771		0.213807		0
0.772		0.213499		0
0.773		0.213192		0
0.774		0.212886		0
0.775		0.21258		0
0.776		0.212274		0
0.777		0.211969		0
0.778		0.211664		0
0.779		0.211359		0
0.78		0.211055		0
0.781		0.210751		0
0.782		0.210447		0
0.783		0.210144		0
0.784		0.209842		0
0.785		0.209539		0
0.786		0.209237		0
0.787		0.208936		0
0.788		0.208635		0
0.789		0.208334		0
0.79		0.208033		0
0.791		0.207733		0
0.792		0.207434		0
0.793		0.207135		0
0.794		0.206836		0
0.795		0.206537		0
0.796		0.206239		0
0.797		0.205942		0
0.798		0.205644		0
0.799		0.205347		0
0.8		0.205051		0
0.801		0.204755		0
0.802		0.204459		0
0.803		0.204164		0
0.804		0.203869		0
0.805		0.203574		0
0.806		0.20328		0
0.807		0.202987		0
0.808		0.202693		0
0.809		0.2024		0
0.81		0.202108		0
0.811		0.201816		0
0.812		0.201524		0
0.813		0.201233		0
0.814		0.200942		0
0.815		0.200651		0
0.816		0.200361		0
0.817		0.200072		0
0.818		0.199782		0
0.819		0.199493		0
0.82		0.199205		0
0.821		0.198917		0
0.822		0.198629		0
0.823		0.198342		0
0.824		0.198055		0
0.825		0.197769		0
0.826		0.197483		0
0.827		0.197197		0
0.828		0.196912		0
0.829		0.196627		0
0.83		0.196342		0
0.831		0.196058		0
0.832		0.195775		0
0.833		0.195492		0
0.834		0.195209		0
0.835		0.194926		0
0.836		0.194645		0
0.837		0.194363		0
0.838		0.194082		0
0.839		0.193801		0
0.84		0.193521		0
0.841		0.193241		0
0.842		0.192961		0
0.843		0.192682		0
0.844		0.192403		0
0.845		0.192125		0
0.846		0.191847		0
0.847		0.19157		0
0.848		0.191293		0
0.849		0.191016		0
0.85		0.19074		0
0.851		0.190464		0
0.852		0.190189		0
0.853		0.189914		0
0.854		0.189639		0
0.855		0.189365		0
0.856		0.189091		0
0.857		0.188818		0
0.858		0.188545		0
0.859		0.188272		0
0.86		0.188		0
0.861		0.187729		0
0.862		0.187457		0
0.863		0.187186		0
0.864		0.186916		0
0.865		0.186646		0
0.866		0.186376		0
0.867		0.186107		0
0.868		0.185838		0
0.869		0.18557		0
0.87		0.185302		0
0.871		0.185034		0
0.872		0.184767		0
0.873		0.1845		0
0.874		0.184234		0
0.875		0.183968		0
0.876		0.183703		0
0.877		0.183437		0
0.878		0.183173		0
0.879		0.182908		0
0.88		0.182645		0
0.881		0.182381		0
0.882		0.182118		0
0.883		0.181855		0
0.884		0.181593		0
0.885		0.181331		0
0.886		0.18107		0
0.887		0.180809		0
0.888		0.180548		0
0.889		0.180288		0
0.89		0.180028		0
0.891		0.179769		0
0.892		0.17951		0
0.893		0.179252		0
0.894		0.178993		0
0.895		0.178736		0
0.896		0.178478		0
0.897		0.178221		0
0.898		0.177965		0
0.899		0.177709		0
0.9		0.177453		0
0.901		0.177198		0
0.902		0.176943		0
0.903		0.176689		0
0.904		0.176435		0
0.905		0.176181		0
0.906		0.175928		0
0.907		0.175675		0
0.908		0.175422		0
0.909		0.17517		0
0.91		0.174919		0
0.911		0.174667		0
0.912		0.174417		0
0.913		0.174166		0
0.914		0.173916		0
0.915		0.173667		0
0.916		0.173418		0
0.917		0.173169		0
0.918		0.17292		0
0.919		0.172672		0
0.92		0.172425		0
0.921		0.172178		0
0.922		0.171931		0
0.923		0.171684		0
0.924		0.171438		0
0.925		0.171193		0
0.926		0.170948		0
0.927		0.170703		0
0.928		0.170459		0
0.929		0.170215		0
0.93		0.169971		0
0.931		0.169728		0
0.932		0.169485		0
0.933		0.169243		0
0.934		0.169001		0
0.935		0.168759		0
0.936		0.168518		0
0.937		0.168277		0
0.938		0.168037		0
0.939		0.167797		0
0.94		0.167557		0
0.941		0.167318		0
0.942		0.167079		0
0.943		0.166841		0
0.944		0.166603		0
0.945		0.166365		0
0.946		0.166128		0
0.947		0.165891		0
0.948		0.165655		0
0.949		0.165419		0
0.95		0.165183		0
0.951		0.164948		0
0.952		0.164713		0
0.953		0.164479		0
0.954		0.164245		0
0.955		0.164011		0
0.956		0.163778		0
0.957		0.163545		0
0.958		0.163312		0
0.959		0.16308		0
0.96		0.162848		0
0.961		0.162617		0
0.962		0.162386		0
0.963		0.162155		0
0.964		0.161925		0
0.965		0.161695		0
0.966		0.161466		0
0.967		0.161237		0
0.968		0.161008		0
0.969		0.16078		0
0.97		0.160552		0
0.971		0.160325		0
0.972		0.160098		0
0.973		0.159871		0
0.974		0.159644		0
0.975		0.159419		0
0.976		0.159193		0
0.977		0.158968		0
0.978		0.158743		0
0.979		0.158518		0
0.98		0.158294		0
0.981		0.158071		0
0.982		0.157847		0
0.983		0.157625		0
0.984		0.157402		0
0.985		0.15718		0
0.986		0.156958		0
0.987		0.156737		0
0.988		0.156516		0
0.989		0.156295		0
0.99		0.156075		0
0.991		0.155855		0
0.992		0.155635		0
0.993		0.155416		0
0.994		0.155197		0
0.995		0.154979		0
0.996		0.154761		0
0.997		0.154543		0
0.998		0.154326		0
0.999		0.154109		0
1		0.153892		0
1.001		0.153676		0
1.002		0.15346		0
1.003		0.153245		0
1.004		0.15303		0
1.005		0.152815		0
1.006		0.152601		0
1.007		0.152387		0
1.008		0.152173		0
1.009		0.15196		0
1.01		0.151747		0
1.011		0.151534		0
1.012		0.151322		0
1.013		0.15111		0
1.014		0.150899		0
1.015		0.150688		0
1.016		0.150477		0
1.017		0.150267		0
1.018		0.150057		0
1.019		0.149847		0
1.02		0.149638		0
1.021		0.149429		0
1.022		0.14922		0
1.023		0.149012		0
1.024		0.148804		0
1.025		0.148597		0
1.026		0.14839		0
1.027		0.148183		0
1.028		0.147977		0
1.029		0.147771		0
1.03		0.147565		0
1.031		0.14736		0
1.032		0.147155		0
1.033		0.14695		0
1.034		0.146746		0
1.035		0.146542		0
1.036		0.146338		0
1.037		0.146135		0
1.038		0.145932		0
1.039		0.14573		0
1.04		0.145527		0
1.041		0.145326		0
1.042		0.145124		0
1.043		0.144923		0
1.044		0.144722		0
1.045		0.144522		0
1.046		0.144322		0
1.047		0.144122		0
1.048		0.143923		0
1.049		0.143723		0
1.05		0.143525		0
1.051		0.143326		0
1.052		0.143128		0
1.053		0.142931		0
1.054		0.142733		0
1.055		0.142536		0
1.056		0.14234		0
1.057		0.142143		0
1.058		0.141948		0
1.059		0.141752		0
1.06		0.141557		0
1.061		0.141362		0
1.062		0.141167		0
1.063		0.140973		0
1.064		0.140779		0
1.065		0.140585		0
1.066		0.140392		0
1.067		0.140199		0
1.068		0.140006		0
1.069		0.139814		0
1.07		0.139622		0
1.071		0.139431		0
1.072		0.139239		0
1.073		0.139048		0
1.074		0.138858		0
1.075		0.138668		0
1.076		0.138478		0
1.077		0.138288		0
1.078		0.138099		0
1.079		0.13791		0
1.08		0.137721		0
1.081		0.137533		0
1.082		0.137345		0
1.083		0.137157		0
1.084		0.13697		0
1.085		0.136783		0
1.086		0.136596		0
1.087		0.13641		0
1.088		0.136224		0
1.089		0.136038		0
1.09		0.135853		0
1.091		0.135668		0
1.092		0.135483		0
1.093		0.135299		0
1.094		0.135115		0
1.095		0.134931		0
1.096		0.134748		0
1.097		0.134564		0
1.098		0.134382		0
1.099		0.134199		0
1.1		0.134017		0
1.101		0.133835		0
1.102		0.133654		0
1.103		0.133472		0
1.104		0.133291		0
1.105		0.133111		0
1.106		0.132931		0
1.107		0.132751		0
1.108		0.132571		0
1.109		0.132392		0
1.11		0.132213		0
1.111		0.132034		0
1.112		0.131856		0
1.113		0.131677		0
1.114		0.1315		0
1.115		0.131322		0
1.116		0.131145		0
1.117		0.130968		0
1.118		0.130792		0
1.119		0.130615		0
1.12		0.130439		0
1.121		0.130264		0
1.122		0.130089		0
1.123		0.129914		0
1.124		0.129739		0
1.125		0.129564		0
1.126		0.12939		0
1.127		0.129217		0
1.128		0.129043		0
1.129		0.12887		0
1.13		0.128697		0
1.131		0.128524		0
1.132		0.128352		0
1.133		0.12818		0
1.134		0.128008		0
1.135		0.127837		0
1.136		0.127666		0
1.137		0.127495		0
1.138		0.127325		0
1.139		0.127154		0
1.14		0.126985		0
1.141		0.126815		0
1.142		0.126646		0
1.143		0.126477		0
1.144		0.126308		0
1.145		0.126139		0
1.146		0.125971		0
1.147		0.125803		0
1.148		0.125636		0
1.149		0.125469		0
1.15		0.125302		0
1.151		0.125135		0
1.152		0.124969		0
1.153		0.124802		0
1.154		0.124637		0
1.155		0.124471		0
1.156		0.124306		0
1.157		0.124141		0
1.158		0.123976		0
1.159		0.123812		0
1.16		0.123648		0
1.161		0.123484		0
1.162		0.12332		0
1.163		0.123157		0
1.164		0.122994		0
1.165		0.122832		0
1.166		0.122669		0
1.167		0.122507		0
1.168		0.122345		0
1.169		0.122184		0
1.17		0.122022		0
1.171		0.121861		0
1.172		0.121701		0
1.173		0.12154		0
1.174		0.12138		0
1.175		0.12122		0
1.176		0.121061		0
1.177		0.120901		0
1.178		0.120742		0
1.179		0.120584		0
1.18		0.120425		0
1.181		0.120267		0
1.182		0.120109		0
1.183		0.119951		0
1.184		0.119794		0
1.185		0.119637		0
1.186		0.11948		0
1.187		0.119323		0
1.188		0.119167		0
1.189		0.119011		0
1.19		0.118855		0
1.191		0.1187		0
1.192		0.118545		0
1.193		0.11839		0
1.194		0.118235		0
1.195		0.118081		0
1.196		0.117926		0
1.197		0.117772		0
1.198		0.117619		0
1.199		0.117466		0
1.2		0.117312		0
1.201		0.11716		0
1.202		0.117007		0
1.203		0.116855		0
1.204		0.116703		0
1.205		0.116551		0
1.206		0.116399		0
1.207		0.116248		0
1.208		0.116097		0
1.209		0.115946		0
1.21		0.115796		0
1.211		0.115646		0
1.212		0.115496		0
1.213		0.115346		0
1.214		0.115197		0
1.215		0.115048		0
1.216		0.114899		0
1.217		0.11475		0
1.218		0.114602		0
1.219		0.114454		0
1.22		0.114306		0
1.221		0.114158		0
1.222		0.114011		0
1.223		0.113863		0
1.224		0.113717		0
1.225		0.11357		0
1.226		0.113424		0
1.227		0.113278		0
1.228		0.113132		0
1.229		0.112986		0
1.23		0.112841		0
1.231		0.112696		0
1.232		0.112551		0
1.233		0.112406		0
1.234		0.112262		0
1.235		0.112118		0
1.236		0.111974		0
1.237		0.11183		0
1.238		0.111687		0
1.239		0.111544		0
1.24		0.111401		0
1.241		0.111258		0
1.242		0.111116		0
1.243		0.110974		0
1.244		0.110832		0
1.245		0.11069		0
1.246		0.110549		0
1.247		0.110408		0
1.248		0.110267		0
1.249		0.110126		0
1.25		0.109986		0
1.251		0.109845		0
1.252		0.109705		0
1.253		0.109566		0
1.254		0.109426		0
1.255		0.109287		0
1.256		0.109148		0
1.257		0.109009		0
1.258		0.108871		0
1.259		0.108732		0
1.26		0.108594		0
1.261		0.108456		0
1.262		0.108319		0
1.263		0.108181		0
1.264		0.108044		0
