0.001		7.51278e-06		0
0.002		0.00173738		0
0.003		0.00763703		0
0.004		0.0146504		0
0.005		0.0223393		0
0.006		0.0312776		0
0.007		0.0413336		0
0.008		0.0519584		0
0.009		0.0625991		0
0.01		0.072844		0
0.011		0.082424		0
0.012		0.0911781		0
0.013		0.0990234		0
0.014		0.105934		0
0.015		0.111923		0
0.016		0.117037		0
0.017		0.121336		0
0.018		0.124895		0
0.019		0.127789		0
0.02		0.130094		0
0.021		0.131881		0
0.022		0.133218		0
0.023		0.134164		0
0.024		0.134771		0
0.025		0.135086		0
0.026		0.135149		0
0.027		0.134997		0
0.028		0.13466		0
0.029		0.134164		0
0.03		0.133533		0
0.031		0.132786		0
0.032		0.131942		0
0.033		0.131016		0
0.034		0.130022		0
0.035		0.128971		0
0.036		0.127875		0
0.037		0.126742		0
0.038		0.125583		0
0.039		0.124404		0
0.04		0.123213		0
0.041		0.122016		0
0.042		0.120818		0
0.043		0.119625		0
0.044		0.118441		0
0.045		0.11727		0
0.046		0.116116		0
0.047		0.114983		0
0.048		0.113873		0
0.049		0.112789		0
0.05		0.111733		0
0.051		0.110709		0
0.052		0.109716		0
0.053		0.108758		0
0.054		0.107834		0
0.055		0.106948		0
0.056		0.106099		0
0.057		0.105288		0
0.058		0.104517		0
0.059		0.103785		0
0.06		0.103094		0
0.061		0.102443		0
0.062		0.101833		0
0.063		0.101264		0
0.064		0.100735		0
0.065		0.100248		0
0.066		0.0998006		0
0.067		0.0993941		0
0.068		0.0990278		0
0.069		0.0987015		0
0.07		0.0984148		0
0.071		0.0981673		0
0.072		0.0979585		0
0.073		0.097788		0
0.074		0.0976553		0
0.075		0.0975598		0
0.076		0.097501		0
0.077		0.0974783		0
0.078		0.097491		0
0.079		0.0975387		0
0.08		0.0976206		0
0.081		0.0977361		0
0.082		0.0978846		0
0.083		0.0980654		0
0.084		0.0982778		0
0.085		0.0985212		0
0.086		0.0987949		0
0.087		0.0990982		0
0.088		0.0994304		0
0.089		0.0997909		0
0.09		0.100179		0
0.091		0.100594		0
0.092		0.101035		0
0.093		0.101502		0
0.094		0.101994		0
0.095		0.10251		0
0.096		0.10305		0
0.097		0.103612		0
0.098		0.104197		0
0.099		0.104804		0
0.1		0.105432		0
0.101		0.10608		0
0.102		0.106748		0
0.103		0.107435		0
0.104		0.108141		0
0.105		0.108866		0
0.106		0.109607		0
0.107		0.110366		0
0.108		0.111141		0
0.109		0.111932		0
0.11		0.112738		0
0.111		0.113559		0
0.112		0.114394		0
0.113		0.115243		0
0.114		0.116106		0
0.115		0.116981		0
0.116		0.117868		0
0.117		0.118767		0
0.118		0.119678		0
0.119		0.120599		0
0.12		0.121531		0
0.121		0.122473		0
0.122		0.123424		0
0.123		0.124384		0
0.124		0.125354		0
0.125		0.126331		0
0.126		0.127317		0
0.127		0.128309		0
0.128		0.129309		0
0.129		0.130316		0
0.13		0.131329		0
0.131		0.132349		0
0.132		0.133374		0
0.133		0.134404		0
0.134		0.135439		0
0.135		0.136479		0
0.136		0.137523		0
0.137		0.138571		0
0.138		0.139623		0
0.139		0.140678		0
0.14		0.141736		0
0.141		0.142797		0
0.142		0.143861		0
0.143		0.144926		0
0.144		0.145994		0
0.145		0.147064		0
0.146		0.148134		0
0.147		0.149206		0
0.148		0.150279		0
0.149		0.151352		0
0.15		0.152426		0
0.151		0.1535		0
0.152		0.154574		0
0.153		0.155648		0
0.154		0.156721		0
0.155		0.157793		0
0.156		0.158865		0
0.157		0.159935		0
0.158		0.161004		0
0.159		0.162071		0
0.16		0.163137		0
0.161		0.164201		0
0.162		0.165262		0
0.163		0.166322		0
0.164		0.167379		0
0.165		0.168433		0
0.166		0.169484		0
0.167		0.170533		0
0.168		0.171578		0
