0.001		-nan(ind)		-nan(ind)
0.002		-nan(ind)		-nan(ind)
0.003		-nan(ind)		-nan(ind)
0.004		-nan(ind)		-nan(ind)
0.987		0.153776		0
0.988		0.153527		0
0.989		0.153279		0
0.99		0.153032		0
0.991		0.152785		0
0.992		0.152539		0
0.993		0.152293		0
0.994		0.152048		0
0.995		0.151803		0
0.996		0.151559		0
0.997		0.151315		0
0.998		0.151072		0
0.999		0.15083		0
1		0.150588		0
1.001		0.150346		0
1.002		0.150105		0
1.003		0.149865		0
1.004		0.149625		0
1.005		0.149386		0
1.006		0.149147		0
1.007		0.148909		0
1.008		0.148671		0
1.009		0.148434		0
1.01		0.148197		0
1.011		0.147961		0
1.012		0.147725		0
1.013		0.14749		0
1.014		0.147255		0
1.015		0.147021		0
1.016		0.146787		0
1.017		0.146554		0
1.018		0.146321		0
1.019		0.146089		0
1.02		0.145858		0
1.021		0.145626		0
1.022		0.145396		0
1.023		0.145166		0
1.024		0.144936		0
1.025		0.144707		0
1.026		0.144478		0
1.027		0.14425		0
1.028		0.144023		0
1.029		0.143795		0
1.03		0.143569		0
1.031		0.143343		0
1.032		0.143117		0
1.033		0.142892		0
1.034		0.142667		0
1.035		0.142443		0
1.036		0.142219		0
1.037		0.141996		0
1.038		0.141773		0
1.039		0.141551		0
1.04		0.141329		0
1.041		0.141108		0
1.042		0.140887		0
1.043		0.140667		0
1.044		0.140447		0
1.045		0.140227		0
1.046		0.140008		0
1.047		0.13979		0
1.048		0.139572		0
1.049		0.139354		0
1.05		0.139137		0
1.051		0.138921		0
1.052		0.138705		0
1.053		0.138489		0
1.054		0.138274		0
1.055		0.138059		0
1.056		0.137845		0
1.057		0.137631		0
1.058		0.137418		0
1.059		0.137205		0
1.06		0.136992		0
1.061		0.13678		0
1.062		0.136569		0
1.063		0.136358		0
1.064		0.136147		0
1.065		0.135937		0
1.066		0.135727		0
1.067		0.135518		0
1.068		0.135309		0
1.069		0.135101		0
1.07		0.134893		0
1.071		0.134685		0
1.072		0.134478		0
1.073		0.134271		0
1.074		0.134065		0
1.075		0.13386		0
1.076		0.133654		0
1.077		0.133449		0
1.078		0.133245		0
1.079		0.133041		0
1.08		0.132837		0
1.081		0.132634		0
1.082		0.132432		0
1.083		0.132229		0
1.084		0.132028		0
1.085		0.131826		0
1.086		0.131625		0
1.087		0.131425		0
1.088		0.131225		0
1.089		0.131025		0
1.09		0.130826		0
1.091		0.130627		0
1.092		0.130428		0
1.093		0.13023		0
